solar_646,diesel_646,wind_646,battery_646
224.691,0.0,0.079,0.0
12.771000000000003,0.0,0.048,67.075
29.454,0.0,0.025,37.441
42.042,0.0,0.038,47.892
90.439,0.0,0.003,0.0
191.999,0.0,0.113,0.0
288.304,0.0,0.173,0.0
185.09400000000002,0.0,0.266,0.0
6.3549999999999995,0.0,0.372,0.0
47.602,0.0,0.303,0.0
0.0,0.0,0.188,0.0
0.0,0.0,0.177,0.0
0.0,0.0,0.192,0.0
0.0,0.0,0.191,0.0
0.0,0.0,0.195,0.0
0.0,0.0,0.196,0.0
0.0,0.0,0.157,0.0
0.0,0.0,0.169,0.0
0.0,0.0,0.187,0.0
0.0,0.0,0.193,0.0
0.0,0.0,0.19,0.0
28.598,0.0,0.248,0.0
113.232,0.0,0.061,0.0
206.48099999999997,0.0,0.062,-59.56
284.026,0.0,0.064,-109.55499999999999
336.334,0.0,0.04,-50.653
382.47,0.0,0.016,0.0
393.5299999999999,0.0,0.026,0.0
367.926,0.0,0.023,0.0
339.45,0.0,0.091,0.0
251.33400000000003,0.0,0.258,0.0
221.025,0.0,0.305,0.0
135.291,0.0,0.359,0.0
52.43,0.0,0.491,0.0
0.0,0.0,0.266,0.0
0.0,0.0,0.294,0.0
0.0,0.0,0.165,0.0
0.0,0.0,0.966,0.0
0.0,0.0,0.499,0.0
0.0,0.0,0.748,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,25.098
0.0,0.0,0.0,62.011
0.0,0.0,0.0,62.011
0.0,0.0,0.023,43.309
30.126000000000005,0.0,0.0,5.046
108.954,0.0,0.0,-47.68
197.92599999999996,0.0,0.0,-109.554
280.298,0.0,0.0,-62.533
339.572,0.0,0.002,0.0
294.231,0.0,0.014,0.0
321.179,0.0,0.002,0.0
378.864,0.0,0.0,0.0
346.41600000000005,0.0,0.0,0.0
293.498,0.0,0.0,0.0
215.769,0.0,0.07,0.0
132.541,0.0,0.119,0.0
45.403000000000006,0.0,0.177,0.0
0.0,0.0,0.087,0.0
0.0,0.0,0.131,0.0
0.0,0.0,0.112,0.0
0.0,0.0,0.075,0.0
0.0,0.0,0.05,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.113,0.0
0.0,0.0,0.019,0.0
0.0,0.0,0.039,0.0
0.0,0.0,0.067,0.0
29.697999999999997,0.0,0.043,0.0
109.871,0.0,0.0,0.0
199.82,0.0,0.005,0.0
275.471,0.0,0.009,0.0
295.086,0.0,0.026,13.267
338.71600000000007,0.0,0.0,-14.764
326.496,0.0,0.0,0.0
322.34,0.0,0.075,0.0
289.526,0.0,0.233,0.0
252.12799999999996,0.0,0.406,0.0
194.443,0.0,0.477,0.0
131.869,0.0,0.006,0.0
49.558,0.0,0.127,0.0
0.0,0.0,0.044,0.0
0.0,0.0,0.022,0.0
0.0,0.0,0.152,0.0
0.0,0.0,0.245,0.0
0.0,0.0,0.048,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.087,0.0
0.0,0.0,0.17,0.0
0.0,0.0,0.088,60.027
0.0,0.0,0.051,61.96
0.0,0.0,0.016,43.316
28.476,0.0,0.053,32.172
107.732,0.0,0.03,-45.571
195.543,0.0,0.0,-109.554
269.36,0.0,0.0,-64.642
326.74,0.0,0.0,0.0
273.699,0.0,0.0,0.0
228.357,0.0,0.361,0.0
366.948,0.0,0.309,0.0
55.913,0.0,0.31,0.0
88.36099999999999,0.0,0.335,24.714
99.299,0.0,0.017,3.782
137.369,0.0,0.001,-31.713
46.136,0.0,0.021,0.0
0.0,0.0,0.026,0.0
0.0,0.0,0.176,0.0
0.0,0.0,0.133,0.0
0.0,0.0,0.077,0.0
0.0,0.0,0.052,0.0
0.0,0.0,0.016,0.0
0.0,0.0,0.059,0.0
0.0,0.0,0.04,0.0
0.0,0.0,0.053,0.0
0.0,0.0,0.054,0.0
0.0,0.0,0.055,0.0
28.659,0.0,0.119,0.0
108.282,0.0,0.005,0.0
197.315,0.0,0.013,0.0
271.56,0.0,0.029,10.993
325.946,0.0,0.034,21.85
358.45500000000004,0.0,0.05,-36.551
242.962,0.0,0.016,44.662
228.05199999999996,0.0,0.006,77.234
340.978,0.0,0.356,-59.526
289.097,0.0,0.871,-20.112
220.902,0.0,0.358,-36.308
137.491,0.0,0.007,-19.71
52.369,0.0,0.0,0.0
0.36699999999999994,0.0,0.0,0.0
0.0,0.0,0.079,0.0
0.0,0.0,0.013,0.0
0.0,0.0,0.035,0.0
0.0,0.0,0.196,0.0
0.0,0.0,0.091,0.0
0.0,0.0,0.07,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.036,0.0
0.0,0.0,0.115,0.0
0.0,0.0,0.106,0.0
27.009,0.0,0.118,0.0
109.993,0.0,0.0,74.123
202.998,0.0,0.009,92.52
280.665,0.0,0.067,30.831
336.02799999999996,0.0,0.101,-11.986
367.926,0.0,0.071,-85.917
342.506,0.0,0.09,-71.808
323.868,0.0,0.379,-50.056
198.659,0.0,0.418,0.0
257.75,0.0,0.485,12.788
205.259,0.0,0.048,-13.357
129.486,0.0,0.0,-0.875
51.269,0.0,0.087,0.0
0.36699999999999994,0.0,0.146,0.0
0.0,0.0,0.146,0.0
0.0,0.0,0.188,0.0
0.0,0.0,0.227,0.0
0.0,0.0,0.335,0.0
0.0,0.0,0.223,0.0
0.0,0.0,0.236,0.0
0.0,0.0,0.181,0.0
0.0,0.0,0.111,0.0
0.0,0.0,0.036,0.0
0.0,0.0,0.022,0.0
25.971000000000004,0.0,0.018,0.0
104.24900000000001,0.0,0.0,0.0
164.50000000000003,0.0,0.0,0.0
249.195,0.0,0.0,0.0
307.919,0.0,0.0,1.293
296.492,0.0,0.016,15.548
305.719,0.0,0.048,-18.742
222.674,0.0,0.032,6.823
271.072,0.0,0.081,-7.594
228.357,0.0,0.121,0.0
199.454,0.0,0.191,0.0
129.303,0.0,0.211,0.0
17.843,0.0,0.146,0.0
0.0,0.0,0.138,0.0
0.0,0.0,0.215,0.0
0.0,0.0,0.252,0.0
0.0,0.0,0.158,0.0
0.0,0.0,0.191,0.0
0.0,0.0,0.155,0.0
0.0,0.0,0.081,0.0
0.0,0.0,0.112,0.0
0.0,0.0,0.116,0.0
0.0,0.0,0.039,0.0
0.0,0.0,0.0,0.0
6.6000000000000005,0.0,0.0,0.0
35.014,0.0,0.0,68.344
98.199,0.0,0.0,62.645
113.72,0.0,0.0,66.484
232.452,0.0,0.0,-36.852
324.234,0.0,0.0,-109.554
302.541,0.0,0.0,-73.361
300.892,0.0,0.0,0.0
273.577,0.0,0.0,0.0
210.025,0.0,0.032,0.0
145.985,0.0,0.208,0.0
111.337,0.0,0.29,0.0
42.83599999999999,0.0,0.187,0.0
0.0,0.0,0.174,0.0
0.0,0.0,0.199,0.0
0.0,0.0,0.253,0.0
0.0,0.0,0.208,0.0
0.0,0.0,0.211,0.0
0.0,0.0,0.242,0.0
0.0,0.0,0.14,0.0
0.0,0.0,0.178,13.256
0.0,0.0,0.174,61.837
0.0,0.0,0.121,61.889
0.0,0.0,0.07,43.261
26.765,0.0,0.035,17.231
68.379,0.0,0.0,-11.656
105.899,0.0,0.0,-39.895
183.321,0.0,0.004,-109.554
278.404,0.0,0.006,-58.662
280.604,0.0,0.015,0.0
262.027,0.0,0.002,0.0
326.862,0.0,0.01,0.0
322.829,0.0,0.066,0.0
241.679,0.0,0.064,0.0
192.06,0.0,0.233,0.0
99.299,0.0,0.374,0.0
35.259,0.0,0.372,0.0
0.0,0.0,0.209,0.0
0.0,0.0,0.223,0.0
0.0,0.0,0.321,0.0
0.0,0.0,0.28,0.0
0.0,0.0,0.219,0.0
0.0,0.0,0.329,0.0
0.0,0.0,0.234,0.0
0.0,0.0,0.218,0.0
0.0,0.0,0.122,0.0
0.0,0.0,0.033,0.0
0.0,0.0,0.019,0.0
22.854,0.0,0.009,0.0
104.49300000000001,0.0,0.0,0.0
192.12100000000004,0.0,0.0,0.0
267.344,0.0,0.0,0.0
244.12300000000002,0.0,0.0,0.0
283.72,0.0,0.0,0.0
123.375,0.0,0.002,54.156
350.816,0.0,0.012,-58.087
311.402,0.0,0.096,0.0
226.158,0.0,0.22,0.0
57.93,0.0,0.302,18.246
25.542999999999996,0.0,0.278,0.0
0.0,0.0,0.13,0.0
0.0,0.0,0.112,0.0
0.0,0.0,0.145,0.0
0.0,0.0,0.228,0.0
0.0,0.0,0.068,0.0
0.0,0.0,0.106,0.0
0.0,0.0,0.159,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
26.582,0.0,0.006,0.0
104.615,0.0,0.0,0.125
192.304,0.0,0.0,0.0
269.666,0.0,0.0,0.0
329.06200000000007,0.0,0.813,0.0
202.509,0.0,0.166,0.0
330.895,0.0,0.193,0.0
334.134,0.0,0.197,0.0
213.02,0.0,0.152,0.0
266.122,0.0,0.083,0.0
173.483,0.0,0.088,0.0
115.92,0.0,0.106,0.0
33.303,0.0,0.092,0.0
0.0,0.0,0.057,0.0
0.0,0.0,0.085,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.039,0.0
0.0,0.0,0.019,0.0
0.0,0.0,0.031,0.0
0.0,0.0,0.048,0.0
0.0,0.0,0.057,0.0
0.0,0.0,0.062,0.0
0.0,0.0,0.135,0.0
0.0,0.0,0.111,0.0
24.993,0.0,0.15,0.0
106.08200000000001,0.0,0.013,0.0
200.065,0.0,0.02,0.0
245.773,0.0,0.025,0.0
285.126,0.0,0.0,0.0
301.075,0.0,0.014,0.0
245.712,0.0,0.024,0.0
233.42900000000003,0.0,0.021,0.0
290.503,0.0,0.005,0.0
294.842,0.0,0.111,0.0
199.515,0.0,0.086,0.0
130.097,0.0,0.267,0.0
50.901999999999994,0.0,0.111,0.0
0.36699999999999994,0.0,0.029,0.0
0.0,0.0,0.004,0.0
0.0,0.0,0.02,0.0
0.0,0.0,0.08,0.0
0.0,0.0,0.028,0.0
0.0,0.0,0.069,0.0
0.0,0.0,0.075,0.0
0.0,0.0,0.134,0.0
0.0,0.0,0.221,0.0
0.0,0.0,0.139,0.0
0.0,0.0,0.153,0.0
25.726,0.0,0.247,0.0
104.92099999999999,0.0,0.072,18.153
196.704,0.0,0.036,0.0
275.165,0.0,0.056,0.0
331.68999999999994,0.0,0.114,0.0
365.543,0.0,0.163,-23.839
332.545,0.0,0.13,0.0
374.2200000000001,0.0,0.062,-18.992
344.644,0.0,0.164,0.0
296.859,0.0,0.493,0.0
225.91300000000004,0.0,0.316,0.0
137.797,0.0,0.136,0.0
46.747,0.0,0.18,0.0
0.0,0.0,0.21,0.0
0.0,0.0,0.047,0.0
0.0,0.0,0.078,0.0
0.0,0.0,0.039,0.0
0.0,0.0,0.092,0.0
0.0,0.0,0.065,0.0
0.0,0.0,0.214,0.0
0.0,0.0,0.146,0.0
0.0,0.0,0.298,0.0
0.0,0.0,0.318,0.0
0.0,0.0,0.354,0.0
25.298000000000002,0.0,0.357,0.0
104.49300000000001,0.0,0.258,20.237
171.894,0.0,0.264,-22.521
237.218,0.0,0.248,0.0
221.025,0.0,0.242,0.0
90.927,0.0,0.246,61.653
60.129,0.0,0.232,109.554
148.063,0.0,0.252,26.267
291.114,0.0,0.202,0.0
213.32499999999996,0.0,0.14,0.0
175.56100000000004,0.0,0.16,0.0
136.88,0.0,0.079,0.0
37.642,0.0,0.08,0.0
0.0,0.0,0.076,0.0
0.0,0.0,0.063,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.009,0.0
0.0,0.0,0.095,0.0
0.0,0.0,0.08,0.0
0.0,0.0,0.091,0.0
0.0,0.0,0.166,0.0
0.0,0.0,0.087,0.0
0.0,0.0,0.117,0.0
0.0,0.0,0.227,0.0
21.754000000000005,0.0,0.277,0.0
73.634,0.0,0.097,0.0
200.248,0.0,0.057,-24.151
113.904,0.0,0.062,0.0
270.032,0.0,0.058,-67.184
268.444,0.0,0.028,-103.82
63.185,0.0,0.0,10.092
91.905,0.0,0.0,50.377
175.37800000000001,0.0,0.0,-25.834
170.245,0.0,0.004,-39.659
135.841,0.0,0.985,-26.416
75.712,0.0,0.025,0.0
14.788,0.0,0.035,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.005,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.032,0.0
0.0,0.0,0.018,0.0
0.0,0.0,0.009,0.0
0.0,0.0,0.0,39.262
0.0,0.0,0.012,61.999
0.0,0.0,0.0,49.558
11.183,0.0,0.0,46.655
77.851,0.0,0.0,-34.911
28.232,0.0,0.0,20.167
75.773,0.0,0.0,-37.555
90.927,0.0,0.0,-66.275
172.50499999999997,0.0,0.006,-103.47
180.205,0.0,0.01,0.0
200.065,0.0,0.025,0.0
211.431,0.0,0.0,0.0
213.753,0.0,0.006,0.0
26.887,0.0,0.0,9.398
67.646,0.0,0.082,-10.459
42.103,0.0,0.154,0.0
0.0,0.0,0.068,0.0
0.0,0.0,0.012,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.011,0.0
0.0,0.0,0.008,0.0
0.0,0.0,0.043,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.023,0.0
0.0,0.0,0.011,0.0
0.0,0.0,0.037,0.0
8.188,0.0,0.121,0.0
61.902,0.0,0.0,29.087
93.433,0.0,0.002,33.291
155.945,0.0,0.0,20.513
356.621,0.0,0.0,-42.565
299.669,0.0,0.0,6.74
390.719,0.0,0.012,-57.184
258.055,0.0,0.0,0.0
161.995,0.0,1.0,0.0
283.171,0.0,0.461,1.731
230.25199999999998,0.0,0.027,-1.927
139.569,0.0,0.0,0.0
48.64099999999999,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.03,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.006,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
20.471,0.0,0.0,0.0
106.93799999999999,0.0,0.0,0.0
208.436,0.0,0.0,9.846
299.914,0.0,0.0,14.636
360.77699999999993,0.0,0.0,-27.246
158.634,0.0,0.032,53.901
329.551,0.0,0.022,7.754
387.9080000000001,0.0,0.148,-51.166
356.621,0.0,0.09,-17.45
308.286,0.0,0.74,0.0
234.835,0.0,0.019,0.0
106.51,0.0,0.0,0.0
44.608,0.0,0.0,0.0
0.0,0.0,0.021,0.0
0.0,0.0,0.154,0.0
0.0,0.0,0.181,0.0
0.0,0.0,0.142,0.0
0.0,0.0,0.13,0.0
0.0,0.0,0.076,0.0
0.0,0.0,0.129,0.0
0.0,0.0,0.059,0.0
0.0,0.0,0.022,0.0
0.0,0.0,0.066,0.0
0.0,0.0,0.076,0.0
22.243,0.0,0.035,0.0
105.227,0.0,0.008,10.403
201.837,0.0,0.013,3.749
281.887,0.0,0.021,39.345
337.984,0.0,0.015,-8.47
371.83700000000005,0.0,0.034,-51.067
267.099,0.0,0.299,37.996
377.642,0.0,0.267,-42.286
234.04,0.0,0.085,0.0
300.403,0.0,0.038,0.0
226.585,0.0,0.303,0.0
137.308,0.0,0.863,0.0
49.49700000000001,0.0,0.037,0.0
0.0,0.0,0.067,0.0
0.0,0.0,0.075,0.0
0.0,0.0,0.023,0.0
0.0,0.0,0.016,0.0
0.0,0.0,0.054,0.0
0.0,0.0,0.224,0.0
0.0,0.0,0.198,0.0
0.0,0.0,0.355,0.0
0.0,0.0,0.156,0.0
0.0,0.0,0.21,0.0
0.0,0.0,0.164,0.0
23.464999999999996,0.0,0.189,0.0
102.41599999999998,0.0,0.146,5.497
166.884,0.0,0.104,0.0
250.723,0.0,0.119,14.769
295.392,0.0,0.125,35.499
330.162,0.0,0.233,-7.591
374.587,0.0,0.212,-30.589
365.542,0.0,0.393,-23.88
168.228,0.0,0.3,1.326
219.864,0.0,0.124,0.0
222.613,0.0,0.124,0.0
135.047,0.0,0.252,0.0
43.081,0.0,0.35,0.0
0.0,0.0,0.312,0.0
0.0,0.0,0.337,0.0
0.0,0.0,0.15,0.0
0.0,0.0,0.147,0.0
0.0,0.0,0.078,0.0
0.0,0.0,0.103,0.0
0.0,0.0,0.07,0.0
0.0,0.0,0.051,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
22.61,0.0,0.0,0.0
100.705,0.0,0.0,0.0
192.671,0.0,0.0,43.372
271.927,0.0,0.037,43.498
328.756,0.0,0.097,5.656
362.548,0.0,0.104,-37.472
374.2200000000001,0.0,0.156,-36.235
371.164,0.0,0.169,-30.74
342.506,0.0,0.23,0.0
294.72,0.0,0.224,0.0
224.508,0.0,0.232,0.0
135.475,0.0,0.126,0.0
48.091,0.0,0.094,0.0
0.0,0.0,0.073,0.0
0.0,0.0,0.078,0.0
0.0,0.0,0.102,0.0
0.0,0.0,0.045,0.0
0.0,0.0,0.03,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.012,0.0
0.0,0.0,0.019,0.0
0.0,0.0,0.0,85.083
20.165,0.0,0.0,76.555
101.438,0.0,0.015,35.836
198.843,0.0,0.0,-13.362
279.992,0.0,0.0,-76.912
249.928,0.0,0.0,-38.797
134.802,0.0,0.0,65.317
389.985,0.0,0.0,-109.554
376.604,0.0,0.01,-53.833
361.754,0.0,0.0,0.0
311.769,0.0,0.017,0.0
237.523,0.0,0.0,0.0
140.18,0.0,0.0,0.0
44.792,0.0,0.018,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.018,0.0
0.0,0.0,0.032,0.0
0.0,0.0,0.069,0.0
0.0,0.0,0.217,0.0
0.0,0.0,0.193,0.0
0.0,0.0,0.188,0.0
0.0,0.0,0.236,2.715
0.0,0.0,0.252,61.759
0.0,0.0,0.274,61.737
0.0,0.0,0.259,49.299
18.149,0.0,0.216,21.964
101.01,0.0,0.088,-37.805
185.46100000000004,0.0,0.096,-109.359
193.893,0.0,0.091,-72.604
90.377,0.0,0.097,16.784
230.619,0.0,0.052,-18.679
331.751,0.0,0.033,0.0
300.464,0.0,0.51,0.0
248.523,0.0,0.122,0.0
247.24,0.0,0.045,0.0
168.167,0.0,0.113,0.0
113.72,0.0,0.068,0.0
44.364,0.0,0.03,0.0
0.0,0.0,0.019,0.0
0.0,0.0,0.011,0.0
0.0,0.0,0.019,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.047,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
16.927,0.0,0.0,0.0
82.617,0.0,0.0,1.439
171.039,0.0,0.0,0.0
256.65,0.0,0.0,1.773
283.415,0.0,0.0,41.687
330.712,0.0,0.0,-9.902
383.509,0.0,0.0,-40.067
321.301,0.0,0.0,32.85
295.881,0.0,0.0,10.111
273.576,0.0,0.206,-9.641
224.20199999999997,0.0,0.194,-38.169
117.081,0.0,0.27,0.0
42.164,0.0,0.283,0.0
0.0,0.0,0.193,0.0
0.0,0.0,0.189,0.0
0.0,0.0,0.143,0.0
0.0,0.0,0.157,0.0
0.0,0.0,0.074,0.0
0.0,0.0,0.084,0.0
0.0,0.0,0.104,0.0
0.0,0.0,0.161,0.0
0.0,0.0,0.149,0.0
0.0,0.0,0.146,0.0
0.0,0.0,0.095,0.0
17.538,0.0,0.096,0.0
100.64300000000001,0.0,0.028,0.0
200.493,0.0,0.0,49.621
281.398,0.0,0.013,31.931
338.534,0.0,0.009,-10.232
372.081,0.0,0.028,-80.527
268.138,0.0,0.014,0.0
48.58,0.0,0.0,96.477
167.861,0.0,0.364,0.0
287.326,0.0,0.147,-25.843
236.974,0.0,0.913,-60.516
122.764,0.0,0.605,-2.777
43.325,0.0,0.036,0.0
0.0,0.0,0.117,0.0
0.0,0.0,0.125,0.0
0.0,0.0,0.119,0.0
0.0,0.0,0.081,0.0
0.0,0.0,0.064,0.0
0.0,0.0,0.072,0.0
0.0,0.0,0.055,0.0
0.0,0.0,0.106,0.0
0.0,0.0,0.088,0.0
0.0,0.0,0.112,0.0
0.0,0.0,0.056,0.0
19.615,0.0,0.038,0.0
79.684,0.0,0.0,5.705
165.17299999999997,0.0,0.0,0.0
216.808,0.0,0.0,0.0
298.081,0.0,0.025,0.0
188.638,0.0,0.012,0.0
155.823,0.0,0.0,12.398
220.719,0.0,0.0,0.0
244.795,0.0,0.006,0.0
208.436,0.0,0.26,0.0
138.53,0.0,0.644,0.0
62.574,0.0,0.737,0.0
25.359,0.0,0.203,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.057,0.0
0.0,0.0,0.091,0.0
0.0,0.0,0.131,0.0
0.0,0.0,0.09,0.0
0.0,0.0,0.155,0.0
0.0,0.0,0.142,0.0
0.0,0.0,0.114,0.0
0.0,0.0,0.146,0.0
9.655,0.0,0.128,0.0
68.562,0.0,0.044,32.345
75.284,0.0,0.025,57.845
79.378,0.0,0.071,67.564
228.357,0.0,0.053,0.0
194.81000000000003,0.0,0.033,0.0
199.148,0.0,0.028,0.0
299.242,0.0,0.006,0.0
281.704,0.0,0.244,0.0
268.566,0.0,0.174,0.0
158.39,0.0,0.209,0.0
66.179,0.0,0.088,0.0
43.203,0.0,0.136,0.0
0.0,0.0,0.162,0.0
0.0,0.0,0.159,0.0
0.0,0.0,0.12,0.0
0.0,0.0,0.096,0.0
0.0,0.0,0.091,0.0
0.0,0.0,0.157,0.0
0.0,0.0,0.179,0.0
0.0,0.0,0.122,0.0
0.0,0.0,0.151,0.0
0.0,0.0,0.184,0.0
0.0,0.0,0.24,0.0
18.21,0.0,0.26,0.0
98.505,0.0,0.163,0.0
144.885,0.0,0.134,0.0
144.641,0.0,0.143,1.038
342.444,0.0,0.087,-12.118
280.237,0.0,0.015,0.0
278.343,0.0,0.019,0.0
380.392,0.0,0.029,-35.684
349.166,0.0,0.037,-0.41
301.197,0.0,0.011,0.0
159.612,0.0,0.277,0.0
101.377,0.0,0.232,0.0
14.055000000000001,0.0,0.335,0.0
0.0,0.0,0.302,0.0
0.0,0.0,0.296,0.0
0.0,0.0,0.314,0.0
0.0,0.0,0.218,0.0
0.0,0.0,0.145,0.0
0.0,0.0,0.207,0.0
0.0,0.0,0.186,0.0
0.0,0.0,0.165,0.0
0.0,0.0,0.179,0.0
0.0,0.0,0.192,0.0
0.0,0.0,0.089,0.0
17.843,0.0,0.044,0.0
98.56599999999999,0.0,0.0,47.517
194.993,0.0,0.014,-10.222
275.899,0.0,0.001,-86.468
333.279,0.0,0.023,-109.55499999999999
366.5210000000001,0.0,0.024,-13.524
378.375,0.0,0.012,0.0
369.759,0.0,0.012,0.0
136.574,0.0,0.282,30.289
299.303,0.0,1.0,-33.708
222.552,0.0,0.851,0.0
132.969,0.0,0.06,0.0
43.142,0.0,0.025,0.0
0.0,0.0,0.039,0.0
0.0,0.0,0.113,0.0
0.0,0.0,0.012,0.0
0.0,0.0,0.032,0.0
0.0,0.0,0.071,0.0
0.0,0.0,0.031,0.0
0.0,0.0,0.014,0.0
0.0,0.0,0.067,0.0
0.0,0.0,0.231,48.071
0.0,0.0,0.213,61.798
0.0,0.0,0.163,49.395
16.499,0.0,0.19,38.21
97.527,0.0,0.057,-33.491
195.176,0.0,0.029,-109.55499999999999
275.349,0.0,0.025,-76.723
331.873,0.0,0.031,0.0
365.421,0.0,0.047,0.0
289.77,0.0,0.05,0.0
386.014,0.0,0.08,0.0
340.978,0.0,1.0,0.0
294.048,0.0,0.984,0.0
223.71300000000002,0.0,0.443,0.0
132.786,0.0,0.179,0.0
37.153,0.0,0.173,0.0
0.0,0.0,0.127,0.0
0.0,0.0,0.196,0.0
0.0,0.0,0.241,0.0
0.0,0.0,0.188,0.0
0.0,0.0,0.101,0.0
0.0,0.0,0.09,0.0
0.0,0.0,0.135,0.0
0.0,0.0,0.14,0.0
0.0,0.0,0.202,0.0
0.0,0.0,0.273,0.0
0.0,0.0,0.236,0.0
15.399,0.0,0.182,0.0
76.873,0.0,0.049,28.987
194.687,0.0,0.067,0.0
276.021,0.0,0.045,44.03
334.378,0.0,0.034,5.541
367.49899999999997,0.0,0.06,-40.491
379.231,0.0,0.105,-30.408
370.615,0.0,0.026,-16.528
341.772,0.0,0.334,0.0
217.664,0.0,0.0,0.0
221.819,0.0,0.045,0.0
129.792,0.0,0.016,0.0
42.469,0.0,0.862,0.0
0.0,0.0,0.069,0.0
0.0,0.0,0.163,0.0
0.0,0.0,0.081,0.0
0.0,0.0,0.101,0.0
0.0,0.0,0.069,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.095,0.0
0.0,0.0,0.026,0.0
0.0,0.0,0.118,0.0
0.0,0.0,0.016,0.0
0.0,0.0,0.025,0.0
9.227,0.0,0.134,0.0
51.697,0.0,0.074,0.0
166.578,0.0,0.027,0.0
156.74,0.0,0.165,0.0
240.518,0.0,0.077,16.468
298.998,0.0,0.016,-18.327
127.47,0.0,0.025,0.0
116.95899999999999,0.0,0.033,0.0
150.69,0.0,0.025,0.0
258.544,0.0,0.421,3.222
227.747,0.0,0.614,-3.586
132.297,0.0,0.3,0.0
43.263999999999996,0.0,0.183,0.0
0.0,0.0,0.152,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.081,0.0
0.0,0.0,0.205,0.0
0.0,0.0,0.022,0.0
0.0,0.0,0.143,0.0
0.0,0.0,0.057,0.0
0.0,0.0,0.028,0.0
0.0,0.0,0.018,0.0
0.0,0.0,0.016,0.0
0.0,0.0,0.012,0.0
16.01,0.0,0.0,0.0
95.327,0.0,0.0,0.0
194.74799999999996,0.0,0.0,56.748
278.404,0.0,0.012,29.224
334.37899999999996,0.0,0.009,-10.161
292.825,0.0,0.034,22.168
386.014,0.0,0.076,-97.918
266.121,0.0,0.123,-12.27
204.22,0.0,0.277,42.227
239.723,0.0,0.296,15.585
223.591,0.0,0.3,-48.408
130.403,0.0,0.294,-15.93
38.009,0.0,0.188,0.0
0.0,0.0,0.092,0.0
0.0,0.0,0.073,0.0
0.0,0.0,0.18,0.0
0.0,0.0,0.122,0.0
0.0,0.0,0.048,0.0
0.0,0.0,0.04,0.0
0.0,0.0,0.136,0.0
0.0,0.0,0.105,0.0
0.0,0.0,0.064,0.0
0.0,0.0,0.048,0.0
0.0,0.0,0.025,0.0
16.132,0.0,0.038,0.0
95.266,0.0,0.0,0.0
195.176,0.0,0.017,0.0
277.182,0.0,0.0,17.247
335.05100000000004,0.0,0.012,-19.194
285.981,0.0,0.0,0.0
284.27,0.0,0.0,0.0
180.938,0.0,0.0,0.0
126.37,0.0,0.202,0.0
150.385,0.0,0.467,0.0
195.36,0.0,0.511,0.0
128.325,0.0,0.619,0.0
41.186,0.0,0.126,0.0
0.0,0.0,0.061,0.0
0.0,0.0,0.131,0.0
0.0,0.0,0.114,0.0
0.0,0.0,0.028,0.0
0.0,0.0,0.031,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.034,0.0
0.0,0.0,0.015,0.0
0.0,0.0,0.045,0.0
0.0,0.0,0.07,0.0
0.0,0.0,0.088,0.0
16.499,0.0,0.064,0.0
93.983,0.0,0.014,0.0
191.204,0.0,0.0,72.916
273.699,0.0,0.0,3.57
334.44,0.0,0.0,-23.867
368.964,0.0,0.0,-61.254
268.444,0.0,0.006,42.056
375.809,0.0,0.027,-46.804
243.206,0.0,0.258,0.0
269.666,0.0,0.085,0.0
161.323,0.0,0.026,0.0
