solar_646,wind_646,battery_646
340.452,0.004,-76.166
420.047,0.045,-145.026
466.065,0.122,-145.026
483.8570000000001,0.089,-57.918
471.149,0.11,0.0
429.278,0.163,0.0
358.913,0.272,0.0
255.707,0.571,0.0
127.28500000000001,0.527,0.0
18.996,0.362,0.0
0.0,0.395,0.0
0.0,0.399,0.0
0.0,0.26,0.0
0.0,0.285,0.0
0.0,0.317,0.0
0.0,0.27,0.0
0.0,0.216,0.0
0.0,0.22,0.0
0.0,0.349,0.0
0.0,0.213,0.0
0.0,0.133,52.088
0.936,0.266,145.026
92.17,0.227,145.026
219.789,0.16,38.973
330.218,0.051,-68.407
396.303,0.101,-126.959
442.32,0.058,-145.026
459.44399999999996,0.098,-83.745
463.992,0.212,0.0
407.74000000000007,0.361,0.0
339.583,0.342,0.0
242.129,0.29,0.0
123.33900000000001,0.954,0.0
19.665,0.768,0.0
0.0,0.436,0.0
0.0,0.398,0.0
0.0,0.39,0.0
0.0,0.219,0.0
0.0,0.42,0.0
0.0,0.16,0.0
0.0,0.074,0.0
0.0,0.184,0.0
0.0,0.077,0.0
0.0,0.268,10.197
0.0,0.277,120.178
3.4109999999999996,0.24,130.434
96.51699999999998,0.401,120.303
226.478,0.126,-0.405
334.9,0.18,-108.749
410.5489999999999,0.137,-145.026
451.95199999999994,0.137,-145.026
464.59399999999994,0.163,-24.931
453.491,0.199,0.0
415.767,0.208,0.0
349.883,0.647,0.0
250.758,0.499,0.0
128.823,0.859,0.0
20.935,0.513,0.0
0.0,0.593,0.0
0.0,0.589,0.0
0.0,0.427,0.0
0.0,0.649,0.0
0.0,0.562,0.0
0.0,0.539,0.0
0.0,0.655,0.0
0.0,0.635,0.0
0.0,0.559,0.0
0.0,0.533,0.0
0.0,0.72,7.639
2.475,0.583,139.724
83.274,0.464,133.973
160.728,0.21,65.8
242.598,0.163,-14.396
272.763,0.262,-38.681
339.316,0.237,-112.945
291.425,0.197,-53.146
382.52399999999994,0.161,-145.026
207.61600000000004,0.162,30.649
217.047,0.153,25.33
237.046,0.07,-71.291
116.182,0.034,-13.14
18.929,0.044,0.0
0.0,0.181,0.0
0.0,0.164,0.0
0.0,0.394,0.0
0.0,0.192,0.0
0.0,0.617,0.0
0.0,0.239,0.0
0.0,0.444,0.0
0.0,0.557,0.0
0.0,0.168,17.404
0.0,0.43,61.58
0.0,0.536,110.758
0.0,0.446,83.906
77.053,0.313,35.915
118.924,0.0,13.557
110.63,0.0,22.117
122.269,0.0,14.234
194.172,0.0,-73.301
253.232,0.0,-131.85
150.896,0.002,-59.877
141.465,0.004,-51.163
145.344,0.003,-64.321
90.23,0.0,-19.541
27.356999999999996,0.066,0.0
11.169999999999998,0.0,0.0
0.0,0.356,0.0
0.0,0.539,0.0
0.0,0.518,0.0
0.0,0.456,0.0
0.0,0.597,0.0
0.0,0.608,39.904
0.0,0.576,61.435
0.0,0.446,61.564
0.0,0.48,61.53
0.0,0.421,61.59
0.0,0.31,61.701
0.0,0.247,24.405
30.902,0.167,8.982
92.371,0.026,-38.98
87.555,0.016,-38.956
417.639,0.015,-145.026
475.028,0.009,-145.026
495.83,0.002,-56.149
470.614,0.0,0.0
432.154,0.0,0.0
362.324,0.0,0.0
259.051,0.0,0.0
128.088,0.324,0.0
21.002,0.273,0.0
0.0,0.413,0.0
0.0,0.429,0.0
0.0,0.593,0.0
0.0,0.634,0.0
0.0,0.561,0.0
0.0,0.265,0.0
0.0,0.354,0.0
0.0,0.253,0.0
0.0,0.127,0.0
0.0,0.164,0.0
0.0,0.258,133.846
7.558,0.298,134.375
106.55,0.263,112.892
245.541,0.045,-16.734
367.14000000000004,0.031,-135.557
449.611,0.02,-145.026
498.238,0.004,-126.82
513.421,0.0,0.0
496.967,0.0,0.0
450.414,0.008,0.0
365.401,0.026,0.0
193.235,0.019,0.0
105.681,0.25,0.0
22.607999999999997,0.241,0.0
0.0,0.405,0.0
0.0,0.577,0.0
0.0,0.76,0.0
0.0,0.815,0.0
0.0,0.961,0.0
0.0,0.677,0.0
0.0,0.648,0.0
0.0,0.599,0.0
0.0,0.865,0.0
0.0,0.629,19.03
0.0,0.307,119.199
7.892999999999999,0.241,122.999
106.885,0.302,119.885
241.327,0.218,-1.563
354.565,0.212,-110.66
431.21700000000004,0.12,-145.026
476.232,0.132,-145.026
490.68,0.085,-21.862
475.764,0.035,0.0
433.291,0.038,0.0
361.254,0.126,0.0
251.627,0.146,0.0
130.696,0.173,0.0
23.210000000000004,0.224,0.0
0.0,0.184,0.0
0.0,0.383,0.0
0.0,0.449,0.0
0.0,0.615,0.0
0.0,0.934,0.0
0.0,0.887,0.0
0.0,0.589,0.0
0.0,0.582,0.0
0.0,0.528,0.0
0.0,0.695,8.962
0.0,0.402,122.626
9.297,0.747,124.285
109.89499999999998,0.62,122.41
242.53100000000003,0.194,2.829
348.212,0.102,-95.003
420.248,0.102,-145.026
460.848,0.138,-145.026
473.155,0.114,-39.082
458.306,0.081,0.0
418.442,0.062,0.0
352.158,0.049,0.0
253.032,0.03,0.0
130.897,0.01,0.0
22.607999999999997,0.049,0.0
0.0,0.029,0.0
0.0,0.031,0.0
0.0,0.061,0.0
0.0,0.274,0.0
0.0,0.196,0.0
0.0,0.271,0.0
0.0,0.291,0.0
0.0,0.17,0.0
0.0,0.185,0.0
0.0,0.177,0.0
0.0,0.252,105.334
9.966,0.531,126.524
107.888,0.267,130.962
238.919,0.065,18.292
347.408,0.063,-81.868
420.716,0.066,-145.026
404.864,0.052,-140.809
480.5799999999999,0.026,-56.434
467.403,0.019,0.0
427.87300000000005,0.024,0.0
358.98,0.03,0.0
250.691,0.015,0.0
130.027,0.0,0.0
22.875,0.069,0.0
0.0,0.314,0.0
0.0,0.421,0.0
0.0,0.578,0.0
0.0,0.482,0.0
0.0,0.547,0.0
0.0,0.553,0.0
0.0,0.553,0.0
0.0,0.521,0.0
0.0,0.539,0.0
0.0,0.498,0.0
0.0,0.523,0.0
10.568,0.591,0.0
104.477,0.404,1.707
230.357,0.146,0.0
236.04299999999998,0.192,20.403
211.83,0.235,63.608
238.317,0.183,26.753
107.152,0.137,145.026
334.299,0.092,-55.41
417.105,0.065,-133.502
344.064,0.076,-53.869
244.135,0.152,-43.786
122.60300000000001,0.129,0.0
23.276999999999997,0.074,0.0
0.0,0.046,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.022,0.0
0.0,0.226,0.0
0.0,0.617,0.0
0.0,0.701,48.844
0.0,0.619,61.392
0.0,0.536,61.475
0.0,0.604,113.989
10.234,0.538,77.124
101.4,0.327,18.289
146.214,0.094,-4.58
261.259,0.172,-114.059
403.99399999999997,0.4,-145.026
347.408,0.617,-145.026
464.661,0.498,-15.446
450.213,0.442,0.0
413.76,0.422,0.0
349.215,0.22,0.0
252.63,0.198,0.0
128.89,0.099,0.0
23.611000000000004,0.1,0.0
0.0,0.073,0.0
0.0,0.019,0.0
0.0,0.012,0.0
0.0,0.004,0.0
0.0,0.353,0.0
0.0,0.964,60.807
0.0,0.229,61.781
0.0,0.586,61.425
0.0,0.425,61.586
0.0,0.483,61.528
0.0,0.39,61.621
11.906,0.382,12.365
103.206,0.145,-50.132
221.99600000000004,0.02,-145.026
264.402,0.104,-145.026
321.591,0.317,-83.953
141.197,0.215,0.0
303.932,0.184,0.0
384.464,0.157,0.0
322.059,0.125,0.0
187.41599999999997,0.12,0.0
121.6,0.142,0.0
56.854,0.114,0.0
21.738,0.068,0.0
0.0,0.143,0.0
0.0,0.106,0.0
0.0,0.07,0.0
0.0,0.034,0.0
0.0,0.023,0.0
0.0,0.021,0.0
0.0,0.035,0.0
0.0,0.1,0.0
0.0,0.017,0.0
0.0,0.0,0.0
0.0,0.0,0.0
9.966,0.0,0.0
17.524,0.002,74.175
70.432,0.0,38.378
91.63500000000002,0.007,25.403
113.306,0.202,14.413
215.575,0.174,0.0
319.517,0.184,-38.604
189.623,0.197,0.0
178.453,0.236,0.0
107.75399999999999,0.193,9.879
90.09600000000002,0.147,0.0
54.312,0.166,0.0
23.611000000000004,0.119,0.0
0.0,0.151,0.0
0.0,0.142,0.0
0.0,0.182,0.0
0.0,0.119,0.0
0.0,0.031,0.0
0.0,0.031,0.0
0.0,0.063,0.0
0.0,0.276,0.0
0.0,0.188,0.0
0.0,0.15,0.0
0.0,0.088,0.0
6.421000000000001,0.263,13.009
36.854,0.182,145.026
236.645,0.211,1.038
251.694,0.05,-7.471
299.518,0.059,-45.29
317.845,0.0,-72.759
299.786,0.01,-39.303
337.376,0.091,-77.335
301.323,0.093,-37.583
282.06,0.211,-14.57
195.30900000000003,0.333,-11.957
125.88,0.227,-12.725
25.618000000000002,0.184,0.0
0.0,0.101,0.0
0.0,0.087,0.0
0.0,0.036,0.0
0.0,0.082,0.0
0.0,0.154,0.0
0.0,0.01,0.0
0.0,0.046,0.0
0.0,0.047,0.0
0.0,0.045,0.0
0.0,0.059,0.0
0.0,0.097,0.0
0.669,0.18,0.0
6.22,0.138,84.051
25.283000000000005,0.078,77.884
38.995,0.02,67.921
40.399,0.058,73.415
64.479,0.044,39.245
79.595,0.01,38.597
185.61000000000004,0.0,-1.85
163.538,0.0,0.0
123.941,0.006,1.662
80.197,0.0,0.0
22.942,0.256,0.0
0.0,0.019,0.0
0.0,0.092,0.0
0.0,0.254,0.0
0.0,0.079,0.0
0.0,0.034,0.0
0.0,0.028,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
16.187,0.001,0.0
118.322,0.0,0.0
247.547,0.0,-11.182
344.8,0.0,-101.598
412.757,0.0,-145.026
453.357,0.0,-145.026
466.13199999999995,0.0,-21.305
452.621,0.003,0.0
416.369,0.037,0.0
349.616,0.187,0.0
254.16899999999998,0.204,0.0
134.709,0.164,0.0
26.086,0.233,0.0
0.0,0.147,0.0
0.0,0.159,0.0
0.0,0.176,0.0
0.0,0.123,0.0
0.0,0.132,0.0
0.0,0.081,0.0
0.0,0.058,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,42.551
0.0,0.0,113.081
17.591,0.0,112.848
118.389,0.0,110.446
240.05600000000004,0.0,2.186
337.777,0.003,-89.791
405.9340000000001,0.015,-145.026
369.949,0.0,-121.986
462.58700000000005,0.096,-67.334
444.996,0.014,0.0
408.275,0.019,0.0
341.188,0.125,0.0
76.652,0.025,20.136
132.703,0.0,-22.409
27.156,0.093,0.0
0.0,0.0,0.0
0.0,0.156,0.0
0.0,0.367,0.0
0.0,0.025,0.0
0.0,0.051,0.0
0.0,0.077,0.0
0.0,0.115,25.114
0.0,0.096,61.915
0.0,0.018,61.992
0.0,0.095,61.916
0.0,0.216,103.465
18.059,0.222,66.71
122.336,0.154,-5.265
255.105,0.542,-119.321
363.461,0.613,-145.026
438.441,0.648,-145.026
481.71599999999995,0.666,-9.499
494.024,0.772,0.0
423.1909999999999,0.953,0.0
335.035,0.969,0.0
369.615,0.985,0.0
264.402,0.976,0.0
114.443,1.0,0.0
27.223,0.721,0.0
0.0,1.0,0.0
0.0,0.956,0.0
0.0,0.47,0.0
0.0,0.961,0.0
0.0,0.7,0.0
0.0,0.693,56.579
0.0,0.611,61.4
0.0,0.618,61.393
0.0,0.57,61.441
0.0,0.552,61.459
0.0,0.602,55.182
18.996,0.58,23.659
123.33900000000001,0.536,-70.544
254.77100000000002,0.523,-145.026
362.19000000000005,0.624,-145.026
436.903,0.577,-63.541
480.91400000000004,0.665,0.0
493.823,0.719,0.0
481.048,0.852,0.0
439.378,0.899,0.0
368.411,0.712,0.0
266.208,0.955,0.0
84.812,0.751,0.0
27.758,0.966,0.0
0.0,0.825,0.0
0.0,0.59,0.0
0.0,0.517,0.0
0.0,0.603,0.0
0.0,0.953,0.0
0.0,0.907,0.0
0.0,0.456,0.0
0.0,0.419,0.0
0.0,0.324,0.0
0.0,0.357,30.528
0.0,0.379,118.835
19.798,0.364,116.018
123.807,0.168,111.261
245.80799999999996,0.026,4.47
355.569,0.059,-98.816
428.609,0.084,-145.026
470.814,0.127,-145.026
482.988,0.115,-35.269
469.47600000000006,0.195,0.0
427.27099999999996,0.185,0.0
241.46,0.185,39.284
252.363,0.235,-43.719
133.439,0.321,0.0
29.698,0.105,0.0
0.0,0.125,0.0
0.0,0.161,0.0
0.0,0.546,0.0
0.0,0.761,0.0
0.0,0.734,0.0
0.0,0.765,0.0
0.0,0.589,0.0
0.0,0.796,0.0
0.0,0.605,0.0
0.0,0.381,48.321
0.0,0.531,115.409
20.869,0.414,112.272
124.61,0.254,105.11
246.611,0.008,-4.593
344.733,0.057,-99.502
412.1549999999999,0.089,-145.026
450.54699999999997,0.086,-145.026
461.383,0.126,-29.99
402.122,0.28,0.0
413.426,0.429,0.0
346.071,0.573,0.0
253.165,0.776,0.0
137.719,0.793,0.0
30.366,0.664,0.0
0.0,0.677,0.0
0.0,0.799,0.0
0.0,0.753,0.0
0.0,0.742,0.0
0.0,0.677,0.0
0.0,0.759,0.0
0.0,0.821,0.0
0.0,0.901,0.0
0.0,0.793,1.537
0.0,0.948,68.373
0.0,0.473,110.953
21.337,0.376,106.66
127.352,0.284,93.589
249.353,0.142,-16.832
355.903,0.253,-120.184
426.334,0.175,-145.026
465.998,0.246,-142.095
480.111,0.308,0.0
467.202,0.514,0.0
325.737,0.617,0.0
361.321,0.585,0.0
261.393,0.744,0.0
137.519,0.69,0.0
29.765,0.586,0.0
0.0,0.555,0.0
0.0,0.637,0.0
0.0,0.59,0.0
0.0,0.59,0.0
0.0,0.51,0.0
0.0,0.422,0.0
0.0,0.549,0.0
0.0,0.475,0.0
0.0,0.37,0.0
0.0,0.458,0.0
0.0,0.228,34.958
11.237,0.066,115.609
47.020999999999994,0.037,145.026
151.832,0.0,85.519
259.654,0.054,-19.905
326.874,0.028,-81.254
348.88,0.021,-111.347
367.14000000000004,0.043,-112.659
437.90600000000006,0.07,-98.972
398.777,0.14,0.0
334.098,0.186,0.0
242.73100000000002,0.22,0.0
129.693,0.236,0.0
29.028999999999996,0.18,0.0
0.0,0.244,0.0
0.0,0.294,0.0
0.0,0.283,0.0
0.0,0.327,0.0
0.0,0.254,0.0
0.0,0.18,0.0
0.0,0.123,0.0
0.0,0.052,0.0
0.0,0.028,0.0
0.0,0.005,0.0
0.0,0.0,0.0
21.738,0.0,8.827
84.545,0.0,144.404
183.26899999999998,0.0,56.43
250.62400000000002,0.0,-6.916
237.782,0.0,12.722
411.486,0.0,-145.026
210.759,0.0,44.769
399.179,0.0,-144.697
257.981,0.046,-0.673
237.046,0.038,0.0
138.388,0.036,0.0
72.104,0.053,0.0
23.210000000000004,0.057,0.0
0.0,0.085,0.0
0.0,0.06,0.0
0.0,0.05,0.0
0.0,0.039,0.0
0.0,0.049,0.0
0.0,0.044,0.0
0.0,0.142,0.0
0.0,0.047,10.698
0.0,0.061,61.949
0.0,0.013,61.998
0.0,0.048,101.234
6.488000000000001,0.15,74.699
41.737,0.158,70.534
198.853,0.026,-68.426
147.017,0.035,-14.886
286.542,0.031,-145.026
333.162,0.022,-145.026
339.717,0.008,-50.773
163.337,0.0,0.0
160.26,0.004,0.0
160.528,0.018,0.0
115.981,0.026,0.0
66.017,0.018,0.0
19.665,0.015,0.0
0.0,0.048,0.0
0.0,0.053,0.0
0.0,0.028,0.0
0.0,0.0,0.0
0.0,0.288,21.695
0.0,0.503,61.508
0.0,0.221,61.79
0.0,0.146,61.865
0.0,0.214,61.797
0.0,0.21,61.801
0.0,0.221,49.337
23.143,0.189,1.32
61.135,0.07,-28.21
176.379,0.031,-127.015
244.804,0.005,-145.026
162.066,0.024,-111.598
368.812,0.012,-12.288
390.885,0.014,0.0
302.394,0.023,0.0
265.606,0.042,0.0
174.373,0.074,0.0
122.135,0.075,0.0
62.60600000000001,0.122,0.0
20.735,0.068,0.0
0.0,0.029,0.0
0.0,0.153,0.0
0.0,0.334,0.0
0.0,0.604,0.0
0.0,0.501,0.0
0.0,0.54,0.0
0.0,0.585,0.0
0.0,0.525,0.0
0.0,0.563,0.0
0.0,0.537,0.0
0.0,0.475,5.768
0.669,0.479,27.855
62.271,0.193,57.931
14.782,0.056,118.948
22.740999999999996,0.103,113.853
87.354,0.16,56.757
176.313,0.104,-38.67
227.481,0.08,-74.264
179.858,0.103,-24.119
161.798,0.063,0.661
184.07199999999997,0.071,-24.31
149.29,0.018,-75.75
84.679,0.0,-76.024
24.347,0.077,-7.034
0.0,0.061,22.165
0.0,0.129,22.249
0.0,0.458,-34.71
0.0,0.619,-38.087
0.0,0.517,-37.98500000000001
0.0,0.419,-37.887
0.0,0.381,-5.461
0.0,0.266,0.0
0.0,0.333,0.0
0.0,0.283,0.0
0.0,0.283,6.512
0.0,0.282,26.668
74.846,0.218,47.497
79.127,0.103,56.092
75.849,0.136,57.96
298.314,0.077,-145.026
251.694,0.106,-49.86
147.752,0.148,0.0
188.352,0.15,0.0
123.004,0.15,17.572
107.62,0.161,35.02
100.731,0.118,0.0
25.618000000000002,0.095,0.0
14.046000000000001,0.038,3.826
0.0,0.008,29.224
0.0,0.008,28.98
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.353,0.0
0.0,0.326,0.0
0.0,0.45,0.0
0.0,0.251,0.0
0.0,0.366,0.0
0.0,0.311,0.0
0.0,0.411,11.74
6.622,0.389,28.259
20.334,0.161,112.45
50.299,0.026,94.429
189.08800000000002,0.1,0.0
428.14,0.084,-145.026
463.5230000000001,0.047,-145.026
476.76700000000005,0.108,-134.085
409.479,0.123,0.0
429.07699999999994,0.168,0.0
362.324,0.199,0.0
258.182,0.145,0.0
141.131,0.119,0.0
32.039,0.056,0.0
0.0,0.032,26.461
0.0,0.043,25.475
0.0,0.008,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.004,0.0
0.0,0.038,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,105.061
25.952000000000005,0.0,111.317
135.044,0.0,106.745
255.105,0.0,6.054
347.743,0.0,-80.196
412.1549999999999,0.0,-134.714
448.741,0.0,-145.026
458.173,0.0,-64.201
443.05600000000004,0.0,0.0
404.99800000000005,0.0,0.0
340.653,0.105,0.0
249.62000000000003,0.174,0.0
136.181,0.242,0.0
30.366,0.159,0.0
0.0,0.132,29.214
0.0,0.234,24.642
0.0,0.232,0.0
0.0,0.252,0.0
0.0,0.305,0.0
0.0,0.314,0.0
0.0,0.281,0.0
0.0,0.244,0.0
0.0,0.096,0.0
0.0,0.002,12.03
0.0,0.003,111.485
25.818,0.0,107.256
133.505,0.0,96.486
251.627,0.0,-5.736
341.924,0.0,-91.163
402.924,0.0,-142.354
437.90600000000006,0.0,-145.026
447.337,0.0,-39.858
435.56500000000005,0.0,0.0
400.784,0.017,0.0
339.382,0.019,0.0
250.22199999999998,0.275,0.0
137.786,0.225,0.0
31.437,0.137,0.0
0.0,0.197,21.51
0.0,0.248,20.584
0.0,0.332,0.0
0.0,0.391,0.0
0.0,0.336,0.0
0.0,0.396,0.0
0.0,0.205,0.0
0.0,0.058,61.117
0.0,0.027,61.983
0.0,0.0,62.011
0.0,0.0,99.658
27.624,0.004,54.251
134.71,0.0,-21.588
254.16899999999998,0.0,-124.688
346.673,0.0,-145.026
410.817,0.0,-132.835
446.668,0.0,0.0
456.233,0.0,0.0
462.38700000000006,0.0,0.0
406.938,0.05,0.0
345.87,0.145,0.0
255.707,0.313,0.0
140.93,0.359,0.0
32.641,0.011,0.0
0.0,0.056,0.0
0.0,0.072,0.0
0.0,0.06,0.0
0.0,0.0,0.0
0.0,0.0,13.587
0.0,0.01,62.001
0.0,0.036,61.974
0.0,0.119,61.892
0.0,0.073,61.938
0.0,0.265,61.746
0.0,0.359,49.199
28.159,0.094,8.776
133.974,0.012,-85.121
250.824,0.012,-145.026
340.653,0.0,-145.026
404.931,0.0,-48.964
439.511,0.0,0.0
448.541,0.0,0.0
405.39899999999994,0.0,0.0
399.246,0.081,0.0
337.242,0.123,0.0
246.945,0.145,0.0
136.515,0.17,0.0
33.376,0.137,0.0
0.0,0.142,0.0
0.0,0.018,0.0
0.0,0.11,0.0
0.0,0.068,0.0
0.0,0.055,0.0
0.0,0.0,0.0
0.0,0.115,0.0
0.0,0.126,0.0
0.0,0.104,0.0
0.0,0.073,56.733
0.0,0.134,110.06
28.427,0.033,104.747
133.238,0.003,101.04
241.995,0.0,8.532
349.281,0.0,-93.267
413.827,0.0,-145.026
401.721,0.0,-144.298
464.1929999999999,0.0,-41.546
449.076,0.0,0.0
409.947,0.0,0.0
347.208,0.011,0.0
247.881,0.065,0.0
137.184,0.109,0.0
33.577,0.0,0.0
0.0,0.039,34.061
0.0,0.237,30.213
0.0,0.212,0.0
0.0,0.17,0.0
0.0,0.152,0.0
0.0,0.151,0.0
0.0,0.211,0.0
0.0,0.249,0.0
0.0,0.035,0.0
0.0,0.0,0.0
0.0,0.0,13.974
25.952000000000005,0.055,12.776
112.369,0.03,34.595
212.03,0.019,0.0
302.996,0.017,-21.229
217.649,0.02,73.952
233.83500000000004,0.034,59.519
402.6569999999999,0.048,-88.968
396.57,0.059,-84.162
363.929,0.442,-54.981
268.75,0.633,23.253
244.269,0.846,-60.98
120.129,0.38,-3.899
34.313,0.1,0.0
0.0,0.018,29.872
0.0,0.0,29.859
0.0,0.046,0.0
0.0,0.003,0.0
0.0,0.064,0.0
0.0,0.1,0.0
0.0,0.149,0.0
0.0,0.135,0.0
0.0,0.156,0.0
0.0,0.348,0.0
0.0,0.426,8.928
31.504,0.468,26.984
119.192,0.242,112.493
197.048,0.089,49.383
269.887,0.124,-17.08
278.181,0.129,-10.1
337.844,0.117,-78.923
376.705,0.089,-102.676
357.509,0.046,-77.812
285.07,0.032,0.0
165.21,0.026,26.207
119.727,0.032,0.0
85.749,0.038,0.0
24.748,0.036,0.0
0.0,0.064,26.339
0.0,0.062,25.045
0.0,0.083,0.0
0.0,0.036,0.0
0.0,0.013,0.0
0.0,0.055,0.0
0.0,0.061,0.0
0.0,0.09,0.0
0.0,0.068,0.0
0.0,0.087,0.0
0.0,0.066,8.228
7.424,0.09,23.392
85.749,0.066,122.371
158.989,0.0,100.54
212.967,0.0,48.99
302.594,0.002,-33.375
320.119,0.035,-58.338
358.713,0.029,-78.287
423.793,0.033,-141.866
383.728,0.02,-92.911
323.864,0.011,-19.36
236.778,0.044,0.0
129.76,0.0,0.0
35.851,0.0,0.0
0.0,0.0,26.583
0.0,0.0,24.365
0.0,0.0,0.0
0.0,0.955,0.0
0.0,0.598,0.0
0.0,0.626,0.0
0.0,0.523,0.0
0.0,0.485,0.0
0.0,0.443,0.0
0.0,0.431,0.0
0.0,0.479,7.959
23.812,0.602,7.033
74.846,0.569,62.455
155.578,0.286,0.0
223.40099999999998,0.28,0.0
207.348,0.411,0.0
214.773,0.405,12.123
320.854,0.286,-45.04
306.408,0.241,-23.229
346.74,0.167,-52.395
279.786,0.219,14.34
240.257,0.163,-45.936
133.639,0.15,-5.741
37.122,0.084,0.0
0.0,0.093,28.059
0.0,0.056,25.612
0.0,0.09,0.0
0.0,0.408,0.0
0.0,0.467,0.0
0.0,0.322,0.0
0.0,0.427,0.0
0.0,0.261,46.965
0.0,0.28,61.731
0.0,0.309,61.701
0.0,0.398,100.919
32.239,0.244,56.126
133.104,0.274,-9.545
249.219,0.487,-104.292
342.726,0.117,-145.026
319.918,0.12,-145.026
430.214,0.27,-20.247
438.575,0.211,0.0
424.663,0.462,0.0
387.407,0.438,0.0
170.026,0.446,0.0
243.467,0.598,0.0
134.442,0.364,0.0
36.721,0.469,0.0
0.0,0.259,0.0
0.0,0.298,0.0
0.0,0.016,0.0
0.0,0.654,0.0
0.0,1.0,4.249
0.0,0.046,61.965
0.0,0.153,61.858
0.0,0.138,61.873
0.0,0.268,61.743
0.0,0.16,61.851
0.0,0.251,49.307
31.303000000000004,0.125,18.267
131.9,0.01,-74.07
245.741,0.0,-145.026
201.99699999999999,0.0,-136.413
345.468,0.016,-68.627
443.19,0.216,0.0
454.159,0.182,0.0
424.395,0.207,0.0
331.757,0.127,0.0
260.724,0.24,0.0
196.513,0.316,0.0
106.41600000000001,0.0,0.0
27.892,0.09,0.0
0.0,0.0,0.0
0.0,0.093,0.0
0.0,0.17,0.0
0.0,0.165,0.0
0.0,0.137,0.0
0.0,0.165,0.0
0.0,0.096,0.0
0.0,0.019,0.0
0.0,0.002,0.0
0.0,0.0,0.0
0.0,0.024,8.467
19.196,0.004,23.556
5.083,0.0,145.026
71.836,0.0,99.542
141.465,0.0,36.545
319.918,0.0,-129.313
217.916,0.028,-18.551
189.824,0.042,12.956
292.629,0.032,0.0
296.04,0.135,0.0
154.173,0.234,67.892
104.41000000000001,0.282,17.942
74.445,0.338,0.0
38.794,0.048,0.0
0.0,0.087,40.257
0.0,0.095,37.382
0.0,0.006,0.0
0.0,0.0,0.0
0.0,0.031,0.0
0.0,0.203,0.0
0.0,0.328,0.0
0.0,0.263,0.0
0.0,0.161,0.0
0.0,0.116,0.0
0.0,0.076,8.205
34.848,0.055,8.946
149.157,0.014,7.26
276.91,0.0,0.0
374.564,0.0,-86.621
441.385,0.0,-142.908
478.84,0.0,-145.026
486.867,0.0,-49.582
468.9409999999999,0.036,0.0
428.67600000000004,0.119,0.0
361.78900000000004,0.217,0.0
267.68,0.077,0.0
146.415,0.057,0.0
39.262,0.042,0.0
0.0,0.104,37.296
0.0,0.235,35.333
0.0,0.302,0.0
0.0,0.268,0.0
0.0,0.193,0.0
0.0,0.068,0.0
0.0,0.025,0.0
0.0,0.018,0.0
0.0,0.001,0.0
0.0,0.011,0.0
0.0,0.018,58.047
34.915,0.003,112.207
143.472,0.0,116.457
257.848,0.0,21.772
348.412,0.0,-60.297
409.2780000000001,0.0,-111.035
443.391,0.0,-145.026
452.42,0.0,-107.778
441.585,0.004,0.0
402.25600000000003,0.0,0.0
342.459,0.172,0.0
253.09900000000002,0.068,0.0
143.137,0.179,0.0
39.129,0.066,0.0
0.0,0.035,35.873
0.0,0.064,32.938
0.0,0.381,0.0
0.0,0.054,0.0
0.0,0.196,0.0
0.0,0.146,0.0
0.0,0.134,0.0
0.0,0.03,0.0
0.0,0.036,0.0
0.0,0.102,0.0
0.0,0.19,42.381
19.798,0.195,125.034
141.264,0.078,119.585
254.77100000000002,0.061,25.303
344.733,0.086,-60.928
407.807,0.083,-115.959
442.722,0.106,-145.026
451.75199999999995,0.132,-102.224
317.979,0.122,0.0
404.99800000000005,0.163,0.0
340.787,0.124,0.0
252.028,0.174,0.0
141.666,0.14,0.0
38.594,0.114,0.0
0.0,0.252,38.616
0.0,0.36,35.915
0.0,0.392,0.0
0.0,0.497,0.0
0.0,0.398,0.0
0.0,0.368,0.0
0.0,0.277,0.0
0.0,0.182,0.0
0.0,0.222,0.0
0.0,0.226,0.0
0.0,0.234,34.195
34.848,0.244,111.59
136.716,0.123,126.418
246.945,0.219,34.378
334.098,0.226,-43.089
394.564,0.207,-95.538
428.207,0.239,-140.975
437.237,0.223,-127.876
378.244,0.177,-16.659
394.697,0.241,0.0
81.267,0.177,144.079
127.887,0.181,0.0
140.529,0.228,0.0
41.269,0.121,0.0
0.0,0.184,39.926
0.0,0.441,37.233
0.0,0.77,0.0
0.0,0.802,0.0
0.0,0.628,0.0
0.0,0.624,0.0
0.0,0.426,0.0
0.0,0.33,0.0
0.0,0.157,0.0
0.0,0.155,0.0
0.0,0.108,70.426
36.453,0.224,64.553
111.767,0.123,24.896
244.20300000000003,0.013,-88.16
330.285,0.037,-145.026
389.346,0.159,-145.026
423.057,0.178,-45.925
375.03299999999996,0.187,0.0
285.539,0.268,0.0
110.497,0.263,11.322
297.512,0.27,-12.601
