solar_646,fossil_646,battery_646
0.0,0.0,0.0
0.86,0.0,0.0
211.47999999999996,0.0,0.0
532.28,0.0,0.0
777.2049999999999,0.0,0.0
948.99,0.0,0.0
1049.407,0.0,0.0
1079.153,0.0,0.0
1056.772,0.0,0.0
959.35,0.0,0.0
798.1929999999999,0.0,0.0
581.636,0.0,0.0
288.785,0.0,0.0
30.091,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.166,0.0,0.0
202.23,0.0,0.0
509.888,0.0,0.0
763.948,0.0,0.0
951.718,0.0,0.0
1063.128,0.0,0.0
1108.464,0.0,0.0
1084.181,0.0,0.0
988.188,0.0,0.0
829.1530000000001,0.0,0.0
602.556,0.0,0.0
300.105,0.0,0.0
33.032,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
2.228,0.0,0.0
207.38499999999996,0.0,0.0
392.973,0.0,0.0
670.948,0.0,0.0
774.782,0.0,0.0
1024.743,0.0,0.0
847.4540000000001,0.0,0.0
834.617,0.0,0.0
776.1929999999999,0.0,0.0
593.959,0.0,0.0
423.585,0.0,0.0
215.383,0.0,0.0
28.2,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
2.148,0.0,0.0
207.906,0.0,0.0
518.222,0.0,0.0
764.541,0.0,0.0
931.84,0.0,0.0
1034.7,0.0,0.0
1078.495,0.0,0.0
1061.84,0.0,0.0
973.724,0.0,0.0
531.476,0.0,0.0
595.199,0.0,0.0
295.8,0.0,0.0
34.358,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
2.945,0.0,0.0
210.452,0.0,0.0
511.172,0.0,0.0
748.271,0.0,0.0
925.7900000000001,0.0,0.0
1038.326,0.0,0.0
1096.172,0.0,0.0
1094.421,0.0,0.0
1008.9720000000001,0.0,0.0
852.736,0.0,0.0
629.145,0.0,0.0
316.487,0.0,0.0
37.28,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
3.677,0.0,0.0
240.28199999999998,0.0,0.0
567.401,0.0,0.0
815.5270000000002,0.0,0.0
991.714,0.0,0.0
1096.865,0.0,0.0
1133.485,0.0,0.0
1097.298,0.0,0.0
997.422,0.0,0.0
833.527,0.0,0.0
603.767,0.0,0.0
303.417,0.0,0.0
38.269,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
3.686,0.0,0.0
160.122,0.0,0.0
363.766,0.0,0.0
606.362,0.0,0.0
968.2520000000001,0.0,0.0
1071.51,0.0,0.0
1102.126,0.0,0.0
1069.118,0.0,0.0
971.852,0.0,0.0
822.0699999999999,0.0,0.0
602.48,0.0,0.0
307.796,0.0,0.0
39.419,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
5.486,0.0,0.0
224.35,0.0,0.0
524.443,0.0,0.0
758.63,0.0,0.0
924.7219999999999,0.0,0.0
1015.8129999999999,0.0,0.0
1039.202,0.0,0.0
1008.907,0.0,0.0
789.589,0.0,0.0
762.458,0.0,0.0
553.199,0.0,0.0
281.755,0.0,0.0
40.609,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
5.011,0.0,0.0
73.668,0.0,0.0
362.307,0.0,0.0
239.6,0.0,0.0
567.352,0.0,0.0
727.402,0.0,0.0
726.183,0.0,0.0
877.027,0.0,0.0
370.138,0.0,0.0
223.311,0.0,0.08016981784074641
370.59,0.0,-0.08921854173865824
147.309,0.0,0.0
38.437,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
6.754,0.0,0.0
220.59499999999997,0.0,0.0
507.254,0.0,0.0
473.19200000000006,0.0,0.0
616.068,0.0,0.0
690.916,0.0,0.0
433.374,0.0,0.0
486.928,0.0,0.0
260.813,0.0,0.12736831712494445
192.79399999999998,0.0,0.7817445821197612
44.389,0.0,0.7496865281137385
33.715,0.0,-0.9999753171743101
0.839,0.0,-0.8460877721281532
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
7.194,0.0,0.0
35.418,0.0,0.0
43.163,0.0,0.3633904329367626
127.65700000000001,0.0,0.08424742064471541
255.73699999999997,0.0,-0.23834230142666732
255.604,0.0,-0.25982623290714324
289.944,0.0,0.0
400.781,0.0,0.0
164.984,0.0,0.5483092264402429
201.373,0.0,0.6982129634200525
131.39,0.0,0.3980253739448092
58.81,0.0,-0.9999753171743101
6.149,0.0,-0.8302265883398332
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
10.406,0.0,0.0
36.811,0.0,0.0
115.54799999999999,0.0,0.0
227.07299999999998,0.0,0.0
313.285,0.0,0.0
272.65,0.0,0.0
276.119,0.0,0.0
441.80499999999995,0.0,0.0
472.66600000000005,0.0,0.0
503.63899999999995,0.0,0.0
241.52600000000004,0.0,0.0
59.203,0.0,0.0
45.995,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
12.625,0.0,0.0
155.601,0.0,0.0
232.686,0.0,0.0
323.652,0.0,0.0
333.276,0.0,0.0
509.117,0.0,0.0
616.486,0.0,0.0
647.754,0.0,0.0
749.748,0.0,0.0
778.93,0.0,0.0
558.431,0.0,0.0
281.763,0.0,0.0
47.749,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
17.531,0.0,0.0
251.552,0.0,0.0
556.748,0.0,0.0
792.43,0.0,0.0
961.557,0.0,0.0
1065.761,0.0,0.0
1099.343,0.0,0.0
1077.744,0.0,0.0
987.842,0.0,0.0
830.435,0.0,0.0
609.738,0.0,0.0
314.754,0.0,0.0
47.631,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
19.376,0.0,0.0
275.181,0.0,0.0
591.016,0.0,0.0
822.5960000000001,0.0,0.0
979.4309999999999,0.0,0.0
1066.62,0.0,0.0
1090.375,0.0,0.0
1061.598,0.0,0.0
963.2219999999999,0.0,0.0
800.0629999999999,0.0,0.0
580.26,0.0,0.0
300.083,0.0,0.0
47.765,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
21.165,0.0,0.0
274.187,0.0,0.0
581.664,0.0,0.0
801.334,0.0,0.0
962.282,0.0,0.0
1047.784,0.0,0.0
1063.337,0.0,0.0
1020.514,0.0,0.0
940.09,0.0,0.0
800.684,0.0,0.0
591.16,0.0,0.0
309.607,0.0,0.0
49.549,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
24.865000000000002,0.0,0.0
257.376,0.0,0.0
543.136,0.0,0.0
757.902,0.0,0.0
800.781,0.0,0.0
1001.117,0.0,0.0
878.4519999999999,0.0,0.0
1000.001,0.0,0.0
765.792,0.0,0.0
499.585,0.0,0.0
564.406,0.0,0.0
288.568,0.0,0.0
51.934999999999995,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
18.856,0.0,0.0
149.26,0.0,0.0
404.762,0.0,0.0
397.12,0.0,0.0
490.475,0.0,0.0
685.902,0.0,0.0
1056.187,0.0,0.0
1017.2819999999999,0.0,0.0
515.475,0.0,0.0
430.19500000000005,0.0,0.0
379.526,0.0,0.0
161.095,0.0,0.0
36.06,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
29.59,0.0,0.0
178.666,0.0,0.0
530.915,0.0,0.0
657.693,0.0,0.0
788.11,0.0,0.0
131.615,0.0,0.0
232.022,0.0,0.0
264.073,0.0,0.0
63.193,0.0,0.0
245.302,0.0,0.0
124.26,0.0,0.0
164.27,0.0,0.0
50.943999999999996,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
29.0,0.0,0.0
265.541,0.0,0.0
216.43100000000004,0.0,0.0
247.459,0.0,0.0
940.2349999999999,0.0,0.0
1039.289,0.0,0.0
1073.712,0.0,0.0
521.962,0.0,0.0
962.433,0.0,0.0
810.4320000000001,0.0,0.0
597.082,0.0,0.0
313.507,0.0,0.0
51.510999999999996,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
30.979999999999997,0.0,0.0
279.482,0.0,0.0
574.365,0.0,0.0
784.832,0.0,0.0
937.337,0.0,0.0
1025.241,0.0,0.0
1052.424,0.0,0.0
1027.008,0.0,0.0
940.4699999999999,0.0,0.0
795.351,0.0,0.0
585.17,0.0,0.0
306.908,0.0,0.0
53.615,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
24.273000000000003,0.0,0.0
155.294,0.0,0.0
378.404,0.0,0.0
748.808,0.0,0.0
773.0400000000001,0.0,0.0
807.4459999999999,0.0,0.0
1024.294,0.0,0.0
881.5600000000001,0.0,0.0
906.916,0.0,0.0
764.422,0.0,0.0
561.58,0.0,0.0
295.655,0.0,0.0
55.162,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
35.454,0.0,0.0
267.068,0.0,0.0
545.567,0.0,0.0
603.678,0.0,0.0
685.661,0.0,0.0
980.6060000000001,0.0,0.0
1011.626,0.0,0.0
986.676,0.0,0.0
903.6719999999999,0.0,0.0
765.909,0.0,0.0
561.069,0.0,0.0
298.114,0.0,0.0
56.497,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
37.477,0.0,0.0
269.677,0.0,0.0
547.738,0.0,0.0
761.05,0.0,0.0
914.3300000000002,0.0,0.0
1001.279,0.0,0.0
1036.758,0.0,0.0
1009.9079999999999,0.0,0.0
917.8309999999999,0.0,0.0
620.855,0.0,0.0
535.65,0.0,0.0
267.431,0.0,0.0
55.052,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
40.28,0.0,0.0
257.828,0.0,0.0
419.584,0.0,0.0
593.967,0.0,0.0
693.955,0.0,0.0
730.357,0.0,0.0
652.404,0.0,0.0
229.944,0.0,0.0
107.825,0.0,0.0
48.369,0.0,0.1897862467295256
313.00699999999995,0.0,-0.21121093942834573
111.95800000000001,0.0,0.0
24.412,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
41.199,0.0,0.0
265.392,0.0,0.0
535.572,0.0,0.0
739.745,0.0,0.0
882.4390000000001,0.0,0.0
771.4159999999999,0.0,0.0
968.397,0.0,0.0
779.3059999999999,0.0,0.0
557.26,0.0,0.0
743.134,0.0,0.0
550.831,0.0,0.0
294.376,0.0,0.0
58.529,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
38.627,0.0,0.0
222.39299999999997,0.0,0.0
469.758,0.0,0.0
676.443,0.0,0.0
739.098,0.0,0.0
758.22,0.0,0.0
859.842,0.0,0.0
981.079,0.0,0.0
891.929,0.0,0.0
660.896,0.0,0.0
499.54099999999994,0.0,0.0
214.968,0.0,0.0
51.06900000000001,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
44.287,0.0,0.0
260.855,0.0,0.0
454.162,0.0,0.0
531.262,0.0,0.0
775.946,0.0,0.0
900.4489999999998,0.0,0.0
1023.3599999999999,0.0,0.0
997.198,0.0,0.0
914.4299999999998,0.0,0.0
768.178,0.0,0.0
529.858,0.0,0.0
306.554,0.0,0.0
63.011,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
46.742,0.0,0.0
255.238,0.0,0.0
364.659,0.0,0.0
647.745,0.0,0.0
742.166,0.0,0.0
696.692,0.0,0.0
800.7870000000001,0.0,0.0
984.8649999999999,0.0,0.0
748.261,0.0,0.0
764.039,0.0,0.0
568.97,0.0,0.0
309.595,0.0,0.0
63.54999999999999,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
47.914,0.0,0.0
279.027,0.0,0.0
305.394,0.0,0.0
753.65,0.0,0.0
553.041,0.0,0.0
693.381,0.0,0.0
611.638,0.0,0.0
583.857,0.0,0.0
31.086000000000002,0.0,0.51761860097744
125.46500000000002,0.0,0.24064274078096462
6.168,0.0,0.19785259416498002
305.328,0.0,-0.9999753171743101
63.544,0.0,-0.0640766154909414
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
52.54,0.0,0.0
109.505,0.0,0.0
421.87999999999994,0.0,0.0
595.407,0.0,0.0
410.5299999999999,0.0,0.0
1015.9979999999999,0.0,0.0
1051.123,0.0,0.0
1036.586,0.0,0.0
957.043,0.0,0.0
817.361,0.0,0.0
314.46,0.0,0.0
333.628,0.0,0.0
69.325,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
54.266,0.0,0.0
317.621,0.0,0.0
621.746,0.0,0.0
855.2809999999998,0.0,0.0
1023.223,0.0,0.0
1121.664,0.0,0.0
1154.959,0.0,0.0
1119.205,0.0,0.0
1023.6640000000001,0.0,0.0
861.2040000000001,0.0,0.0
643.12,0.0,0.0
349.008,0.0,0.0
70.059,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
56.16499999999999,0.0,0.0
334.425,0.0,0.0
635.809,0.0,0.0
852.042,0.0,0.0
1008.5680000000001,0.0,0.0
1091.045,0.0,0.0
1116.01,0.0,0.0
1094.325,0.0,0.0
988.88,0.0,0.0
831.463,0.0,0.0
611.168,0.0,0.0
329.681,0.0,0.0
73.855,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
61.44,0.0,0.0
314.824,0.0,0.0
599.727,0.0,0.0
820.5570000000001,0.0,0.0
984.848,0.0,0.0
1077.128,0.0,0.0
1100.309,0.0,0.0
1071.2,0.0,0.0
971.7139999999999,0.0,0.0
822.4270000000001,0.0,0.0
609.0,0.0,0.0
332.637,0.0,0.0
72.109,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
57.50999999999999,0.0,0.0
313.737,0.0,0.0
588.769,0.0,0.0
787.117,0.0,0.0
918.7780000000001,0.0,0.0
992.1159999999999,0.0,0.0
1028.161,0.0,0.0
1014.788,0.0,0.0
939.784,0.0,0.0
804.8130000000001,0.0,0.0
603.08,0.0,0.0
333.983,0.0,0.0
74.977,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
60.67700000000001,0.0,0.0
310.592,0.0,0.0
581.221,0.0,0.0
788.753,0.0,0.0
941.9929999999999,0.0,0.0
1027.485,0.0,0.0
1056.592,0.0,0.0
1027.382,0.0,0.0
946.2610000000001,0.0,0.0
797.424,0.0,0.0
596.923,0.0,0.0
331.293,0.0,0.0
76.027,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
54.519,0.0,0.0
228.68400000000003,0.0,0.0
68.672,0.0,0.0
468.3960000000001,0.0,0.0
510.09899999999993,0.0,0.0
408.745,0.0,0.0
827.2149999999999,0.0,0.0
736.351,0.0,0.0
342.039,0.0,0.0
496.99800000000005,0.0,0.0
314.644,0.0,0.0
178.336,0.0,0.0
53.303,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
60.865,0.0,0.0
283.939,0.0,0.0
567.463,0.0,0.0
763.383,0.0,0.0
902.205,0.0,0.0
976.647,0.0,0.0
997.8150000000002,0.0,0.0
972.427,0.0,0.0
890.36,0.0,0.0
753.011,0.0,0.0
560.713,0.0,0.0
310.129,0.0,0.0
76.57,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
65.727,0.0,0.0
297.463,0.0,0.0
555.115,0.0,0.0
751.332,0.0,0.0
901.3319999999999,0.0,0.0
984.776,0.0,0.0
587.475,0.0,0.0
985.8599999999999,0.0,0.0
906.7130000000001,0.0,0.0
766.738,0.0,0.0
569.468,0.0,0.0
314.89,0.0,0.0
75.441,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
62.632,0.0,0.0
292.75,0.0,0.0
553.137,0.0,0.0
752.728,0.0,0.0
899.1709999999999,0.0,0.0
702.588,0.0,0.0
622.278,0.0,0.0
670.571,0.0,0.0
301.077,0.0,0.0
115.22499999999998,0.0,0.0
457.227,0.0,0.0
127.807,0.0,0.0
78.552,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
66.016,0.0,0.0
327.908,0.0,0.0
610.925,0.0,0.0
821.0589999999999,0.0,0.0
968.6009999999999,0.0,0.0
1054.872,0.0,0.0
1078.462,0.0,0.0
1048.173,0.0,0.0
957.649,0.0,0.0
809.036,0.0,0.0
604.081,0.0,0.0
337.008,0.0,0.0
79.948,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
56.218,0.0,0.0
209.52,0.0,0.0
444.9100000000001,0.0,0.0
793.079,0.0,0.0
937.7760000000001,0.0,0.0
1016.8710000000001,0.0,0.0
1042.177,0.0,0.0
1016.2960000000002,0.0,0.0
932.322,0.0,0.0
793.49,0.0,0.0
595.413,0.0,0.0
333.088,0.0,0.0
79.724,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
63.364000000000004,0.0,0.0
257.585,0.0,0.0
592.746,0.0,0.0
795.3290000000001,0.0,0.0
811.954,0.0,0.0
1003.5249999999999,0.0,0.0
1022.62,0.0,0.0
990.121,0.0,0.0
802.7599999999999,0.0,0.0
564.638,0.0,0.0
402.947,0.0,0.0
264.212,0.0,0.0
74.932,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
17.051,0.0,0.0
69.581,0.0,0.0
102.737,0.0,0.07031149726020636
126.93400000000001,0.0,0.06373105593128302
144.355,0.0,0.2017623537542578
402.95,0.0,-0.37371772720541047
612.263,0.0,0.0
518.169,0.0,0.0
357.221,0.0,0.0
218.721,0.0,0.34565829096114925
55.874,0.0,0.3395912524065755
8.587,0.0,-0.7626055190798242
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
62.834,0.0,0.0
240.416,0.0,0.0
418.34900000000005,0.0,0.0
560.467,0.0,0.0
753.907,0.0,0.0
744.821,0.0,0.0
430.27699999999993,0.0,0.0
508.98,0.0,0.0
493.72800000000007,0.0,0.0
107.686,0.0,0.9999753171743101
426.29,0.0,-0.9999753171743101
318.639,0.0,-0.11288937157525793
84.026,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
68.344,0.0,0.0
304.097,0.0,0.0
477.52200000000005,0.0,0.0
314.908,0.0,0.0
431.21500000000003,0.0,0.0
701.127,0.0,0.0
336.888,0.0,0.0
309.268,0.0,0.0
903.813,0.0,0.0
766.663,0.0,0.0
573.737,0.0,0.0
325.411,0.0,0.0
83.544,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
