Bus, BasekV, Node1, Magnitude1, Angle1, pu1, Node2, Magnitude2, Angle2, pu2, Node3, Magnitude3, Angle3, pu3, Node4, Magnitude4, Angle4, pu4, Node5, Magnitude5, Angle5, pu5, Node6, Magnitude6, Angle6, pu6
"T_BUS2025_L", 0.208, 1,    121.532,   88.6,     1.012, 2,    121.532,  -91.4,     1.012, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS2028_L", 0.208, 1,     121.61,  -31.4,    1.0127, 2,     121.61,  148.6,    1.0127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS2029_L", 0.208, 1,    120.778,  -31.5,    1.0057, 2,    120.791, -151.3,    1.0058, 3,    121.043,   88.7,    1.0079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS2030_L", 0.208, 1,    120.264,  -31.7,    1.0015, 2,    120.279, -151.5,    1.0016, 3,    120.531,   88.5,    1.0037, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS2031_L", 0.208, 1,    121.111,  -31.7,    1.0085, 2,    121.111,  148.3,    1.0085, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS2032_L", 0.208, 1,    121.777,  -31.1,    1.0141, 2,    121.782, -150.9,    1.0141, 3,    122.036,   89.1,    1.0162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS2034_L", 0.208, 1,    120.582,  -31.5,    1.0041, 2,    120.587, -151.3,    1.0041, 3,    120.849,   88.7,    1.0063, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS2035_L", 0.208, 1,     121.05,  -31.4,     1.008, 2,    121.054, -151.3,     1.008, 3,    121.317,   88.8,    1.0102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS2037_L", 0.208, 1,    121.079,  -31.3,    1.0082, 2,    121.083, -151.2,    1.0083, 3,     121.35,   88.8,    1.0105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS2040_L", 0.208, 1,    120.668,  -32.7,    1.0048, 2,    120.671, -152.6,    1.0048, 3,    120.956,   87.5,    1.0072, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS2041_L", 0.208, 1,    120.849,  -31.4,    1.0063, 2,    120.851, -151.3,    1.0063, 3,    121.136,   88.7,    1.0087, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS2042_L", 0.208, 1,    120.744,  -31.6,    1.0055, 2,    120.745, -151.4,    1.0055, 3,    121.032,   88.6,    1.0079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS2043_L", 0.208, 1,    120.242,  -31.7,    1.0013, 2,     120.24, -151.6,    1.0013, 3,    120.534,   88.4,    1.0037, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS2045_L", 0.208, 1,    121.095, -151.4,    1.0084, 2,    121.095,   28.6,    1.0084, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS2046_L", 0.208, 1,    119.955, -151.7,   0.99889, 2,    119.955,   28.3,   0.99889, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS2047_L", 0.208, 1,    119.858, -151.8,   0.99808, 2,    119.858,   28.2,   0.99808, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS2048_L", 0.208, 1,    120.009, -151.7,   0.99934, 2,    120.009,   28.3,   0.99934, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS2049_L", 0.208, 1,    120.154,   88.4,    1.0005, 2,    120.154,  -91.6,    1.0005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS2050_L", 0.208, 1,    120.325,   88.5,     1.002, 2,    120.325,  -91.5,     1.002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS2051_L", 0.208, 1,    119.628,   88.2,   0.99616, 2,    119.628,  -91.8,   0.99616, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS2052_L", 0.208, 1,    120.854,  -33.6,    1.0064, 2,    120.841, -153.4,    1.0063, 3,    121.138,   86.6,    1.0087, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS2053_L", 0.208, 1,    121.204,  -32.9,    1.0093, 2,    121.215, -152.7,    1.0094, 3,    121.521,   87.3,    1.0119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS2054_L", 0.208, 1,    119.503,  -31.9,   0.99512, 2,    119.503,  148.1,   0.99512, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS2055_L", 0.208, 1,    119.559,  -32.0,   0.99558, 2,    119.559,  148.0,   0.99558, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS2056_L", 0.208, 1,    120.999,  -31.8,    1.0076, 2,    120.999,  148.2,    1.0076, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS2058_L", 0.208, 1,    120.707,  -32.5,    1.0052, 2,     120.71, -152.4,    1.0052, 3,    121.029,   87.6,    1.0078, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS2059_L", 0.208, 1,    121.347, -151.4,    1.0105, 2,    121.347,   28.6,    1.0105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS2060_L", 0.208, 1,    121.303, -151.4,    1.0101, 2,    121.303,   28.6,    1.0101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3002_L", 0.208, 1,    119.604,  -31.7,   0.99596, 2,    119.967, -151.3,   0.99899, 3,    119.865,   88.6,   0.99813, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3004_L", 0.208, 1,    121.183,  -31.2,    1.0091, 2,    121.541, -150.8,    1.0121, 3,     121.44,   89.1,    1.0113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3006_L", 0.208, 1,    119.511,  -31.7,   0.99519, 2,    120.124, -151.3,    1.0003, 3,    119.865,   88.7,   0.99813, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3007_L", 0.208, 1,    119.852,  -31.7,   0.99802, 2,    120.463, -151.3,    1.0031, 3,    120.205,   88.7,     1.001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3009_L", 0.208, 1,    118.135,  -32.2,   0.98373, 2,    118.135,  147.8,   0.98373, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3010_L", 0.208, 1,     118.84,  -32.0,    0.9896, 2,     118.84,  148.0,    0.9896, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3011_L", 0.208, 1,    118.059,  -32.2,    0.9831, 2,    118.059,  147.8,    0.9831, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3012_L", 0.208, 1,    119.024,  -32.1,   0.99113, 2,    119.024,  147.9,   0.99113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3013_L", 0.208, 1,    120.806, -151.6,     1.006, 2,    120.806,   28.4,     1.006, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3014_L", 0.208, 1,     119.11, -151.7,   0.99185, 2,     119.11,   28.3,   0.99185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3016_L", 0.208, 1,     118.96, -151.8,    0.9906, 2,     118.96,   28.2,    0.9906, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3017_L", 0.208, 1,    120.857, -151.6,    1.0064, 2,    120.857,   28.4,    1.0064, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3018_L", 0.208, 1,    118.287,   88.0,   0.98499, 2,    118.287,  -92.0,   0.98499, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3019_L", 0.208, 1,    118.518,   88.1,   0.98692, 2,    118.518,  -91.9,   0.98692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3020_L", 0.208, 1,    120.615,   88.4,    1.0044, 2,    120.615,  -91.6,    1.0044, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3021_L", 0.208, 1,    118.657,   88.2,   0.98808, 2,    118.657,  -91.8,   0.98808, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3023_L", 0.208, 1,    118.706,  -32.3,   0.98849, 2,    118.706,  147.7,   0.98849, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3024_L", 0.208, 1,    117.507,  -32.5,    0.9785, 2,    117.507,  147.5,    0.9785, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3025_L", 0.208, 1,    118.802,  -32.2,   0.98928, 2,    118.802,  147.8,   0.98928, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3026_L", 0.208, 1,    117.942,  -32.3,   0.98212, 2,    117.942,  147.7,   0.98212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3027_L", 0.208, 1,    120.325,  -31.9,     1.002, 2,    120.325,  148.1,     1.002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3028_L", 0.208, 1,    120.109,  -32.1,    1.0002, 2,    120.109,  147.9,    1.0002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3029_L", 0.208, 1,    118.893,  -32.0,   0.99004, 2,    118.893,  148.0,   0.99004, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3031_L", 0.208, 1,    119.443,  -31.8,   0.99462, 2,    120.111, -151.4,    1.0002, 3,    119.744,   88.5,   0.99713, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3032_L", 0.208, 1,    119.321,  -31.9,    0.9936, 2,    120.002, -151.4,   0.99928, 3,    119.606,   88.5,   0.99598, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3033_L", 0.208, 1,    118.964,  -32.1,   0.99063, 2,    119.667, -151.6,   0.99649, 3,    119.225,   88.3,   0.99281, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3034_L", 0.208, 1,    119.207,  -32.0,   0.99266, 2,    119.922, -151.5,   0.99861, 3,    119.452,   88.4,   0.99469, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3035_L", 0.208, 1,    118.692,  -32.1,   0.98837, 2,    119.349, -151.6,   0.99384, 3,    119.017,   88.3,   0.99108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3036_L", 0.208, 1,     119.72,  -31.7,   0.99693, 2,    120.363, -151.3,    1.0023, 3,     120.06,   88.6,   0.99976, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3037_L", 0.208, 1,    119.509,  -31.8,   0.99517, 2,    120.148, -151.4,    1.0005, 3,    119.858,   88.6,   0.99808, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3038_L", 0.208, 1,    119.575,  -31.8,   0.99572, 2,    120.207, -151.4,     1.001, 3,     119.94,   88.6,   0.99876, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3039_L", 0.208, 1,    119.467,  -31.8,   0.99482, 2,    120.093, -151.4,         1, 3,    119.848,   88.6,     0.998, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3041_L", 0.208, 1,    119.064,   88.1,   0.99147, 2,    119.064,  -91.9,   0.99147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3042_L", 0.208, 1,    118.786,   88.2,   0.98915, 2,    118.786,  -91.8,   0.98915, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3043_L", 0.208, 1,     119.21,   88.3,   0.99268, 2,     119.21,  -91.7,   0.99268, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3044_L", 0.208, 1,    118.424,   88.0,   0.98614, 2,    118.424,  -92.0,   0.98614, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3045_L", 0.208, 1,    118.651,   88.1,   0.98803, 2,    118.651,  -91.9,   0.98803, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3047_L", 0.208, 1,    118.864,  -32.0,    0.9898, 2,    119.511, -151.6,   0.99519, 3,    119.165,   88.3,    0.9923, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3048_L", 0.208, 1,    120.495,  -31.5,    1.0034, 2,    121.133, -151.1,    1.0087, 3,    120.792,   88.9,    1.0059, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3049_L", 0.208, 1,    119.862,  -31.7,   0.99811, 2,    120.503, -151.3,    1.0034, 3,     120.16,   88.7,    1.0006, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3050_L", 0.208, 1,    120.132,  -31.6,    1.0004, 2,    120.772, -151.2,    1.0057, 3,     120.43,   88.7,    1.0028, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3051_L", 0.208, 1,    120.515,  -31.5,    1.0035, 2,    121.153, -151.1,    1.0089, 3,    120.811,   88.9,     1.006, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3052_L", 0.208, 1,    119.612,  -31.8,   0.99603, 2,    120.255, -151.3,    1.0014, 3,    119.911,   88.6,   0.99852, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3054_L", 0.208, 1,    120.621,  -31.4,    1.0044, 2,    121.234, -151.1,    1.0095, 3,    121.017,   88.9,    1.0077, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3056_L", 0.208, 1,    119.233, -151.8,   0.99287, 2,    119.233,   28.2,   0.99287, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3057_L", 0.208, 1,    119.514, -151.7,   0.99521, 2,    119.514,   28.3,   0.99521, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3058_L", 0.208, 1,     119.65, -151.6,   0.99635, 2,     119.65,   28.4,   0.99635, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3059_L", 0.208, 1,    119.029, -151.8,   0.99117, 2,    119.029,   28.2,   0.99117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3060_L", 0.208, 1,    119.224, -151.8,    0.9928, 2,    119.224,   28.2,    0.9928, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3061_L", 0.208, 1,    120.229, -151.4,    1.0012, 2,    120.229,   28.6,    1.0012, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3062_L", 0.208, 1,    119.551, -151.7,   0.99552, 2,    119.551,   28.3,   0.99552, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3063_L", 0.208, 1,    118.974, -151.9,   0.99071, 2,    118.974,   28.1,   0.99071, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3064_L", 0.208, 1,    118.002, -152.2,   0.98262, 2,    118.002,   27.8,   0.98262, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3065_L", 0.208, 1,    118.749, -151.9,   0.98884, 2,    118.749,   28.1,   0.98884, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3066_L", 0.208, 1,     120.07, -151.5,   0.99984, 2,     120.07,   28.5,   0.99984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3067_L", 0.208, 1,    117.914, -152.2,   0.98189, 2,    117.914,   27.8,   0.98189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3070_L", 0.208, 1,    120.135,  -31.7,    1.0004, 2,    120.852, -151.2,    1.0064, 3,    120.367,   88.7,    1.0023, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3071_L", 0.208, 1,    119.787,  -31.8,   0.99749, 2,    120.507, -151.3,    1.0035, 3,     120.02,   88.6,   0.99943, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3072_L", 0.208, 1,     119.86,  -31.8,   0.99809, 2,    120.579, -151.3,    1.0041, 3,    120.092,   88.6,         1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3073_L", 0.208, 1,    119.919,  -31.8,   0.99859, 2,    120.638, -151.3,    1.0046, 3,    120.152,   88.6,    1.0005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3074_L", 0.208, 1,    119.844,  -31.8,   0.99796, 2,    120.563, -151.3,     1.004, 3,    120.077,   88.6,    0.9999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3077_L", 0.208, 1,    119.976,  -33.3,   0.99906, 2,    120.704, -152.7,    1.0051, 3,    120.196,   87.1,    1.0009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3078_L", 0.208, 1,    120.259,  -31.7,    1.0014, 2,    120.985, -151.2,    1.0075, 3,    120.479,   88.7,    1.0032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3081_L", 0.208, 1,    119.131,  -32.1,   0.99202, 2,    119.904, -151.5,   0.99846, 3,    119.302,   88.3,   0.99345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3083_L", 0.208, 1,    118.611,  -32.4,    0.9877, 2,    118.611,  147.6,    0.9877, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3084_L", 0.208, 1,    118.584,  -32.4,   0.98747, 2,    118.584,  147.6,   0.98747, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3085_L", 0.208, 1,    117.472,  -32.8,   0.97821, 2,    117.472,  147.2,   0.97821, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3086_L", 0.208, 1,    119.292,  -32.1,   0.99336, 2,    119.292,  147.9,   0.99336, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3087_L", 0.208, 1,    117.712,  -32.7,   0.98021, 2,    117.712,  147.3,   0.98021, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3088_L", 0.208, 1,    117.867,  -32.6,    0.9815, 2,    117.867,  147.4,    0.9815, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3089_L", 0.208, 1,    118.285,  -32.5,   0.98498, 2,    118.285,  147.5,   0.98498, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3090_L", 0.208, 1,    118.092,  -32.6,   0.98337, 2,    118.092,  147.4,   0.98337, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3091_L", 0.208, 1,    119.812,  -32.3,    0.9977, 2,    119.812,  147.7,    0.9977, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3093_L", 0.208, 1,    118.408,  -32.5,   0.98601, 2,    118.408,  147.5,   0.98601, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3094_L", 0.208, 1,    118.763,  -32.3,   0.98896, 2,    118.763,  147.7,   0.98896, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3095_L", 0.208, 1,    117.773,  -32.7,   0.98072, 2,    117.773,  147.3,   0.98072, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3096_L", 0.208, 1,    117.901,  -32.6,   0.98178, 2,    117.901,  147.4,   0.98178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3097_L", 0.208, 1,    117.607,  -32.7,   0.97934, 2,    117.607,  147.3,   0.97934, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3098_L", 0.208, 1,    118.687, -152.2,   0.98833, 2,    118.687,   27.8,   0.98833, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3099_L", 0.208, 1,    119.171, -151.8,   0.99235, 2,    119.171,   28.2,   0.99235, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3101_L", 0.208, 1,    118.821,   88.1,   0.98944, 2,    118.821,  -91.9,   0.98944, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3102_L", 0.208, 1,    118.457,   88.0,   0.98641, 2,    118.457,  -92.0,   0.98641, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3103_L", 0.208, 1,    118.698,   87.9,   0.98841, 2,    118.698,  -92.1,   0.98841, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3104_L", 0.208, 1,    119.166,   87.4,   0.99232, 2,    119.166,  -92.6,   0.99232, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3105_L", 0.208, 1,    118.917,   88.1,   0.99024, 2,    118.917,  -91.9,   0.99024, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3106_L", 0.208, 1,    119.289,   87.5,   0.99334, 2,    119.289,  -92.5,   0.99334, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3108_L", 0.208, 1,    119.048,  -32.2,   0.99133, 2,    119.048,  147.8,   0.99133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3109_L", 0.208, 1,    117.499,  -32.8,   0.97844, 2,    117.499,  147.2,   0.97844, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3110_L", 0.208, 1,    117.927,  -32.8,     0.982, 2,    117.927,  147.2,     0.982, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3111_L", 0.208, 1,    117.719,  -32.9,   0.98027, 2,    117.719,  147.1,   0.98027, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3112_L", 0.208, 1,    117.907,  -32.8,   0.98184, 2,    117.907,  147.2,   0.98184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3114_L", 0.208, 1,    118.493, -152.1,   0.98671, 2,    118.493,   27.9,   0.98671, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3115_L", 0.208, 1,    119.064, -152.0,   0.99147, 2,    119.064,   28.0,   0.99147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3116_L", 0.208, 1,    118.883, -151.9,   0.98996, 2,    118.883,   28.1,   0.98996, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3117_L", 0.208, 1,    119.753, -151.6,   0.99721, 2,    119.753,   28.4,   0.99721, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3120_L", 0.208, 1,    118.942, -151.9,   0.99045, 2,    118.942,   28.1,   0.99045, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3121_L", 0.208, 1,        119, -151.9,   0.99094, 2,        119,   28.1,   0.99094, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3122_L", 0.208, 1,     119.29, -151.8,   0.99335, 2,     119.29,   28.2,   0.99335, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3123_L", 0.208, 1,    118.502, -152.1,   0.98679, 2,    118.502,   27.9,   0.98679, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3124_L", 0.208, 1,    119.465, -151.7,    0.9948, 2,    119.465,   28.3,    0.9948, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3125_L", 0.208, 1,    120.813, -151.4,     1.006, 2,    120.813,   28.6,     1.006, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3126_L", 0.208, 1,    118.617, -152.0,   0.98775, 2,    118.617,   28.0,   0.98775, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3127_L", 0.208, 1,    117.708, -152.4,   0.98017, 2,    117.708,   27.6,   0.98017, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3128_L", 0.208, 1,      119.9, -151.6,   0.99843, 2,      119.9,   28.4,   0.99843, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
