solar_ref_shape,wind_ref_shape
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.10317537211747459,1.0
0.26147154666869205,1.0
0.2600583001186898,1.0
0.45736320573109857,1.0
0.3746345495990503,1.0
0.4362571793859833,1.0
0.3469329074668517,1.0
0.21794003586235242,1.0
0.06510871237887021,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,0.994
0.0,0.976
0.0,0.974
0.0,0.879
0.0,0.744
0.0,0.753
0.04513317162085925,0.565
0.26410990463642287,0.513
0.0864974996868834,0.3
0.4658435224278431,0.247
0.4823327014616732,0.194
0.44662163872790167,0.158
0.35965296381360295,0.172
0.22246281560750075,0.175
0.06821824557401635,0.148
0.0,0.099
0.0,0.021
0.0,0.0
0.0,0.0
0.0,0.015
0.0,0.01
0.0,0.0
0.0,0.0
0.0,0.009
0.0,0.019
0.0,0.002
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.10204460739812656,0.0
0.04381427176923758,0.0
