hour,t(sec),Tap(pu),Type,Name
19,0.0,1.0,Capacitor,moncapacitor-cap_301
20,0.0,1.0,Capacitor,moncapacitor-cap_301
21,0.0,1.0,Capacitor,moncapacitor-cap_301
22,0.0,1.0,Capacitor,moncapacitor-cap_301
23,0.0,1.0,Capacitor,moncapacitor-cap_301
24,0.0,1.0,Capacitor,moncapacitor-cap_301
25,0.0,1.0,Capacitor,moncapacitor-cap_301
26,0.0,1.0,Capacitor,moncapacitor-cap_301
27,0.0,1.0,Capacitor,moncapacitor-cap_301
28,0.0,1.0,Capacitor,moncapacitor-cap_301
29,0.0,1.0,Capacitor,moncapacitor-cap_301
30,0.0,1.0,Capacitor,moncapacitor-cap_301
31,0.0,1.0,Capacitor,moncapacitor-cap_301
32,0.0,1.0,Capacitor,moncapacitor-cap_301
33,0.0,1.0,Capacitor,moncapacitor-cap_301
34,0.0,1.0,Capacitor,moncapacitor-cap_301
35,0.0,1.0,Capacitor,moncapacitor-cap_301
36,0.0,1.0,Capacitor,moncapacitor-cap_301
37,0.0,1.0,Capacitor,moncapacitor-cap_301
38,0.0,1.0,Capacitor,moncapacitor-cap_301
39,0.0,1.0,Capacitor,moncapacitor-cap_301
40,0.0,1.0,Capacitor,moncapacitor-cap_301
41,0.0,1.0,Capacitor,moncapacitor-cap_301
42,0.0,1.0,Capacitor,moncapacitor-cap_301
43,0.0,1.0,Capacitor,moncapacitor-cap_301
44,0.0,1.0,Capacitor,moncapacitor-cap_301
45,0.0,1.0,Capacitor,moncapacitor-cap_301
46,0.0,1.0,Capacitor,moncapacitor-cap_301
47,0.0,1.0,Capacitor,moncapacitor-cap_301
48,0.0,1.0,Capacitor,moncapacitor-cap_301
49,0.0,1.0,Capacitor,moncapacitor-cap_301
50,0.0,1.0,Capacitor,moncapacitor-cap_301
51,0.0,1.0,Capacitor,moncapacitor-cap_301
52,0.0,1.0,Capacitor,moncapacitor-cap_301
53,0.0,1.0,Capacitor,moncapacitor-cap_301
54,0.0,1.0,Capacitor,moncapacitor-cap_301
55,0.0,1.0,Capacitor,moncapacitor-cap_301
56,0.0,1.0,Capacitor,moncapacitor-cap_301
57,0.0,1.0,Capacitor,moncapacitor-cap_301
58,0.0,1.0,Capacitor,moncapacitor-cap_301
59,0.0,1.0,Capacitor,moncapacitor-cap_301
60,0.0,1.0,Capacitor,moncapacitor-cap_301
61,0.0,1.0,Capacitor,moncapacitor-cap_301
62,0.0,1.0,Capacitor,moncapacitor-cap_301
63,0.0,1.0,Capacitor,moncapacitor-cap_301
64,0.0,1.0,Capacitor,moncapacitor-cap_301
65,0.0,1.0,Capacitor,moncapacitor-cap_301
66,0.0,1.0,Capacitor,moncapacitor-cap_301
67,0.0,1.0,Capacitor,moncapacitor-cap_301
68,0.0,1.0,Capacitor,moncapacitor-cap_301
69,0.0,1.0,Capacitor,moncapacitor-cap_301
70,0.0,1.0,Capacitor,moncapacitor-cap_301
71,0.0,1.0,Capacitor,moncapacitor-cap_301
72,0.0,1.0,Capacitor,moncapacitor-cap_301
73,0.0,1.0,Capacitor,moncapacitor-cap_301
74,0.0,1.0,Capacitor,moncapacitor-cap_301
75,0.0,1.0,Capacitor,moncapacitor-cap_301
76,0.0,1.0,Capacitor,moncapacitor-cap_301
77,0.0,1.0,Capacitor,moncapacitor-cap_301
78,0.0,1.0,Capacitor,moncapacitor-cap_301
79,0.0,1.0,Capacitor,moncapacitor-cap_301
80,0.0,1.0,Capacitor,moncapacitor-cap_301
81,0.0,1.0,Capacitor,moncapacitor-cap_301
82,0.0,1.0,Capacitor,moncapacitor-cap_301
83,0.0,1.0,Capacitor,moncapacitor-cap_301
84,0.0,1.0,Capacitor,moncapacitor-cap_301
85,0.0,1.0,Capacitor,moncapacitor-cap_301
86,0.0,1.0,Capacitor,moncapacitor-cap_301
87,0.0,1.0,Capacitor,moncapacitor-cap_301
88,0.0,1.0,Capacitor,moncapacitor-cap_301
89,0.0,1.0,Capacitor,moncapacitor-cap_301
90,0.0,1.0,Capacitor,moncapacitor-cap_301
91,0.0,1.0,Capacitor,moncapacitor-cap_301
92,0.0,1.0,Capacitor,moncapacitor-cap_301
93,0.0,1.0,Capacitor,moncapacitor-cap_301
94,0.0,1.0,Capacitor,moncapacitor-cap_301
95,0.0,1.0,Capacitor,moncapacitor-cap_301
96,0.0,1.0,Capacitor,moncapacitor-cap_301
97,0.0,1.0,Capacitor,moncapacitor-cap_301
98,0.0,1.0,Capacitor,moncapacitor-cap_301
99,0.0,1.0,Capacitor,moncapacitor-cap_301
100,0.0,1.0,Capacitor,moncapacitor-cap_301
101,0.0,1.0,Capacitor,moncapacitor-cap_301
102,0.0,1.0,Capacitor,moncapacitor-cap_301
103,0.0,1.0,Capacitor,moncapacitor-cap_301
104,0.0,1.0,Capacitor,moncapacitor-cap_301
105,0.0,1.0,Capacitor,moncapacitor-cap_301
106,0.0,1.0,Capacitor,moncapacitor-cap_301
107,0.0,1.0,Capacitor,moncapacitor-cap_301
108,0.0,1.0,Capacitor,moncapacitor-cap_301
109,0.0,1.0,Capacitor,moncapacitor-cap_301
110,0.0,1.0,Capacitor,moncapacitor-cap_301
111,0.0,1.0,Capacitor,moncapacitor-cap_301
112,0.0,1.0,Capacitor,moncapacitor-cap_301
113,0.0,1.0,Capacitor,moncapacitor-cap_301
114,0.0,1.0,Capacitor,moncapacitor-cap_301
115,0.0,1.0,Capacitor,moncapacitor-cap_301
116,0.0,1.0,Capacitor,moncapacitor-cap_301
117,0.0,1.0,Capacitor,moncapacitor-cap_301
118,0.0,1.0,Capacitor,moncapacitor-cap_301
119,0.0,1.0,Capacitor,moncapacitor-cap_301
120,0.0,1.0,Capacitor,moncapacitor-cap_301
121,0.0,1.0,Capacitor,moncapacitor-cap_301
122,0.0,1.0,Capacitor,moncapacitor-cap_301
123,0.0,1.0,Capacitor,moncapacitor-cap_301
124,0.0,1.0,Capacitor,moncapacitor-cap_301
125,0.0,1.0,Capacitor,moncapacitor-cap_301
126,0.0,1.0,Capacitor,moncapacitor-cap_301
127,0.0,1.0,Capacitor,moncapacitor-cap_301
128,0.0,1.0,Capacitor,moncapacitor-cap_301
129,0.0,1.0,Capacitor,moncapacitor-cap_301
130,0.0,1.0,Capacitor,moncapacitor-cap_301
131,0.0,1.0,Capacitor,moncapacitor-cap_301
132,0.0,1.0,Capacitor,moncapacitor-cap_301
133,0.0,1.0,Capacitor,moncapacitor-cap_301
134,0.0,1.0,Capacitor,moncapacitor-cap_301
135,0.0,1.0,Capacitor,moncapacitor-cap_301
136,0.0,1.0,Capacitor,moncapacitor-cap_301
137,0.0,1.0,Capacitor,moncapacitor-cap_301
138,0.0,1.0,Capacitor,moncapacitor-cap_301
139,0.0,1.0,Capacitor,moncapacitor-cap_301
140,0.0,1.0,Capacitor,moncapacitor-cap_301
141,0.0,1.0,Capacitor,moncapacitor-cap_301
142,0.0,1.0,Capacitor,moncapacitor-cap_301
143,0.0,1.0,Capacitor,moncapacitor-cap_301
144,0.0,1.0,Capacitor,moncapacitor-cap_301
145,0.0,1.0,Capacitor,moncapacitor-cap_301
146,0.0,1.0,Capacitor,moncapacitor-cap_301
147,0.0,1.0,Capacitor,moncapacitor-cap_301
148,0.0,1.0,Capacitor,moncapacitor-cap_301
149,0.0,1.0,Capacitor,moncapacitor-cap_301
150,0.0,1.0,Capacitor,moncapacitor-cap_301
151,0.0,1.0,Capacitor,moncapacitor-cap_301
152,0.0,1.0,Capacitor,moncapacitor-cap_301
153,0.0,1.0,Capacitor,moncapacitor-cap_301
154,0.0,1.0,Capacitor,moncapacitor-cap_301
155,0.0,1.0,Capacitor,moncapacitor-cap_301
156,0.0,1.0,Capacitor,moncapacitor-cap_301
157,0.0,1.0,Capacitor,moncapacitor-cap_301
158,0.0,1.0,Capacitor,moncapacitor-cap_301
159,0.0,1.0,Capacitor,moncapacitor-cap_301
160,0.0,1.0,Capacitor,moncapacitor-cap_301
161,0.0,1.0,Capacitor,moncapacitor-cap_301
162,0.0,1.0,Capacitor,moncapacitor-cap_301
163,0.0,1.0,Capacitor,moncapacitor-cap_301
164,0.0,1.0,Capacitor,moncapacitor-cap_301
165,0.0,1.0,Capacitor,moncapacitor-cap_301
166,0.0,1.0,Capacitor,moncapacitor-cap_301
167,0.0,1.0,Capacitor,moncapacitor-cap_301
168,0.0,1.0,Capacitor,moncapacitor-cap_301
169,0.0,1.0,Capacitor,moncapacitor-cap_301
170,0.0,1.0,Capacitor,moncapacitor-cap_301
171,0.0,1.0,Capacitor,moncapacitor-cap_301
172,0.0,1.0,Capacitor,moncapacitor-cap_301
173,0.0,1.0,Capacitor,moncapacitor-cap_301
174,0.0,1.0,Capacitor,moncapacitor-cap_301
175,0.0,1.0,Capacitor,moncapacitor-cap_301
176,0.0,1.0,Capacitor,moncapacitor-cap_301
177,0.0,1.0,Capacitor,moncapacitor-cap_301
178,0.0,1.0,Capacitor,moncapacitor-cap_301
179,0.0,1.0,Capacitor,moncapacitor-cap_301
180,0.0,1.0,Capacitor,moncapacitor-cap_301
181,0.0,1.0,Capacitor,moncapacitor-cap_301
182,0.0,1.0,Capacitor,moncapacitor-cap_301
183,0.0,1.0,Capacitor,moncapacitor-cap_301
184,0.0,1.0,Capacitor,moncapacitor-cap_301
185,0.0,1.0,Capacitor,moncapacitor-cap_301
186,0.0,1.0,Capacitor,moncapacitor-cap_301
187,0.0,1.0,Capacitor,moncapacitor-cap_301
188,0.0,1.0,Capacitor,moncapacitor-cap_301
189,0.0,1.0,Capacitor,moncapacitor-cap_301
190,0.0,1.0,Capacitor,moncapacitor-cap_301
191,0.0,1.0,Capacitor,moncapacitor-cap_301
192,0.0,1.0,Capacitor,moncapacitor-cap_301
193,0.0,1.0,Capacitor,moncapacitor-cap_301
194,0.0,1.0,Capacitor,moncapacitor-cap_301
195,0.0,1.0,Capacitor,moncapacitor-cap_301
196,0.0,1.0,Capacitor,moncapacitor-cap_301
197,0.0,1.0,Capacitor,moncapacitor-cap_301
198,0.0,1.0,Capacitor,moncapacitor-cap_301
199,0.0,1.0,Capacitor,moncapacitor-cap_301
200,0.0,1.0,Capacitor,moncapacitor-cap_301
201,0.0,1.0,Capacitor,moncapacitor-cap_301
202,0.0,1.0,Capacitor,moncapacitor-cap_301
203,0.0,1.0,Capacitor,moncapacitor-cap_301
204,0.0,1.0,Capacitor,moncapacitor-cap_301
205,0.0,1.0,Capacitor,moncapacitor-cap_301
206,0.0,1.0,Capacitor,moncapacitor-cap_301
207,0.0,1.0,Capacitor,moncapacitor-cap_301
208,0.0,1.0,Capacitor,moncapacitor-cap_301
209,0.0,1.0,Capacitor,moncapacitor-cap_301
210,0.0,1.0,Capacitor,moncapacitor-cap_301
211,0.0,1.0,Capacitor,moncapacitor-cap_301
212,0.0,1.0,Capacitor,moncapacitor-cap_301
213,0.0,1.0,Capacitor,moncapacitor-cap_301
214,0.0,1.0,Capacitor,moncapacitor-cap_301
215,0.0,1.0,Capacitor,moncapacitor-cap_301
216,0.0,1.0,Capacitor,moncapacitor-cap_301
217,0.0,1.0,Capacitor,moncapacitor-cap_301
218,0.0,1.0,Capacitor,moncapacitor-cap_301
219,0.0,1.0,Capacitor,moncapacitor-cap_301
220,0.0,1.0,Capacitor,moncapacitor-cap_301
221,0.0,1.0,Capacitor,moncapacitor-cap_301
222,0.0,1.0,Capacitor,moncapacitor-cap_301
223,0.0,1.0,Capacitor,moncapacitor-cap_301
224,0.0,1.0,Capacitor,moncapacitor-cap_301
225,0.0,1.0,Capacitor,moncapacitor-cap_301
226,0.0,1.0,Capacitor,moncapacitor-cap_301
227,0.0,1.0,Capacitor,moncapacitor-cap_301
228,0.0,1.0,Capacitor,moncapacitor-cap_301
229,0.0,1.0,Capacitor,moncapacitor-cap_301
230,0.0,1.0,Capacitor,moncapacitor-cap_301
231,0.0,1.0,Capacitor,moncapacitor-cap_301
232,0.0,1.0,Capacitor,moncapacitor-cap_301
233,0.0,1.0,Capacitor,moncapacitor-cap_301
234,0.0,1.0,Capacitor,moncapacitor-cap_301
235,0.0,1.0,Capacitor,moncapacitor-cap_301
236,0.0,1.0,Capacitor,moncapacitor-cap_301
237,0.0,1.0,Capacitor,moncapacitor-cap_301
238,0.0,1.0,Capacitor,moncapacitor-cap_301
239,0.0,1.0,Capacitor,moncapacitor-cap_301
240,0.0,1.0,Capacitor,moncapacitor-cap_301
241,0.0,1.0,Capacitor,moncapacitor-cap_301
242,0.0,1.0,Capacitor,moncapacitor-cap_301
243,0.0,1.0,Capacitor,moncapacitor-cap_301
244,0.0,1.0,Capacitor,moncapacitor-cap_301
245,0.0,1.0,Capacitor,moncapacitor-cap_301
246,0.0,1.0,Capacitor,moncapacitor-cap_301
247,0.0,1.0,Capacitor,moncapacitor-cap_301
248,0.0,1.0,Capacitor,moncapacitor-cap_301
249,0.0,1.0,Capacitor,moncapacitor-cap_301
250,0.0,1.0,Capacitor,moncapacitor-cap_301
251,0.0,1.0,Capacitor,moncapacitor-cap_301
252,0.0,1.0,Capacitor,moncapacitor-cap_301
253,0.0,1.0,Capacitor,moncapacitor-cap_301
254,0.0,1.0,Capacitor,moncapacitor-cap_301
255,0.0,1.0,Capacitor,moncapacitor-cap_301
256,0.0,1.0,Capacitor,moncapacitor-cap_301
257,0.0,1.0,Capacitor,moncapacitor-cap_301
258,0.0,1.0,Capacitor,moncapacitor-cap_301
259,0.0,1.0,Capacitor,moncapacitor-cap_301
260,0.0,1.0,Capacitor,moncapacitor-cap_301
261,0.0,1.0,Capacitor,moncapacitor-cap_301
262,0.0,1.0,Capacitor,moncapacitor-cap_301
263,0.0,1.0,Capacitor,moncapacitor-cap_301
264,0.0,1.0,Capacitor,moncapacitor-cap_301
265,0.0,1.0,Capacitor,moncapacitor-cap_301
266,0.0,1.0,Capacitor,moncapacitor-cap_301
267,0.0,1.0,Capacitor,moncapacitor-cap_301
268,0.0,1.0,Capacitor,moncapacitor-cap_301
269,0.0,1.0,Capacitor,moncapacitor-cap_301
270,0.0,1.0,Capacitor,moncapacitor-cap_301
271,0.0,1.0,Capacitor,moncapacitor-cap_301
272,0.0,1.0,Capacitor,moncapacitor-cap_301
273,0.0,1.0,Capacitor,moncapacitor-cap_301
274,0.0,1.0,Capacitor,moncapacitor-cap_301
275,0.0,1.0,Capacitor,moncapacitor-cap_301
276,0.0,1.0,Capacitor,moncapacitor-cap_301
277,0.0,1.0,Capacitor,moncapacitor-cap_301
278,0.0,1.0,Capacitor,moncapacitor-cap_301
279,0.0,1.0,Capacitor,moncapacitor-cap_301
280,0.0,1.0,Capacitor,moncapacitor-cap_301
281,0.0,1.0,Capacitor,moncapacitor-cap_301
282,0.0,1.0,Capacitor,moncapacitor-cap_301
283,0.0,1.0,Capacitor,moncapacitor-cap_301
284,0.0,1.0,Capacitor,moncapacitor-cap_301
285,0.0,1.0,Capacitor,moncapacitor-cap_301
286,0.0,1.0,Capacitor,moncapacitor-cap_301
287,0.0,1.0,Capacitor,moncapacitor-cap_301
288,0.0,1.0,Capacitor,moncapacitor-cap_301
289,0.0,1.0,Capacitor,moncapacitor-cap_301
290,0.0,1.0,Capacitor,moncapacitor-cap_301
291,0.0,1.0,Capacitor,moncapacitor-cap_301
292,0.0,1.0,Capacitor,moncapacitor-cap_301
293,0.0,1.0,Capacitor,moncapacitor-cap_301
294,0.0,1.0,Capacitor,moncapacitor-cap_301
295,0.0,1.0,Capacitor,moncapacitor-cap_301
296,0.0,1.0,Capacitor,moncapacitor-cap_301
297,0.0,1.0,Capacitor,moncapacitor-cap_301
298,0.0,1.0,Capacitor,moncapacitor-cap_301
299,0.0,1.0,Capacitor,moncapacitor-cap_301
300,0.0,1.0,Capacitor,moncapacitor-cap_301
301,0.0,1.0,Capacitor,moncapacitor-cap_301
302,0.0,1.0,Capacitor,moncapacitor-cap_301
303,0.0,1.0,Capacitor,moncapacitor-cap_301
304,0.0,1.0,Capacitor,moncapacitor-cap_301
305,0.0,1.0,Capacitor,moncapacitor-cap_301
306,0.0,1.0,Capacitor,moncapacitor-cap_301
307,0.0,1.0,Capacitor,moncapacitor-cap_301
308,0.0,1.0,Capacitor,moncapacitor-cap_301
309,0.0,1.0,Capacitor,moncapacitor-cap_301
310,0.0,1.0,Capacitor,moncapacitor-cap_301
311,0.0,1.0,Capacitor,moncapacitor-cap_301
312,0.0,1.0,Capacitor,moncapacitor-cap_301
313,0.0,1.0,Capacitor,moncapacitor-cap_301
314,0.0,1.0,Capacitor,moncapacitor-cap_301
315,0.0,1.0,Capacitor,moncapacitor-cap_301
316,0.0,1.0,Capacitor,moncapacitor-cap_301
317,0.0,1.0,Capacitor,moncapacitor-cap_301
318,0.0,1.0,Capacitor,moncapacitor-cap_301
319,0.0,1.0,Capacitor,moncapacitor-cap_301
320,0.0,1.0,Capacitor,moncapacitor-cap_301
321,0.0,1.0,Capacitor,moncapacitor-cap_301
322,0.0,1.0,Capacitor,moncapacitor-cap_301
323,0.0,1.0,Capacitor,moncapacitor-cap_301
324,0.0,1.0,Capacitor,moncapacitor-cap_301
325,0.0,1.0,Capacitor,moncapacitor-cap_301
326,0.0,1.0,Capacitor,moncapacitor-cap_301
327,0.0,1.0,Capacitor,moncapacitor-cap_301
328,0.0,1.0,Capacitor,moncapacitor-cap_301
329,0.0,1.0,Capacitor,moncapacitor-cap_301
330,0.0,1.0,Capacitor,moncapacitor-cap_301
331,0.0,1.0,Capacitor,moncapacitor-cap_301
332,0.0,1.0,Capacitor,moncapacitor-cap_301
333,0.0,1.0,Capacitor,moncapacitor-cap_301
334,0.0,1.0,Capacitor,moncapacitor-cap_301
335,0.0,1.0,Capacitor,moncapacitor-cap_301
336,0.0,1.0,Capacitor,moncapacitor-cap_301
337,0.0,1.0,Capacitor,moncapacitor-cap_301
338,0.0,1.0,Capacitor,moncapacitor-cap_301
339,0.0,1.0,Capacitor,moncapacitor-cap_301
340,0.0,1.0,Capacitor,moncapacitor-cap_301
341,0.0,1.0,Capacitor,moncapacitor-cap_301
342,0.0,1.0,Capacitor,moncapacitor-cap_301
343,0.0,1.0,Capacitor,moncapacitor-cap_301
344,0.0,1.0,Capacitor,moncapacitor-cap_301
345,0.0,1.0,Capacitor,moncapacitor-cap_301
346,0.0,1.0,Capacitor,moncapacitor-cap_301
347,0.0,1.0,Capacitor,moncapacitor-cap_301
348,0.0,1.0,Capacitor,moncapacitor-cap_301
349,0.0,1.0,Capacitor,moncapacitor-cap_301
350,0.0,1.0,Capacitor,moncapacitor-cap_301
351,0.0,1.0,Capacitor,moncapacitor-cap_301
352,0.0,1.0,Capacitor,moncapacitor-cap_301
353,0.0,1.0,Capacitor,moncapacitor-cap_301
354,0.0,1.0,Capacitor,moncapacitor-cap_301
355,0.0,1.0,Capacitor,moncapacitor-cap_301
356,0.0,1.0,Capacitor,moncapacitor-cap_301
357,0.0,1.0,Capacitor,moncapacitor-cap_301
358,0.0,1.0,Capacitor,moncapacitor-cap_301
359,0.0,1.0,Capacitor,moncapacitor-cap_301
360,0.0,1.0,Capacitor,moncapacitor-cap_301
361,0.0,1.0,Capacitor,moncapacitor-cap_301
362,0.0,1.0,Capacitor,moncapacitor-cap_301
363,0.0,1.0,Capacitor,moncapacitor-cap_301
364,0.0,1.0,Capacitor,moncapacitor-cap_301
365,0.0,1.0,Capacitor,moncapacitor-cap_301
366,0.0,1.0,Capacitor,moncapacitor-cap_301
367,0.0,1.0,Capacitor,moncapacitor-cap_301
368,0.0,1.0,Capacitor,moncapacitor-cap_301
369,0.0,1.0,Capacitor,moncapacitor-cap_301
370,0.0,1.0,Capacitor,moncapacitor-cap_301
371,0.0,1.0,Capacitor,moncapacitor-cap_301
372,0.0,1.0,Capacitor,moncapacitor-cap_301
373,0.0,1.0,Capacitor,moncapacitor-cap_301
374,0.0,1.0,Capacitor,moncapacitor-cap_301
375,0.0,1.0,Capacitor,moncapacitor-cap_301
376,0.0,1.0,Capacitor,moncapacitor-cap_301
377,0.0,1.0,Capacitor,moncapacitor-cap_301
378,0.0,1.0,Capacitor,moncapacitor-cap_301
379,0.0,1.0,Capacitor,moncapacitor-cap_301
380,0.0,1.0,Capacitor,moncapacitor-cap_301
381,0.0,1.0,Capacitor,moncapacitor-cap_301
382,0.0,1.0,Capacitor,moncapacitor-cap_301
383,0.0,1.0,Capacitor,moncapacitor-cap_301
384,0.0,1.0,Capacitor,moncapacitor-cap_301
385,0.0,1.0,Capacitor,moncapacitor-cap_301
386,0.0,1.0,Capacitor,moncapacitor-cap_301
387,0.0,1.0,Capacitor,moncapacitor-cap_301
388,0.0,1.0,Capacitor,moncapacitor-cap_301
389,0.0,1.0,Capacitor,moncapacitor-cap_301
390,0.0,1.0,Capacitor,moncapacitor-cap_301
391,0.0,1.0,Capacitor,moncapacitor-cap_301
392,0.0,1.0,Capacitor,moncapacitor-cap_301
393,0.0,1.0,Capacitor,moncapacitor-cap_301
394,0.0,1.0,Capacitor,moncapacitor-cap_301
395,0.0,1.0,Capacitor,moncapacitor-cap_301
396,0.0,1.0,Capacitor,moncapacitor-cap_301
397,0.0,1.0,Capacitor,moncapacitor-cap_301
398,0.0,1.0,Capacitor,moncapacitor-cap_301
399,0.0,1.0,Capacitor,moncapacitor-cap_301
400,0.0,1.0,Capacitor,moncapacitor-cap_301
401,0.0,1.0,Capacitor,moncapacitor-cap_301
402,0.0,1.0,Capacitor,moncapacitor-cap_301
403,0.0,1.0,Capacitor,moncapacitor-cap_301
404,0.0,1.0,Capacitor,moncapacitor-cap_301
405,0.0,1.0,Capacitor,moncapacitor-cap_301
406,0.0,1.0,Capacitor,moncapacitor-cap_301
407,0.0,1.0,Capacitor,moncapacitor-cap_301
408,0.0,1.0,Capacitor,moncapacitor-cap_301
409,0.0,1.0,Capacitor,moncapacitor-cap_301
410,0.0,1.0,Capacitor,moncapacitor-cap_301
411,0.0,1.0,Capacitor,moncapacitor-cap_301
412,0.0,1.0,Capacitor,moncapacitor-cap_301
413,0.0,1.0,Capacitor,moncapacitor-cap_301
414,0.0,1.0,Capacitor,moncapacitor-cap_301
415,0.0,1.0,Capacitor,moncapacitor-cap_301
416,0.0,1.0,Capacitor,moncapacitor-cap_301
417,0.0,1.0,Capacitor,moncapacitor-cap_301
418,0.0,1.0,Capacitor,moncapacitor-cap_301
419,0.0,1.0,Capacitor,moncapacitor-cap_301
420,0.0,1.0,Capacitor,moncapacitor-cap_301
421,0.0,1.0,Capacitor,moncapacitor-cap_301
422,0.0,1.0,Capacitor,moncapacitor-cap_301
423,0.0,1.0,Capacitor,moncapacitor-cap_301
424,0.0,1.0,Capacitor,moncapacitor-cap_301
425,0.0,1.0,Capacitor,moncapacitor-cap_301
426,0.0,1.0,Capacitor,moncapacitor-cap_301
427,0.0,1.0,Capacitor,moncapacitor-cap_301
428,0.0,1.0,Capacitor,moncapacitor-cap_301
429,0.0,1.0,Capacitor,moncapacitor-cap_301
430,0.0,1.0,Capacitor,moncapacitor-cap_301
431,0.0,1.0,Capacitor,moncapacitor-cap_301
432,0.0,1.0,Capacitor,moncapacitor-cap_301
433,0.0,1.0,Capacitor,moncapacitor-cap_301
434,0.0,1.0,Capacitor,moncapacitor-cap_301
435,0.0,1.0,Capacitor,moncapacitor-cap_301
436,0.0,1.0,Capacitor,moncapacitor-cap_301
437,0.0,1.0,Capacitor,moncapacitor-cap_301
438,0.0,1.0,Capacitor,moncapacitor-cap_301
439,0.0,1.0,Capacitor,moncapacitor-cap_301
440,0.0,1.0,Capacitor,moncapacitor-cap_301
441,0.0,1.0,Capacitor,moncapacitor-cap_301
442,0.0,1.0,Capacitor,moncapacitor-cap_301
443,0.0,1.0,Capacitor,moncapacitor-cap_301
444,0.0,1.0,Capacitor,moncapacitor-cap_301
445,0.0,1.0,Capacitor,moncapacitor-cap_301
446,0.0,1.0,Capacitor,moncapacitor-cap_301
447,0.0,1.0,Capacitor,moncapacitor-cap_301
448,0.0,1.0,Capacitor,moncapacitor-cap_301
449,0.0,1.0,Capacitor,moncapacitor-cap_301
450,0.0,1.0,Capacitor,moncapacitor-cap_301
451,0.0,1.0,Capacitor,moncapacitor-cap_301
452,0.0,1.0,Capacitor,moncapacitor-cap_301
453,0.0,1.0,Capacitor,moncapacitor-cap_301
454,0.0,1.0,Capacitor,moncapacitor-cap_301
455,0.0,1.0,Capacitor,moncapacitor-cap_301
456,0.0,1.0,Capacitor,moncapacitor-cap_301
457,0.0,1.0,Capacitor,moncapacitor-cap_301
458,0.0,1.0,Capacitor,moncapacitor-cap_301
459,0.0,1.0,Capacitor,moncapacitor-cap_301
460,0.0,1.0,Capacitor,moncapacitor-cap_301
461,0.0,1.0,Capacitor,moncapacitor-cap_301
462,0.0,1.0,Capacitor,moncapacitor-cap_301
463,0.0,1.0,Capacitor,moncapacitor-cap_301
464,0.0,1.0,Capacitor,moncapacitor-cap_301
465,0.0,1.0,Capacitor,moncapacitor-cap_301
466,0.0,1.0,Capacitor,moncapacitor-cap_301
467,0.0,1.0,Capacitor,moncapacitor-cap_301
468,0.0,1.0,Capacitor,moncapacitor-cap_301
469,0.0,1.0,Capacitor,moncapacitor-cap_301
470,0.0,1.0,Capacitor,moncapacitor-cap_301
471,0.0,1.0,Capacitor,moncapacitor-cap_301
472,0.0,1.0,Capacitor,moncapacitor-cap_301
473,0.0,1.0,Capacitor,moncapacitor-cap_301
474,0.0,1.0,Capacitor,moncapacitor-cap_301
475,0.0,1.0,Capacitor,moncapacitor-cap_301
476,0.0,1.0,Capacitor,moncapacitor-cap_301
477,0.0,1.0,Capacitor,moncapacitor-cap_301
478,0.0,1.0,Capacitor,moncapacitor-cap_301
479,0.0,1.0,Capacitor,moncapacitor-cap_301
480,0.0,1.0,Capacitor,moncapacitor-cap_301
1,0.0,1.025,Transformer,monregcontrol-reg_contr_a
2,0.0,1.025,Transformer,monregcontrol-reg_contr_a
3,0.0,1.025,Transformer,monregcontrol-reg_contr_a
4,0.0,1.025,Transformer,monregcontrol-reg_contr_a
5,0.0,1.025,Transformer,monregcontrol-reg_contr_a
6,0.0,1.025,Transformer,monregcontrol-reg_contr_a
7,0.0,1.025,Transformer,monregcontrol-reg_contr_a
8,0.0,1.025,Transformer,monregcontrol-reg_contr_a
9,0.0,1.025,Transformer,monregcontrol-reg_contr_a
10,0.0,1.025,Transformer,monregcontrol-reg_contr_a
11,0.0,1.025,Transformer,monregcontrol-reg_contr_a
12,0.0,1.025,Transformer,monregcontrol-reg_contr_a
13,0.0,1.025,Transformer,monregcontrol-reg_contr_a
14,0.0,1.025,Transformer,monregcontrol-reg_contr_a
15,0.0,1.025,Transformer,monregcontrol-reg_contr_a
16,0.0,1.025,Transformer,monregcontrol-reg_contr_a
17,0.0,1.025,Transformer,monregcontrol-reg_contr_a
18,0.0,1.025,Transformer,monregcontrol-reg_contr_a
19,0.0,1.025,Transformer,monregcontrol-reg_contr_a
20,0.0,1.025,Transformer,monregcontrol-reg_contr_a
21,0.0,1.025,Transformer,monregcontrol-reg_contr_a
22,0.0,1.025,Transformer,monregcontrol-reg_contr_a
23,0.0,1.025,Transformer,monregcontrol-reg_contr_a
24,0.0,1.025,Transformer,monregcontrol-reg_contr_a
25,0.0,1.025,Transformer,monregcontrol-reg_contr_a
26,0.0,1.025,Transformer,monregcontrol-reg_contr_a
27,0.0,1.025,Transformer,monregcontrol-reg_contr_a
28,0.0,1.025,Transformer,monregcontrol-reg_contr_a
29,0.0,1.025,Transformer,monregcontrol-reg_contr_a
30,0.0,1.025,Transformer,monregcontrol-reg_contr_a
31,0.0,1.025,Transformer,monregcontrol-reg_contr_a
32,0.0,1.025,Transformer,monregcontrol-reg_contr_a
33,0.0,1.025,Transformer,monregcontrol-reg_contr_a
34,0.0,1.025,Transformer,monregcontrol-reg_contr_a
