solar_bus_fault,fossil_bus_fault,battery_bus_fault
0.0,348.178,0.0
11.815,444.218,0.0
36.794,548.502,0.0
42.87,503.83,0.8985578245077454
946.5190000000001,0.0,-0.9999999079541247
573.178,0.573,0.8810175466438969
610.309,0.0,0.01754027786384851
944.8320000000001,0.0,-0.9999999079541247
438.491,22.569,0.4545604308239567
554.274,0.0,-0.5058693876777629
265.66,276.748,0.0
1.688,626.459,0.0
0.0,812.154,0.0
0.0,764.437,0.0
0.0,716.989,0.0
0.0,597.904,0.0
0.0,456.313,0.0
0.0,288.043,0.0
0.0,209.875,0.0
0.0,183.655,0.0
0.0,180.862,0.0
0.0,204.392,0.0
0.0,306.654,0.0
0.0,444.06499999999994,0.0
0.0,722.247,0.0
5.063,1015.395,0.0
164.729,897.435,0.0
286.926,725.394,0.0
218.739,827.64,0.0
343.637,695.298,0.0
872.256,110.279,0.0
297.053,693.689,0.0
269.711,636.0419999999999,0.0
42.195,782.356,0.0
51.984,717.6059999999999,0.0
0.0,781.776,0.0
0.0,828.685,0.0
0.0,792.033,0.0
0.0,692.963,0.0
0.0,581.213,0.0
0.0,416.655,0.0
0.0,219.344,0.0
0.0,169.721,0.0
0.0,149.263,0.0
0.0,165.841,0.0
0.0,203.844,0.0
0.0,246.772,0.0
0.0,390.664,0.0
0.0,729.323,0.0
39.157,1101.176,0.0
592.419,495.52400000000006,0.9999999079541247
1208.129,0.0,0.0
1675.988,0.0,0.0
1998.3580000000002,0.0,-0.9999999079541247
2104.014,0.0,-0.11288942268383832
2027.0499999999997,0.0,0.0
1729.66,0.0,0.0
1235.471,0.0,0.0
603.22,181.897,0.0
45.908,722.585,0.0
0.0,774.4760000000001,0.0
0.0,824.337,0.0
0.0,782.736,0.0
0.0,643.1850000000001,0.0
0.0,454.398,0.0
0.0,321.88,0.0
0.0,229.10700000000003,0.0
0.0,212.387,0.0
0.0,214.26000000000002,0.0
0.0,245.751,0.0
0.0,296.426,0.0
0.0,450.039,0.0
0.0,805.611,0.0
82.027,1112.616,0.0
639.677,493.292,0.0
805.419,167.62600000000003,0.9999999079541247
1756.664,0.0,0.0
2057.768,0.0,-0.9999999079541247
2135.407,0.0,-0.11288942268383832
2033.802,0.0,0.0
1741.137,0.0,0.0
1286.443,0.0,0.0
207.6,642.029,0.0
55.36,799.279,0.0
0.0,922.453,0.0
0.0,838.6970000000001,0.0
0.0,770.858,0.0
0.0,634.43,0.0
0.0,419.675,0.0
0.0,278.805,0.0
0.0,233.463,0.0
0.0,200.32,0.0
0.0,193.949,0.0
0.0,224.98799999999997,0.0
0.0,273.242,0.0
0.0,384.371,0.0
0.0,753.6,0.0
124.56,1009.457,0.0
713.94,279.069,0.9999999079541247
1338.09,0.0,0.0
1782.657,0.0,0.0
2010.51,0.0,-0.9999999079541247
2089.161,0.0,-0.11288942268383832
1989.919,0.0,0.0
1702.655,0.0,0.0
1224.669,0.0,0.0
636.977,39.611,0.0
100.255,573.977,0.0
0.0,786.198,0.0
0.0,751.2880000000001,0.0
0.0,641.149,0.0
0.0,534.322,0.0
0.0,329.015,0.0
0.0,170.377,0.0
0.0,120.00099999999999,0.0
0.0,105.566,0.0
0.0,104.37200000000001,0.0
0.0,152.146,0.0
0.0,203.916,0.0
0.0,344.591,0.0
0.0,663.454,0.0
0.0,1052.691,0.0
52.322,1006.425,0.0
439.504,569.128,0.0
323.045,645.934,0.0
690.986,215.309,0.0
237.98,605.869,0.0
466.171,375.63800000000003,0.0
716.641,6.169,0.0
248.10700000000003,426.871,0.0
325.071,307.1,0.0
20.254,547.965,0.0
0.0,614.827,0.0
0.0,586.538,0.0
0.0,545.698,0.0
0.0,440.675,0.0
0.0,314.552,0.0
0.0,162.533,0.0
0.0,117.358,0.0
0.0,115.76,0.0
0.0,84.105,0.0
0.0,85.995,0.0
0.0,108.934,0.0
0.0,179.395,0.0
0.0,235.514,0.0
0.0,426.2300000000001,0.0
0.0,617.096,0.0
48.946,572.103,0.0
17.216,614.962,0.0
45.571,482.5,0.9999999079541247
559.675,0.0,-0.6240549053398823
560.35,0.0,-0.4888344252980807
367.266,0.0,0.0
51.647,233.765,0.8985578245077454
629.888,0.0,-0.9999999079541247
72.575,402.433,0.0
0.0,534.013,0.0
0.0,519.846,0.0
0.0,462.5489999999999,0.0
0.0,401.4990000000001,0.0
0.0,268.523,0.0
0.0,154.99400000000003,0.0
0.0,147.849,0.0
0.0,94.174,0.0
0.0,105.685,0.0
0.0,88.385,0.0
0.0,116.907,0.0
0.0,153.277,0.0
0.0,264.961,0.0
24.979,324.811,0.0
204.562,269.91,0.0
373.342,172.228,0.18434297566604224
485.41200000000003,0.0,0.8156569322880824
630.226,0.0,-0.5220783535929425
734.193,0.0,-0.5908109770450204
671.408,0.0,0.0
459.41999999999996,0.0,0.0
556.637,0.0,0.0
64.136,313.82,0.0
131.311,401.171,0.0
0.0,644.874,0.0
0.0,683.591,0.0
0.0,606.367,0.0
0.0,458.507,0.0
0.0,300.451,0.0
0.0,126.703,0.0
0.0,34.352,0.0
0.0,6.601,0.0
0.0,7.703,0.0
0.0,24.936,0.0
0.0,86.785,0.0
0.0,211.985,0.0
0.0,503.47600000000006,0.0
168.443,752.3049999999998,0.0
803.394,129.377,0.9999999079541247
1444.084,0.0,0.0
1913.63,0.0,-0.8092238774704271
2181.653,0.0,-0.3036654531675358
2263.343,0.0,0.0
2148.235,0.0,0.0
1841.392,0.0,0.0
1361.719,0.0,0.0
731.831,110.11199999999998,0.0
139.412,655.228,0.0
0.0,782.676,0.0
0.0,647.925,0.0
0.0,525.679,0.0
0.0,439.064,0.0
0.0,295.919,0.0
0.0,157.77,0.0
0.0,98.82499999999999,0.0
0.0,59.76199999999999,0.0
0.0,47.42400000000001,0.0
0.0,78.13,0.0
0.0,157.766,0.0
0.0,305.574,0.0
0.0,615.887,0.0
1.688,1019.9440000000001,0.0
142.451,830.246,0.0
571.827,370.673,0.0
569.464,306.93700000000007,0.9999999079541247
1040.024,0.0,0.0
2145.197,0.0,-0.9999999079541247
2002.071,0.0,-0.11288942268383832
1683.751,0.0,0.0
1208.129,0.0,0.0
638.327,16.755,0.0
107.682,514.918,0.0
0.0,712.443,0.0
0.0,677.019,0.0
0.0,604.225,0.0
0.0,483.73,0.0
0.0,303.426,0.0
0.0,143.34,0.0
0.0,66.424,0.0
0.0,56.952,0.0
0.0,26.056,0.0
0.0,66.991,0.0
0.0,137.95,0.0
0.0,274.18,0.0
0.0,671.014,0.0
149.877,849.578,0.0
516.805,373.075,0.9999999079541247
1055.214,0.0,-0.9550657002851852
1481.215,0.0,0.0
1455.223,0.0,0.0
1635.818,0.0,-0.15783334795824241
1361.719,0.0,0.0
828.373,0.0,0.0
608.621,139.316,0.0
240.005,456.38899999999995,0.0
28.017999999999997,587.987,0.0
0.0,690.011,0.0
0.0,704.4560000000001,0.0
0.0,612.331,0.0
0.0,470.432,0.0
0.0,336.193,0.0
0.0,168.723,0.0
0.0,107.357,0.0
0.0,84.184,0.0
0.0,88.298,0.0
0.0,114.282,0.0
0.0,183.668,0.0
0.0,297.409,0.0
0.0,669.35,0.0
43.208,984.388,0.0
208.275,823.605,0.0
946.182,25.873,0.4045925035242841
992.4280000000001,0.0,0.5954074044298405
1026.521,0.0,-0.22281497570093214
1500.794,0.0,-0.8900743549370308
1583.834,0.0,0.0
404.735,621.323,0.0
272.411,685.623,0.0
638.327,228.655,0.0
122.19700000000002,709.9779999999998,0.0
0.0,868.943,0.0
0.0,796.576,0.0
0.0,704.283,0.0
0.0,594.166,0.0
0.0,466.842,0.0
0.0,325.151,0.0
0.0,269.684,0.0
0.0,224.448,0.0
0.0,231.19,0.0
0.0,258.412,0.0
0.0,315.9719999999999,0.0
0.0,429.017,0.0
0.0,646.685,0.0
66.837,771.924,0.0
365.916,656.228,0.0
813.858,283.883,0.0
1043.737,126.376,0.0
596.469,568.912,0.0
489.79999999999995,527.331,0.0
606.596,343.232,0.0
294.353,577.741,0.0
228.191,612.071,0.0
93.842,803.674,0.0
7.426,862.667,0.0
0.0,947.393,0.0
0.0,875.197,0.0
0.0,777.134,0.0
0.0,707.23,0.0
0.0,577.851,0.0
0.0,450.972,0.0
0.0,381.078,0.0
0.0,357.79499999999996,0.0
0.0,325.78000000000003,0.0
0.0,351.17,0.0
0.0,367.32,0.0
0.0,431.593,0.0
0.0,536.741,0.0
122.872,540.649,0.0
513.767,296.992,0.0
197.81,656.2599999999999,0.0
279.162,588.288,0.0
370.304,354.79799999999994,0.9999999079541247
1075.468,0.0,-0.9999999079541247
1134.878,0.0,-0.11288942268383832
1201.715,0.0,0.0
1212.18,0.0,0.0
629.213,100.389,0.0
121.522,641.5339999999999,0.0
0.0,799.377,0.0
0.0,753.168,0.0
0.0,740.334,0.0
0.0,644.979,0.0
0.0,523.771,0.0
0.0,387.324,0.0
0.0,326.013,0.0
0.0,289.752,0.0
0.0,289.931,0.0
0.0,296.326,0.0
0.0,314.316,0.0
0.0,364.662,0.0
0.0,435.953,0.0
198.148,258.089,0.9999999079541247
826.348,0.0,0.0
1283.742,0.0,0.0
1691.853,0.0,-0.9999999079541247
1763.415,0.0,-0.11288942268383832
1053.526,0.0,0.0
714.953,0.0,0.0
684.573,0.0,0.0
250.13200000000003,306.81899999999996,0.0
28.693000000000005,593.687,0.0
0.0,736.067,0.0
0.0,848.748,0.0
0.0,861.907,0.0
0.0,777.714,0.0
0.0,657.424,0.0
0.0,483.121,0.0
0.0,349.011,0.0
0.0,322.23,0.0
0.0,291.968,0.0
0.0,293.782,0.0
0.0,305.17,0.0
0.0,378.518,0.0
0.0,523.498,0.0
0.0,861.266,0.0
216.714,969.613,0.0
768.288,311.765,0.9999999079541247
1488.641,0.0,0.0
1928.4830000000002,0.0,-0.3134899522923839
2189.754,0.0,-0.7993993783455791
2264.355,0.0,0.0
2162.075,0.0,0.0
1857.933,0.0,0.0
1394.462,0.0,0.0
794.955,5.864999999999999,0.0
179.582,560.429,0.0
0.0,820.9350000000001,0.0
0.0,776.205,0.0
0.0,749.643,0.0
0.0,605.832,0.0
0.0,414.4390000000001,0.0
0.0,220.964,0.0
0.0,167.735,0.0
0.0,148.646,0.0
0.0,159.316,0.0
0.0,165.41199999999998,0.0
0.0,235.928,0.0
0.0,367.309,0.0
0.0,718.9000000000001,0.0
222.79,845.561,0.0
862.129,66.504,0.9999999079541247
1464.0,0.0,0.0
1896.077,0.0,-0.9999999079541247
2145.196,0.0,-0.11288942268383832
2228.236,0.0,0.0
2115.491,0.0,0.0
1740.799,0.0,0.0
1289.143,0.0,0.0
511.40400000000005,377.527,0.0
115.108,703.517,0.0
0.0,842.469,0.0
0.0,822.985,0.0
0.0,684.532,0.0
0.0,571.985,0.0
0.0,434.622,0.0
0.0,240.811,0.0
0.0,188.23599999999996,0.0
0.0,176.932,0.0
0.0,168.151,0.0
0.0,194.253,0.0
0.0,275.657,0.0
0.0,395.472,0.0
0.0,736.2269999999999,0.0
21.266,1090.494,0.0
301.441,863.528,0.0
515.455,619.244,0.0
389.882,746.486,0.0
649.804,424.90900000000005,0.0
753.435,239.432,0.0
566.764,404.917,0.0
362.202,551.955,0.0
113.758,829.193,0.0
61.436,857.577,0.0
1.688,926.514,0.0
0.0,901.991,0.0
0.0,829.802,0.0
0.0,773.033,0.0
0.0,631.041,0.0
0.0,445.38599999999997,0.0
0.0,317.166,0.0
0.0,247.64,0.0
0.0,223.542,0.0
0.0,227.207,0.0
0.0,288.524,0.0
0.0,333.764,0.0
0.0,486.423,0.0
0.0,812.876,0.0
171.481,979.126,0.0
1068.041,9.808,0.9999999079541247
1781.644,0.0,0.0
2297.436,0.0,-0.9999999079541247
2572.885,0.0,-0.11288942268383832
2610.017,0.0,0.0
2493.896,0.0,0.0
2139.796,0.0,0.0
1614.552,0.0,0.0
921.202,0.0,0.0
222.452,536.703,0.0
0.0,849.021,0.0
0.0,857.906,0.0
0.0,770.809,0.0
0.0,663.269,0.0
0.0,490.076,0.0
0.0,316.74,0.0
0.0,300.178,0.0
0.0,289.284,0.0
0.0,295.562,0.0
0.0,314.791,0.0
0.0,383.053,0.0
0.0,509.832,0.0
0.0,843.392,0.0
132.324,1104.433,0.0
329.797,895.464,0.0
765.587,325.626,0.6817094585621611
1112.262,0.0,0.3182904493919635
1454.548,0.0,-0.9999999079541247
1483.915,0.0,-0.11288942268383832
1612.189,0.0,0.0
874.957,88.50299999999999,0.0
956.984,4.08,0.0
849.302,19.985,0.0
207.6,532.726,0.0
0.0,662.551,0.0
0.0,652.615,0.0
0.0,649.467,0.0
0.0,603.366,0.0
0.0,467.941,0.0
0.0,360.784,0.0
0.0,293.698,0.0
0.0,248.38,0.0
0.0,236.715,0.0
0.0,241.104,0.0
0.0,262.498,0.0
0.0,332.341,0.0
0.0,427.56,0.0
76.964,518.798,0.0
266.673,447.092,0.0
395.621,349.188,0.0
394.271,329.703,0.0
545.16,88.65900000000002,0.9999999079541247
978.25,0.0,-0.9999999079541247
820.272,0.0,-0.11288942268383832
819.259,0.0,0.0
659.256,0.0,0.0
341.949,185.13200000000003,0.0
154.94,412.038,0.0
0.0,661.119,0.0
0.0,654.2060000000001,0.0
0.0,614.917,0.0
0.0,516.013,0.0
0.0,387.99100000000004,0.0
0.0,282.364,0.0
0.0,208.001,0.0
0.0,167.715,0.0
0.0,147.522,0.0
0.0,155.739,0.0
0.0,172.827,0.0
0.0,202.474,0.0
0.0,303.166,0.0
195.11,112.839,0.9999999079541247
803.731,0.0,0.0
910.4,0.0,0.0
1267.202,0.0,0.0
1043.399,0.0,0.0
2529.34,0.0,-0.9999999079541247
2370.012,0.0,-0.11288942268383832
1047.45,0.0,0.0
752.76,0.0,0.0
522.544,52.785,0.0
105.656,544.925,0.0
0.0,743.853,0.0
0.0,789.634,0.0
0.0,615.437,0.0
0.0,469.355,0.0
0.0,305.27,0.0
0.0,153.392,0.0
0.0,75.997,0.0
0.0,46.14,0.0
0.0,47.328,0.0
0.0,59.017,0.0
0.0,126.691,0.0
0.0,239.16099999999997,0.0
0.0,588.447,0.0
325.071,692.284,0.0
334.185,721.89,0.0
561.025,407.349,0.9999999079541247
2207.308,0.0,-0.9999999079541247
2499.972,0.0,-0.11288942268383832
2569.848,0.0,0.0
2450.014,0.0,0.0
2119.204,0.0,0.0
1587.547,0.0,0.0
79.327,699.1800000000001,0.0
234.267,442.607,0.0
0.0,636.1329999999999,0.0
0.0,617.998,0.0
0.0,535.592,0.0
0.0,409.799,0.0
0.0,253.254,0.0
0.0,153.311,0.0
0.0,90.86,0.0
0.0,70.467,0.0
0.0,73.921,0.0
0.0,103.117,0.0
0.0,180.471,0.0
0.0,343.398,0.0
0.0,693.329,0.0
340.261,675.094,0.6941771463734174
1054.201,0.0,0.3058227615807072
1692.19,0.0,0.0
2148.91,0.0,-0.9999999079541247
2411.194,0.0,-0.11288942268383832
2432.123,0.0,0.0
2324.441,0.0,0.0
1982.83,0.0,0.0
1518.009,0.0,0.0
868.543,0.0,0.0
212.663,596.263,0.0
0.0,782.985,0.0
0.0,774.304,0.0
0.0,705.165,0.0
0.0,586.961,0.0
0.0,381.83,0.0
0.0,260.607,0.0
0.0,191.218,0.0
0.0,172.662,0.0
0.0,177.506,0.0
0.0,200.902,0.0
0.0,275.732,0.0
0.0,387.013,0.0
0.0,759.892,0.0
2.025,1073.777,0.0
65.824,994.51,0.0
298.403,709.794,0.0
515.117,432.918,0.6833517338857015
962.0469999999999,0.0,0.31664817406842316
1526.786,0.0,-0.9672515775379643
1711.769,0.0,0.0
1497.081,0.0,0.0
1678.688,0.0,-0.14564747070546344
989.727,0.0,0.0
274.774,494.365,0.0
0.0,806.953,0.0
0.0,825.526,0.0
0.0,761.608,0.0
0.0,622.943,0.0
0.0,420.102,0.0
0.0,274.807,0.0
0.0,223.178,0.0
0.0,196.523,0.0
0.0,191.606,0.0
0.0,231.93299999999996,0.0
0.0,285.31,0.0
0.0,437.577,0.0
0.0,781.728,0.0
387.182,633.0799999999999,0.9999999079541247
1135.553,0.0,0.0
1815.3999999999999,0.0,0.0
2316.34,0.0,-0.9999999079541247
2607.654,0.0,-0.11288942268383832
2323.766,0.0,0.0
2175.239,0.0,0.0
1896.077,0.0,0.0
1670.924,0.0,0.0
966.4359999999999,55.102,0.0
266.335,649.803,0.0
0.0,950.05,0.0
0.0,923.917,0.0
0.0,847.366,0.0
0.0,718.508,0.0
0.0,554.184,0.0
0.0,390.909,0.0
0.0,334.35200000000003,0.0
0.0,316.0710000000001,0.0
0.0,331.773,0.0
0.0,383.251,0.0
0.0,421.482,0.0
0.0,549.333,0.0
0.0,934.673,0.0
187.346,1121.239,0.0
744.321,589.758,0.0
1047.112,118.695,0.9999999079541247
1575.395,0.0,-0.9999999079541247
1922.4059999999997,0.0,-0.11288942268383832
1682.401,0.0,0.0
1487.966,0.0,0.0
1523.073,0.0,0.0
1070.404,14.236,0.0
411.824,654.8490000000002,0.0
267.01,683.634,0.0
0.0,901.123,0.0
0.0,826.632,0.0
0.0,791.635,0.0
0.0,738.095,0.0
0.0,595.215,0.0
0.0,423.263,0.0
0.0,354.195,0.0
0.0,322.433,0.0
0.0,299.256,0.0
0.0,336.976,0.0
0.0,370.979,0.0
0.0,427.273,0.0
0.0,488.283,0.0
150.214,382.402,0.9999999079541247
1046.1,0.0,0.0
1282.392,0.0,0.0
2118.192,0.0,-0.9999999079541247
2362.585,0.0,-0.11288942268383832
2435.161,0.0,0.0
2126.293,0.0,0.0
1628.729,0.0,0.0
1390.411,0.0,0.0
723.73,17.964,0.0
242.368,484.33,0.0
0.0,765.306,0.0
0.0,767.071,0.0
0.0,761.535,0.0
0.0,656.323,0.0
0.0,516.141,0.0
0.0,409.048,0.0
0.0,356.752,0.0
0.0,325.071,0.0
0.0,312.574,0.0
0.0,335.4800000000001,0.0
0.0,359.872,0.0
0.0,430.577,0.0
0.0,542.804,0.0
377.393,116.856,0.9999999079541247
858.078,0.0,-0.11288942268383832
991.077,0.0,0.0
1346.866,0.0,0.0
1439.695,0.0,0.0
1441.721,0.0,0.0
1838.017,0.0,-0.9999999079541247
1218.256,0.0,0.0
927.6159999999999,0.0,0.0
273.762,582.918,0.0
95.53,825.184,0.0
0.0,947.545,0.0
0.0,895.544,0.0
0.0,713.472,0.0
0.0,626.8160000000001,0.0
0.0,442.88,0.0
0.0,356.605,0.0
0.0,336.979,0.0
0.0,322.686,0.0
0.0,333.013,0.0
0.0,406.28600000000006,0.0
0.0,478.23900000000003,0.0
0.0,730.6019999999999,0.0
0.0,1042.916,0.0
399.334,787.478,0.0
353.763,891.7010000000001,0.0
567.777,644.7320000000001,0.0
945.1689999999999,248.249,0.6694361228601995
1142.98,0.0,0.33056378509392514
1310.409,0.0,-0.11288942268383832
1693.878,0.0,0.0
1921.394,0.0,-0.9999999079541247
1462.312,0.0,0.0
866.855,0.0,0.0
267.685,651.105,0.0
0.0,898.288,0.0
0.0,887.7569999999998,0.0
0.0,801.1650000000001,0.0
0.0,625.5179999999999,0.0
0.0,454.112,0.0
0.0,403.484,0.0
0.0,375.16,0.0
0.0,375.2250000000001,0.0
0.0,412.50200000000007,0.0
0.0,473.426,0.0
0.0,568.287,0.0
0.0,926.589,0.0
0.0,1226.592,0.9999999079541247
254.858,1088.106,0.0
486.42500000000007,820.0220000000002,0.0
1006.268,239.954,0.0
1790.083,0.0,0.0
2310.264,0.0,-0.9999999079541247
2361.91,0.0,-0.11288942268383832
2243.089,0.0,0.0
1946.7109999999998,0.0,0.0
1486.954,0.0,0.0
894.198,0.0,0.0
277.812,480.825,0.0
0.0,844.875,0.0
0.0,858.99,0.0
0.0,746.789,0.0
0.0,612.246,0.0
0.0,438.599,0.0
0.0,384.236,0.0
0.0,389.235,0.0
0.0,377.6600000000001,0.0
0.0,407.921,0.0
0.0,500.135,0.0
0.0,602.689,0.0
0.0,933.837,0.0
0.0,1226.592,0.804627450085607
408.111,897.342,0.0
1056.902,196.588,0.19537245786851765
1597.336,0.0,0.0
2006.459,0.0,-0.2887392111737013
2222.161,0.0,-0.8241598370697265
2277.858,0.0,0.0
2165.45,0.0,0.0
1887.638,0.0,0.0
1441.045,0.0,0.0
714.615,167.648,0.0
152.577,701.027,0.0
0.0,851.893,0.0
0.0,835.072,0.0
0.0,731.3860000000001,0.0
0.0,488.475,0.0
0.0,329.784,0.0
0.0,273.765,0.0
0.0,256.624,0.0
0.0,249.781,0.0
0.0,271.392,0.0
0.0,332.814,0.0
0.0,423.829,0.0
0.0,741.748,0.0
0.0,1121.928,0.0
272.074,945.835,0.0
729.468,379.3279999999999,0.9999999079541247
1452.523,0.0,0.0
1841.7299999999998,0.0,0.0
2067.558,0.0,-0.9999999079541247
2153.973,0.0,-0.11288942268383832
2057.093,0.0,0.0
1793.4589999999998,0.0,0.0
1367.457,0.0,0.0
654.867,115.818,0.0
266.673,497.894,0.0
0.0,776.11,0.0
0.0,739.845,0.0
0.0,644.749,0.0
0.0,510.336,0.0
0.0,339.665,0.0
0.0,268.579,0.0
0.0,216.396,0.0
0.0,198.445,0.0
0.0,211.641,0.0
0.0,273.031,0.0
0.0,385.065,0.0
0.0,684.553,0.0
0.0,1052.168,0.0
397.646,716.915,0.0
777.402,246.557,0.9999999079541247
1438.007,0.0,0.0
1573.369,0.0,0.0
1748.225,0.0,0.0
2009.16,0.0,-0.9999999079541247
1914.643,0.0,-0.11288942268383832
1351.592,0.0,0.0
1280.029,0.0,0.0
788.541,0.0,0.0
264.985,357.805,0.0
0.0,608.981,0.0
0.0,595.864,0.0
0.0,547.607,0.0
0.0,400.921,0.0
0.0,267.64,0.0
0.0,201.429,0.0
0.0,179.073,0.0
0.0,188.301,0.0
0.0,185.225,0.0
0.0,208.095,0.0
0.0,275.19,0.0
0.0,327.032,0.0
0.0,473.9580000000001,0.0
270.386,371.191,0.004256311193554376
735.544,0.0,-0.004732473861326441
613.685,66.703,0.9999999079541247
1443.071,0.0,0.0
1398.175,0.0,0.0
783.14,0.0,0.0
1691.178,0.0,-0.9999999079541247
1395.475,0.0,-0.11288942268383832
906.687,0.0,0.0
461.783,0.0,0.0
190.722,201.385,0.0
0.0,447.077,0.0
0.0,523.693,0.0
0.0,468.596,0.0
0.0,401.481,0.0
0.0,268.471,0.0
0.0,219.212,0.0
0.0,194.84,0.0
0.0,168.945,0.0
0.0,182.829,0.0
0.0,201.305,0.0
0.0,258.316,0.0
0.0,342.618,0.0
0.0,452.281,0.0
60.086000000000006,453.181,0.0
124.222,471.274,0.0
518.83,87.866,0.0
474.60999999999996,25.98,0.9999999079541247
668.032,0.0,-0.31675506772853523
727.443,0.0,0.0
630.563,0.0,0.0
1262.813,0.0,-0.7961342629094278
404.06,0.0,0.3124987565349809
595.119,0.0,-0.3477736643719726
102.618,376.517,0.0
0.0,590.517,0.0
0.0,563.832,0.0
0.0,492.071,0.0
0.0,320.313,0.0
0.0,168.666,0.0
0.0,100.566,0.0
0.0,69.555,0.0
0.0,70.413,0.0
0.0,83.048,0.0
0.0,166.48,0.0
0.0,273.18,0.0
0.0,585.764,0.0
8.439,995.9760000000001,0.0
7.763999999999999,1054.325,0.0
136.712,890.022,0.0
549.548,485.7679999999999,0.2323479466618382
913.776,0.0,0.6662098778459072
1034.96,0.0,-0.9999999079541247
852.34,0.988,0.4275746404483848
787.866,0.0,0.19204903679957794
803.394,0.0,-0.6895807189885973
330.134,365.548,0.0
141.775,497.248,0.0
96.88,489.926,0.0
0.0,597.358,0.0
0.0,584.343,0.0
0.0,494.049,0.0
0.0,317.166,0.0
0.0,167.339,0.0
0.0,115.137,0.0
0.0,98.95100000000001,0.0
0.0,105.803,0.0
0.0,116.28999999999999,0.0
0.0,179.517,0.0
0.0,328.012,0.0
0.0,698.12,0.0
36.119,1023.96,0.0
221.44,858.175,0.0
379.755,692.534,0.0
807.445,245.523,0.17603442299369296
982.976,0.0,0.8239654849604316
1918.018,0.0,-0.9999999079541247
1411.002,0.0,-0.11288942268383832
659.593,226.66,0.0
747.696,83.734,0.0
401.022,399.348,0.0
338.236,337.271,0.0
83.377,586.386,0.0
0.0,662.4900000000001,0.0
0.0,736.681,0.0
0.0,599.64,0.0
0.0,414.75,0.0
0.0,240.316,0.0
0.0,190.42,0.0
0.0,188.701,0.0
0.0,178.949,0.0
0.0,203.446,0.0
0.0,284.421,0.0
0.0,424.249,0.0
0.0,782.139,0.0
42.533,1089.147,0.0
541.447,467.021,0.9999999079541247
1204.753,0.0,0.0
1769.492,0.0,0.0
2173.889,0.0,-0.9999999079541247
2193.805,0.0,-0.11288942268383832
2464.866,0.0,0.0
2342.669,0.0,0.0
2041.565,0.0,0.0
1607.463,0.0,0.0
1011.669,0.0,0.0
354.438,469.16099999999994,0.0
0.0,833.759,0.0
0.0,784.3320000000001,0.0
0.0,641.726,0.0
0.0,436.419,0.0
0.0,275.634,0.0
0.0,191.763,0.0
0.0,154.73,0.0
0.0,141.107,0.0
0.0,159.969,0.0
0.0,228.15600000000003,0.0
0.0,343.604,0.0
0.0,680.735,0.0
48.271,1051.138,0.0
539.422,469.22,0.9999999079541247
1199.352,0.0,0.0
1742.149,0.0,0.0
2121.567,0.0,-0.9999999079541247
2336.255,0.0,-0.11288942268383832
2371.362,0.0,0.0
2232.287,0.0,0.0
1895.4020000000003,0.0,0.0
1238.847,0.0,0.0
845.589,42.291000000000004,0.0
279.5,497.057,0.0
0.0,797.69,0.0
0.0,754.396,0.0
0.0,624.146,0.0
0.0,439.619,0.0
0.0,241.587,0.0
0.0,174.174,0.0
0.0,135.091,0.0
0.0,116.44399999999999,0.0
0.0,126.855,0.0
0.0,177.998,0.0
0.0,321.135,0.0
0.0,671.605,0.0
28.693000000000005,1050.05,0.0
467.521,664.5060000000001,0.0
870.231,158.835,0.9999999079541247
1386.698,0.0,0.0
1800.2099999999998,0.0,0.0
1868.059,0.0,-0.28159677115712034
2044.941,0.0,-0.8312925594808427
1695.228,0.0,0.0
1146.355,0.0,0.0
354.101,496.61500000000007,0.0
115.78300000000002,617.055,0.0
42.87,633.307,0.0
0.0,655.557,0.0
0.0,609.093,0.0
0.0,535.472,0.0
0.0,452.096,0.0
0.0,313.158,0.0
0.0,235.958,0.0
0.0,158.229,0.0
0.0,156.19399999999996,0.0
0.0,158.371,0.0
0.0,152.333,0.0
0.0,201.297,0.0
0.0,307.37699999999995,0.0
65.487,307.0059999999999,0.8577633167667836
581.954,0.0,0.1422365911873411
1014.0320000000002,0.0,0.0
1576.07,0.0,-0.3369774047006509
2197.519,0.0,-0.7759216435427768
2415.582,0.0,0.0
2503.686,0.0,0.0
2377.776,0.0,0.0
2095.238,0.0,0.0
1630.417,0.0,0.0
1029.897,0.0,0.0
374.692,227.142,0.0
0.0,608.604,0.0
0.0,592.999,0.0
0.0,515.079,0.0
0.0,391.443,0.0
0.0,256.439,0.0
0.0,213.496,0.0
0.0,165.57999999999998,0.0
0.0,149.499,0.0
0.0,124.229,0.0
0.0,151.962,0.0
0.0,185.628,0.0
0.0,282.899,0.0
69.537,233.331,0.9999999079541247
585.33,0.0,0.0
1235.471,0.0,0.0
1720.208,0.0,-0.9999999079541247
1722.233,0.0,-0.11288942268383832
1610.838,0.0,0.0
1192.263,0.0,0.0
725.08,0.0,0.0
943.481,0.0,0.0
302.792,291.66,0.0
174.856,459.669,0.0
0.0,673.045,0.0
0.0,687.543,0.0
0.0,674.2580000000002,0.0
0.0,562.734,0.0
0.0,406.55,0.0
0.0,226.175,0.0
0.0,118.387,0.0
0.0,108.842,0.0
0.0,117.992,0.0
0.0,130.638,0.0
0.0,203.254,0.0
0.0,297.742,0.0
0.0,656.939,0.0
37.807,994.582,0.0
77.639,955.183,0.0
85.74,955.642,0.0
299.079,758.1120000000001,0.0
819.259,189.459,0.0
754.448,195.63400000000001,0.0
