pv_production_factor_series,wind_production_factor_series
0.048753,0.0
0.0,0.014850166454638838
0.0,0.0
0.0,0.0
0.0,0.06656121701487036
0.0,0.07242865217257612
0.0,0.04340823105540609
0.0,0.0
0.0,0.00556576903988919
0.0,0.03429794987910637
0.0,0.05898460066299124
0.0,0.10033675662291279
0.0,0.07620646176094281
0.0,0.05988642108769916
0.0,0.08914215602200988
0.043849,0.12858447554680935
0.260332,0.13391031958625946
0.282874,0.14322442954733258
0.428473,0.11844335899330344
0.612264,0.06028173791078386
0.605745,0.07733418743275114
0.454853,0.06669881084912466
0.425478,0.022163086518357758
0.247767,0.02660390265850856
0.056232,0.034924152349563045
0.0,0.25121430654601395
0.0,0.0009899899180947785
0.0,0.050256663006520125
0.0,0.0
0.0,0.0
0.0,0.04018332944922612
0.0,0.02146237111559499
0.0,0.043201234817859376
0.0,0.06229530814925239
0.0,0.01878873536085763
0.0,0.05337470164699913
0.0,0.048596798657381486
0.0,0.03308370457574063
0.0,0.1851118928954561
0.087343,0.16892978111215576
0.174348,0.2594858404539589
0.278793,0.03619094704532328
0.214999,0.29342295558210185
0.11418099999999999,0.35481186188951985
0.034104999999999996,0.43788585651956713
0.098786,0.6647770697719202
0.189319,0.8479862314445545
0.077337,0.6323280171785071
0.025473,0.7433689170096409
0.0,1.0
0.0,1.0
0.0,1.0
0.0,0.5086973607713794
0.0,0.9749928408666863
0.0,0.7176683089009239
0.0,0.4854789121986382
0.0,0.5965109073949512
0.0,0.9698186622843069
0.0,0.3686436822114682
0.0,0.4266143562296221
0.0,0.41885499910326834
0.0,0.5396121156487322
0.0,0.6566543834345427
0.12986099999999998,0.4726668632087301
0.234186,0.38998249398245466
0.160629,0.2329158838917242
0.47482,0.1324152497630289
0.64889,0.13593992730662013
0.648753,0.14116532049787975
0.594427,0.10856868053597646
0.48296300000000003,0.10462514735007812
0.301533,0.09200584115520342
0.083598,0.08963972124366439
0.0,0.19038404746298454
0.0,0.3939885123170367
0.0,0.21340650783720888
0.0,0.21540502324549277
0.0,0.11150553904798681
0.0,0.0888063966775506
0.0,0.11892036000371013
0.0,0.15458163236363584
0.0,0.06739759804359842
0.0,0.026194352622393394
0.0,0.021316324179873745
0.0,0.02418535885542532
0.0,0.03225710612299235
0.0,0.05602803303106454
0.181476,0.0863588349031362
0.41322899999999996,0.0
0.5704589999999999,0.0
0.663518,0.027855935711795326
0.6974210000000001,0.06915048028923963
0.681155,0.08144252900314426
0.6129690000000001,0.07073995171628077
0.498367,0.06247009998592732
0.319442,0.0749286100407712
0.092945,0.12887480563988965
0.0,0.21967423933985072
0.0,0.15134836030412044
0.0,0.1119319733958809
0.0,0.0566603549859506
0.0,0.07674391462281063
0.0,0.10118981222660625
0.0,0.2943463644391899
0.0,0.5517721312042563
0.0,0.7267506462383735
0.0,0.6331945273112731
0.0,0.5153651581584129
0.0,0.38097266179247435
0.0,0.4049317544851548
0.0,0.43238841097735065
0.09235800000000001,0.3766440496782835
0.38690800000000003,0.18107671119107271
0.42855,0.15810646296150094
0.47891300000000003,0.20595657382969182
0.481456,0.22152196300978608
0.503982,0.20521296497707953
0.43223500000000004,0.19752278396925532
0.312694,0.19479400792677212
0.188689,0.20307312188405377
0.080431,0.16030123680205077
0.0,0.14567830325126993
0.0,0.46727886238590305
0.0,0.3836086374324269
0.0,0.5205281877776908
0.0,0.5326918327290302
0.0,0.5619492307061823
0.0,0.43595772836742275
0.0,0.3855513349587499
0.0,0.4038212221887137
0.0,0.3548750892390976
0.0,0.31286802265690017
0.0,0.3252561127185359
0.0,0.30408849178719605
0.0,0.2677966645773455
0.018314,0.27188203181511367
0.088379,0.03020235813449591
0.108655,0.010426915331097646
0.305058,0.020041933638888395
0.325462,0.07716031626937438
0.171798,0.13004754664413212
0.135614,0.09483331183474354
0.075589,0.11280282196922922
0.16021000000000002,0.10014408874660899
0.037079999999999995,0.09065003882964379
0.0,0.31227786675114566
0.0,0.4288945500000001
0.0,0.551860713378604
0.0,0.641308073624214
0.0,0.7248119960536373
0.0,0.7682271160919486
0.0,0.6193189503301619
0.0,0.7848858941152025
0.0,0.650210337819997
0.0,0.8613832057394388
0.0,0.6050706519715227
0.0,0.7723873349129717
0.0,0.7015064425086207
0.0,0.7255531754998178
0.029079,0.4456931117235008
0.188625,0.050419420783945686
0.375634,0.03395898952279231
0.35321800000000003,0.023106927958217865
0.302103,0.05961442085940219
0.368094,0.07708975863429039
0.341202,0.07166032985514731
0.287478,0.04669091841411138
0.08851200000000001,0.012138957603600346
0.006932000000000001,0.006562146918610495
0.0,0.05475772315556999
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.04303375587688909
0.0,0.1686434122352489
0.0,0.313339651123678
0.0,0.45238033185908444
0.0,0.2930894948875315
0.0,0.36622893999999984
0.0,0.2862298237922523
0.0,0.26008390667411824
0.0,0.23760420009884625
0.0,0.2201585044432038
0.14719,0.10217901855719697
0.343912,0.0
0.107378,0.0
0.15810300000000002,0.02212964274350459
0.236319,0.12307337774756348
0.320305,0.144998257000097
0.24877000000000002,0.18678166979013122
0.437731,0.19030430339579982
0.280352,0.16840111032151275
0.083761,0.107115367020831
0.0,0.07442837944463664
0.0,0.0940776872232712
0.0,0.12567360888334547
0.0,0.16448861115132343
0.0,0.2198975569249062
0.0,0.14717573384028163
0.0,0.18924579968845615
0.0,0.18474157262806534
0.0,0.0849649536059133
0.0,0.03352540148078248
0.0,0.018819101270671452
0.0,0.03107435144576398
0.0,0.0463926022211737
0.0,0.09140373242301018
0.045375,0.12258463693303816
0.13114099999999998,0.02515475095731439
0.14757499999999998,0.008287503657347102
0.202305,0.0
0.444316,0.02998335928041503
0.390189,0.1094493530269761
0.363398,0.07313761720941135
0.18909499999999999,0.1275118497192011
0.117263,0.15584454381482477
0.08108199999999999,0.11283398721617646
0.0,0.14385303904172378
0.0,0.22238910308854282
0.0,0.2108382325120847
0.0,0.16962826356563357
0.0,0.12538544367621698
0.0,0.14117073790374304
0.0,0.2160647510137377
0.0,0.29557439179123285
0.0,0.39159687802488075
0.0,0.4715383757735576
0.0,0.4759267981774158
0.0,0.5263936558217865
0.0,0.6219338883042071
0.0,0.5654207144749851
0.15619,0.3513349462836633
0.352159,0.12203967470432031
0.069611,0.11418474031583775
0.119786,0.14972103789843488
0.124278,0.23522583650174386
0.137553,0.35195626120459306
0.152416,0.32330565491737534
0.10884999999999999,0.4932056835911492
0.029279,0.4910299340257766
0.02491,0.3766794103475065
0.0,0.38747945974999787
0.0,0.6060200698582295
0.0,0.43956895400838947
0.0,0.5568645395495148
0.0,0.4923956233632573
0.0,0.3535149271512494
0.0,0.32297612873626813
0.0,0.2746935437655089
0.0,0.3023947164277474
0.0,0.23385631276546304
0.0,0.212604078131277
0.0,0.2444824300825561
0.0,0.26691534441864123
0.0,0.3258133989524646
0.15635300000000002,0.23503699246736232
0.090317,0.16428437706899068
0.23165100000000002,0.13888825503240515
0.36656299999999997,0.11822744465497578
0.619038,0.09887748776340186
0.611812,0.09315154229860513
0.553785,0.08654015617698257
0.440867,0.2795950415794047
0.277174,0.20011040798556506
0.085755,0.14222202307727735
0.0,0.0
0.0,0.03267190122649292
0.0,0.04047247805525741
0.0,0.11332389407177226
0.0,0.0680957128552731
0.0,0.0596190460191148
0.0,0.1158785458992877
0.0,0.07650957850254737
0.0,0.0675057131834772
0.0,0.07483300462780154
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.042094,0.0
0.015906,0.0
0.481069,0.01909640048078451
0.571822,0.004894183950864516
0.61221,0.017243763595114245
0.300361,0.025997497395163834
0.556079,0.010620287743683662
0.45358,0.025456017135519687
0.29627800000000004,0.04083017305227371
0.095015,0.11880469499660677
0.0,0.05914091566723336
0.0,0.05316553943067528
0.0,0.05942714204136495
0.0,0.10539481255655733
0.0,0.024108081507588353
0.0,0.0891300738658942
0.0,0.3987570386886358
0.0,0.585682122311885
0.0,0.3223525222685596
0.0,0.3707259046488908
0.0,0.32530937317713393
0.0,0.29606063592493004
0.0,0.3491888997498426
0.0,0.2817161689726364
0.062401000000000005,0.10627897047088476
0.24159999999999998,0.03888698789657796
0.332354,0.015302157503569105
0.326179,0.009211210270040994
0.120272,0.0038655829805993138
0.117267,0.0
0.189031,0.0
0.0033599999999999997,0.0
0.04311,0.0047294384233290574
0.007895,0.07490520152309325
0.0,0.16716957879802874
0.0,0.2471931874873112
0.0,0.2611236743561443
0.0,0.17709239291253492
0.0,0.19994183762859633
0.0,0.12226439894768186
0.0,0.12488142520770412
0.0,0.18806581271454717
0.0,0.10845235614962985
0.0,0.07978506136937508
0.0,0.0807437368077983
0.0,0.07889184504996634
0.0,0.09355140174378437
0.0,0.07026076032828421
0.16291399999999998,0.08959872780968073
0.371849,0.06546571326068301
0.518293,0.04772403911055865
0.6101530000000001,0.051466885308575155
0.652556,0.07098997614741911
0.643764,0.07906587421431129
0.583394,0.06494171812725405
0.47820999999999997,0.04571227044915399
0.31081,0.029237051977497486
0.10294199999999999,0.01912713791662931
0.0,0.029585669703734312
0.0,0.04057762503616915
0.0,0.012646272578753639
0.0,0.007784182906565448
0.0,0.001562386106175225
0.0,0.0
0.0,0.004078916392502649
0.0,0.0
0.0,0.0
0.0,0.011542782830158103
0.0,0.019677253024337604
0.0,0.04926654369470704
0.0,0.06761087497641093
0.0,0.19392891060954673
0.01291,0.2161446287898999
0.084976,0.033801767182625383
0.34483400000000003,0.058411988674314005
0.410551,0.10112838400827519
0.505015,0.15358683348627683
0.32015499999999997,0.2016352425316885
0.418859,0.2247431504776514
0.469932,0.27166795026233537
0.31241599999999997,0.2787048643353238
0.10684099999999999,0.16755959160812608
0.0,0.271127344044529
0.0,0.4841707305921373
0.0,0.4841574672981019
0.0,0.661254131573726
0.0,0.5314065461099874
0.0,0.3392196881443392
0.0,0.4330045934961672
0.0,0.6157088450363684
0.0,0.6751889843733215
0.0,0.57312668414989
0.0,0.41265619814138177
0.0,0.4066700378493175
0.0,0.41052654652096626
0.0,0.42117861294654835
0.179899,0.33629180843951756
0.18444999999999998,0.21467767993613757
0.24273,0.14165781929389964
0.6092989999999999,0.1393616479093668
0.6478700000000001,0.1013849074022154
0.402178,0.0549286702622034
0.576846,0.04705256629111288
0.475883,0.037343257537722066
0.31935399999999997,0.03493810973690982
0.111079,0.04305128890175497
0.0,0.1216696591750511
0.0,0.12246119516430508
0.0,0.2169665221587411
0.0,0.3048550667013026
0.0,0.332485044527393
0.0,0.3152564412994076
0.0,0.31964872960330887
0.0,0.2708106560227919
0.0,0.1912620160337816
0.0,0.13019982321135246
0.0,0.10654964617416146
0.0,0.11414824695858555
0.0,0.09255001832853685
0.001621,0.045496131932832
0.175249,0.05422126655078135
0.37678100000000003,0.0
0.513925,0.0
0.599222,0.0
0.631374,0.0
0.626436,0.0
0.561944,0.0
0.451941,0.01197597792297242
0.28948700000000005,0.016498158910254815
0.09627,0.024498940656985168
0.0,0.0705338798442945
0.0,0.04151652530243139
0.0,0.05585848009313914
0.0,0.13862546258802616
0.0,0.08892547499682775
0.0,0.08280700855857681
0.0,0.13971637031206752
0.0,0.07153159086974502
0.0,0.27656601730600483
0.0,0.6116050719246944
0.0,0.5025188522138919
0.0,0.4646065011449996
0.0,0.3781946580916788
0.00157,0.3724700762499542
0.060214,0.9532338174495066
0.132456,0.802350034357642
0.176101,0.8741918608799228
0.270707,0.8865795390314188
0.620442,0.9215475559426863
0.610966,0.9659420902275179
0.555293,0.9881748478412159
0.454935,1.0
0.16341,0.9997853575885575
0.06114,1.0
0.0,0.8072534257140823
0.0,0.5746287446143219
0.0,0.8511912233021853
0.0,0.791323100534832
0.0,0.8722505550268216
0.0,1.0
0.0,0.7770720683082837
0.0,0.5265587607264415
0.0,0.16319441957592393
0.0,0.5049719348412095
0.0,0.15354291569719697
0.0,0.2541630856942342
0.0,0.2963063173347887
0.0,0.24717578834303833
0.0,0.281151232148837
0.00734,0.4212084600453803
0.034194,0.3589617349795531
0.052182,0.3135584283269036
0.11376900000000001,0.3186430390494772
0.13761099999999998,0.2684386994212706
0.08891299999999999,0.2700775162815306
0.075812,0.2216058282209359
0.059175,0.21443548820379316
0.024004,0.20607009151712669
0.0,0.44785048911665604
0.0,0.46488410294513777
0.0,0.6099481045908662
0.0,0.33951376738634076
0.0,0.4647201384685959
0.0,0.4992506531021959
0.0,0.4864615625862482
0.0,0.23531363273667205
0.0,0.1486229605103818
0.0,0.26197364223315706
0.0,0.20336308428487518
0.0,0.15141226867240942
0.0,0.2686556056838525
0.001817,0.22201528479703983
0.002065,0.07426513492634573
0.101304,0.024539603045635034
0.19420099999999998,0.03281938841394812
0.494607,0.015262656183907809
0.707394,0.008037351629097658
0.703397,0.0
0.640882,0.0
0.528297,0.0
0.35565800000000003,0.0
0.129962,0.0
0.0,0.007372140616760916
0.0,0.007770085324368026
0.0,0.0
0.0,0.0
0.0,0.01889489916830999
0.0,0.04428644833849101
0.0,0.07515144423051434
0.0,0.08922784874662505
0.0,0.1552512513229056
0.0,0.1632299270713013
0.0,0.1941237184445017
0.0,0.12352740852358915
