hour,t(sec),V1,VAngle1,V2,VAngle2,I1,IAngle1,I2,IAngle2,Name,V3,VAngle3,I3,IAngle3,V4,VAngle4,I4,IAngle4,kv,V1(PU),V2(PU),V3(PU)
92,0.0,122.133,-37.1907,122.793,-152.658,172.719,-4.82676,172.719,175.173,monload-load_1006,,,,,,,,,0.12,1.0177749999999999,1.0232750000000002,
93,0.0,122.155,-37.1042,122.814,-152.662,168.657,-4.78621,168.657,175.214,monload-load_1006,,,,,,,,,0.12,1.0179583333333333,1.02345,
94,0.0,122.552,-35.7881,123.118,-152.313,130.553,-3.96933,130.553,176.031,monload-load_1006,,,,,,,,,0.12,1.0212666666666668,1.0259833333333332,
95,0.0,122.992,-33.9115,123.384,-152.003,65.4804,-2.9062,65.4804,177.094,monload-load_1006,,,,,,,,,0.12,1.0249333333333335,1.0282,
96,0.0,123.194,-33.7048,123.537,-151.783,67.7005,-2.69612,67.7005,177.304,monload-load_1006,,,,,,,,,0.12,1.0266166666666667,1.0294750000000001,
1,0.0,122.053,-34.1696,122.228,-151.549,54.7275,-2.83574,54.7275,177.164,monload-load_1007,,,,,,,,,0.12,1.0171083333333333,1.0185666666666666,
2,0.0,122.131,-33.4661,122.277,-151.509,40.5207,-2.46715,40.5207,177.533,monload-load_1007,,,,,,,,,0.12,1.0177583333333333,1.018975,
3,0.0,122.176,-33.6425,122.323,-151.452,46.2492,-2.52702,46.2492,177.473,monload-load_1007,,,,,,,,,0.12,1.0181333333333333,1.0193583333333334,
4,0.0,122.186,-33.4447,122.316,-151.454,41.4932,-2.43209,41.4932,177.568,monload-load_1007,,,,,,,,,0.12,1.0182166666666668,1.0193,
5,0.0,122.173,-33.4635,122.317,-151.446,41.5378,-2.43454,41.5378,177.565,monload-load_1007,,,,,,,,,0.12,1.0181083333333334,1.0193083333333333,
6,0.0,122.161,-33.5806,122.305,-151.468,44.0061,-2.50387,44.0061,177.496,monload-load_1007,,,,,,,,,0.12,1.0180083333333334,1.0192083333333335,
7,0.0,122.086,-33.6732,122.257,-151.531,43.7659,-2.57742,43.7659,177.423,monload-load_1007,,,,,,,,,0.12,1.0173833333333333,1.0188083333333333,
8,0.0,121.94,-33.997,122.159,-151.667,46.9945,-2.80107,46.9945,177.199,monload-load_1007,,,,,,,,,0.12,1.0161666666666667,1.0179916666666666,
9,0.0,122.086,-33.6751,122.216,-151.598,44.8299,-2.62163,44.8299,177.378,monload-load_1007,,,,,,,,,0.12,1.0173833333333333,1.0184666666666666,
10,0.0,121.951,-35.3836,122.132,-151.673,81.6166,-3.50208,81.6166,176.498,monload-load_1007,,,,,,,,,0.12,1.0162583333333333,1.0177666666666667,
11,0.0,122.019,-36.1732,122.317,-151.339,104.676,-3.71174,104.676,176.288,monload-load_1007,,,,,,,,,0.12,1.016825,1.0193083333333333,
12,0.0,122.573,-34.0552,122.846,-150.36,75.0188,-2.16824,75.0188,177.832,monload-load_1007,,,,,,,,,0.12,1.0214416666666666,1.0237166666666666,
13,0.0,122.706,-33.7867,122.895,-150.271,72.8452,-2.00169,72.8452,177.998,monload-load_1007,,,,,,,,,0.12,1.02255,1.024125,
14,0.0,123.493,-34.2096,123.685,-148.772,118.716,-1.46188,118.716,178.538,monload-load_1007,,,,,,,,,0.12,1.0291083333333333,1.0307083333333333,
15,0.0,123.143,-34.8203,123.44,-149.367,118.929,-2.0498,118.929,177.95,monload-load_1007,,,,,,,,,0.12,1.0261916666666666,1.0286666666666666,
16,0.0,122.577,-34.696,122.836,-150.484,91.1738,-2.55197,91.1738,177.448,monload-load_1007,,,,,,,,,0.12,1.021475,1.0236333333333334,
17,0.0,122.244,-35.7647,122.459,-152.285,74.7277,-3.99657,74.7277,176.003,monload-load_1007,,,,,,,,,0.12,1.0187,1.0204916666666668,
18,0.0,122.246,-36.5398,122.52,-152.204,94.9949,-4.3294,94.9949,175.671,monload-load_1007,,,,,,,,,0.12,1.0187166666666667,1.021,
19,0.0,122.257,-36.1751,122.532,-152.141,86.1412,-4.11769,86.1412,175.882,monload-load_1007,,,,,,,,,0.12,1.0188083333333333,1.0211,
20,0.0,122.332,-35.6177,122.542,-152.116,74.3277,-3.83665,74.3277,176.163,monload-load_1007,,,,,,,,,0.12,1.0194333333333332,1.0211833333333333,
21,0.0,122.401,-35.4867,122.606,-152.058,73.8479,-3.74636,73.8479,176.254,monload-load_1007,,,,,,,,,0.12,1.0200083333333334,1.0217166666666666,
22,0.0,122.417,-36.1764,122.681,-151.938,91.0045,-4.01849,91.0045,175.982,monload-load_1007,,,,,,,,,0.12,1.0201416666666667,1.0223416666666667,
23,0.0,122.513,-35.8631,122.798,-151.783,86.5796,-3.78289,86.5796,176.217,monload-load_1007,,,,,,,,,0.12,1.0209416666666666,1.0233166666666667,
24,0.0,122.753,-36.3066,122.975,-151.565,105.562,-3.90287,105.562,176.097,monload-load_1007,,,,,,,,,0.12,1.0229416666666666,1.0247916666666665,
25,0.0,108.326,-3.26772,108.443,-120.031,65.4955,28.3696,65.4955,-151.63,monload-load_1007,,,,,,,,,0.12,0.9027166666666666,0.9036916666666667,
26,0.0,108.384,-1.89765,108.45,-120.031,37.7586,29.0462,37.7586,-150.954,monload-load_1007,,,,,,,,,0.12,0.9032,0.90375,
27,0.0,108.38,-1.94443,108.452,-120.03,38.674,29.0247,38.674,-150.975,monload-load_1007,,,,,,,,,0.12,0.9031666666666667,0.9037666666666666,
28,0.0,108.376,-2.11701,108.458,-120.028,42.2427,28.942,42.2427,-151.058,monload-load_1007,,,,,,,,,0.12,0.9031333333333333,0.9038166666666666,
29,0.0,108.388,-1.95877,108.459,-120.026,39.0716,29.0177,39.0716,-150.982,monload-load_1007,,,,,,,,,0.12,0.9032333333333333,0.903825,
30,0.0,108.398,-1.76795,108.458,-120.026,35.2317,29.1107,35.2317,-150.889,monload-load_1007,,,,,,,,,0.12,0.9033166666666667,0.9038166666666666,
31,0.0,108.357,-2.58167,108.448,-120.029,51.5997,28.7092,51.5997,-151.291,monload-load_1007,,,,,,,,,0.12,0.902975,0.9037333333333333,
32,0.0,108.35,-2.63009,108.429,-120.032,52.3748,28.6817,52.3748,-151.318,monload-load_1007,,,,,,,,,0.12,0.9029166666666666,0.903575,
33,0.0,108.306,-3.45635,108.42,-120.034,68.9706,28.2737,68.9706,-151.726,monload-load_1007,,,,,,,,,0.12,0.90255,0.9035,
34,0.0,108.23,-5.18588,108.39,-120.044,103.9,27.412,103.9,-152.588,monload-load_1007,,,,,,,,,0.12,0.9019166666666667,0.90325,
35,0.0,108.186,-6.33206,108.366,-120.043,127.137,26.8433,127.137,-153.157,monload-load_1007,,,,,,,,,0.12,0.9015500000000001,0.90305,
36,0.0,108.256,-4.64701,108.345,-120.058,93.1163,27.6623,93.1163,-152.338,monload-load_1007,,,,,,,,,0.12,0.9021333333333333,0.902875,
37,0.0,108.323,-2.85298,108.364,-120.054,56.8039,28.5561,56.8039,-151.444,monload-load_1007,,,,,,,,,0.12,0.9026916666666666,0.9030333333333334,
38,0.0,108.364,-2.37531,108.38,-120.034,47.4726,28.7986,47.4726,-151.201,monload-load_1007,,,,,,,,,0.12,0.9030333333333334,0.9031666666666667,
39,0.0,108.366,-2.25944,108.389,-120.035,45.0732,28.8564,45.0732,-151.144,monload-load_1007,,,,,,,,,0.12,0.90305,0.9032416666666666,
40,0.0,108.367,-2.22103,108.395,-120.038,44.2543,28.8751,44.2543,-151.125,monload-load_1007,,,,,,,,,0.12,0.9030583333333334,0.9032916666666666,
41,0.0,108.333,-2.9397,108.427,-120.043,58.752,28.5226,58.752,-151.477,monload-load_1007,,,,,,,,,0.12,0.902775,0.9035583333333334,
42,0.0,108.323,-3.06894,108.41,-120.047,61.4048,28.4564,61.4048,-151.544,monload-load_1007,,,,,,,,,0.12,0.9026916666666666,0.9034166666666666,
43,0.0,108.325,-3.27093,108.395,-120.047,65.5433,28.3524,65.5433,-151.648,monload-load_1007,,,,,,,,,0.12,0.9027083333333333,0.9032916666666666,
44,0.0,108.24,-5.11611,108.413,-120.041,102.793,27.4506,102.793,-152.549,monload-load_1007,,,,,,,,,0.12,0.9019999999999999,0.9034416666666666,
45,0.0,108.282,-4.11962,108.43,-120.036,82.6158,27.9466,82.6158,-152.053,monload-load_1007,,,,,,,,,0.12,0.90235,0.9035833333333334,
46,0.0,108.329,-3.15797,108.432,-120.036,63.2527,28.4199,63.2527,-151.58,monload-load_1007,,,,,,,,,0.12,0.9027416666666667,0.9036000000000001,
47,0.0,108.367,-2.3212,108.441,-120.032,46.343,28.8351,46.343,-151.165,monload-load_1007,,,,,,,,,0.12,0.9030583333333334,0.903675,
48,0.0,108.36,-2.29823,108.454,-120.03,45.7881,28.8511,45.7881,-151.149,monload-load_1007,,,,,,,,,0.12,0.903,0.9037833333333333,
49,0.0,108.386,-1.93,108.455,-120.027,38.4324,29.0313,38.4324,-150.969,monload-load_1007,,,,,,,,,0.12,0.9032166666666667,0.9037916666666667,
50,0.0,108.375,-2.13445,108.453,-120.029,42.5657,28.9313,42.5657,-151.069,monload-load_1007,,,,,,,,,0.12,0.903125,0.903775,
51,0.0,108.372,-2.29102,108.454,-120.027,45.7682,28.8541,45.7682,-151.146,monload-load_1007,,,,,,,,,0.12,0.9031,0.9037833333333333,
52,0.0,108.378,-1.98076,108.451,-120.03,39.3924,29.0054,39.3924,-150.995,monload-load_1007,,,,,,,,,0.12,0.90315,0.9037583333333333,
53,0.0,108.376,-2.13318,108.45,-120.029,42.5306,28.9311,42.5306,-151.069,monload-load_1007,,,,,,,,,0.12,0.9031333333333333,0.90375,
54,0.0,108.362,-2.27652,108.448,-120.031,45.3369,28.8602,45.3369,-151.14,monload-load_1007,,,,,,,,,0.12,0.9030166666666666,0.9037333333333333,
55,0.0,108.348,-2.5263,108.437,-120.034,50.2807,28.7345,50.2807,-151.266,monload-load_1007,,,,,,,,,0.12,0.9029,0.9036416666666667,
56,0.0,108.302,-2.97191,108.413,-120.048,59.0798,28.5082,59.0798,-151.492,monload-load_1007,,,,,,,,,0.12,0.9025166666666667,0.9034416666666666,
57,0.0,108.287,-2.84443,108.385,-120.057,56.2106,28.5652,56.2106,-151.435,monload-load_1007,,,,,,,,,0.12,0.9023916666666667,0.9032083333333334,
58,0.0,108.234,-3.72768,108.376,-120.054,74.0209,28.1326,74.0209,-151.867,monload-load_1007,,,,,,,,,0.12,0.9019499999999999,0.9031333333333333,
59,0.0,108.294,-2.77964,108.355,-120.056,54.9186,28.5919,54.9186,-151.408,monload-load_1007,,,,,,,,,0.12,0.90245,0.9029583333333334,
60,0.0,108.339,-1.91155,108.361,-120.049,37.5603,29.0233,37.5603,-150.977,monload-load_1007,,,,,,,,,0.12,0.902825,0.9030083333333334,
61,0.0,108.329,-1.95243,108.352,-120.061,38.2654,28.997,38.2654,-151.003,monload-load_1007,,,,,,,,,0.12,0.9027416666666667,0.9029333333333334,
62,0.0,108.3,-2.09753,108.342,-120.073,40.8866,28.9216,40.8866,-151.078,monload-load_1007,,,,,,,,,0.12,0.9025,0.90285,
63,0.0,108.312,-2.03006,108.354,-120.06,39.5108,28.9614,39.5108,-151.039,monload-load_1007,,,,,,,,,0.12,0.9026,0.90295,
64,0.0,108.292,-2.70166,108.346,-120.06,53.1093,28.6286,53.1093,-151.371,monload-load_1007,,,,,,,,,0.12,0.9024333333333333,0.9028833333333334,
65,0.0,108.274,-2.96241,108.364,-120.06,58.3326,28.5031,58.3326,-151.497,monload-load_1007,,,,,,,,,0.12,0.9022833333333333,0.9030333333333334,
66,0.0,108.277,-3.73037,108.392,-120.047,74.3274,28.13,74.3274,-151.87,monload-load_1007,,,,,,,,,0.12,0.9023083333333334,0.9032666666666667,
67,0.0,108.286,-4.03292,108.401,-120.044,80.7985,27.9776,80.7985,-152.022,monload-load_1007,,,,,,,,,0.12,0.9023833333333333,0.9033416666666666,
68,0.0,108.284,-3.88536,108.414,-120.042,77.76,28.0579,77.76,-151.942,monload-load_1007,,,,,,,,,0.12,0.9023666666666668,0.90345,
69,0.0,108.283,-3.91787,108.41,-120.047,78.5458,28.0387,78.5458,-151.961,monload-load_1007,,,,,,,,,0.12,0.9023583333333334,0.9034166666666666,
70,0.0,108.295,-3.64178,108.408,-120.048,72.9479,28.1737,72.9479,-151.826,monload-load_1007,,,,,,,,,0.12,0.9024583333333334,0.9034,
71,0.0,108.312,-3.24407,108.423,-120.041,64.8342,28.3756,64.8342,-151.624,monload-load_1007,,,,,,,,,0.12,0.9026,0.903525,
72,0.0,108.323,-2.91577,108.438,-120.037,58.1633,28.5424,58.1633,-151.458,monload-load_1007,,,,,,,,,0.12,0.9026916666666666,0.9036500000000001,
73,0.0,122.589,-34.5563,122.806,-151.77,57.659,-3.13243,57.659,176.868,monload-load_1007,,,,,,,,,0.12,1.021575,1.0233833333333333,
74,0.0,122.606,-34.7238,122.826,-151.742,62.1817,-3.20132,62.1817,176.799,monload-load_1007,,,,,,,,,0.12,1.0217166666666666,1.02355,
75,0.0,122.583,-34.7277,122.805,-151.747,61.3411,-3.20582,61.3411,176.794,monload-load_1007,,,,,,,,,0.12,1.021525,1.0233750000000001,
76,0.0,122.575,-34.7127,122.786,-151.771,60.5296,-3.2127,60.5296,176.787,monload-load_1007,,,,,,,,,0.12,1.0214583333333334,1.0232166666666667,
77,0.0,122.486,-34.8922,122.734,-151.833,62.0635,-3.32769,62.0635,176.672,monload-load_1007,,,,,,,,,0.12,1.0207166666666667,1.0227833333333334,
78,0.0,122.347,-35.1466,122.582,-152.016,63.4772,-3.54772,63.4772,176.452,monload-load_1007,,,,,,,,,0.12,1.0195583333333333,1.0215166666666666,
79,0.0,122.006,-36.1124,122.27,-152.379,76.5885,-4.20731,76.5885,175.793,monload-load_1007,,,,,,,,,0.12,1.0167166666666667,1.0189166666666667,
80,0.0,122.378,-37.6505,122.081,-152.459,105.131,-5.09898,105.131,174.901,monload-load_1007,,,,,,,,,0.12,1.0198166666666666,1.0173416666666666,
81,0.0,122.272,-36.6616,122.537,-152.9,76.9924,-4.74522,76.9924,175.255,monload-load_1007,,,,,,,,,0.12,1.0189333333333335,1.0211416666666666,
82,0.0,122.414,-35.7474,122.64,-152.74,59.776,-4.2136,59.776,175.786,monload-load_1007,,,,,,,,,0.12,1.0201166666666668,1.022,
83,0.0,122.692,-35.2559,122.929,-152.272,58.786,-3.73026,58.786,176.27,monload-load_1007,,,,,,,,,0.12,1.0224333333333333,1.0244083333333334,
84,0.0,122.826,-36.0422,123.092,-152.074,83.7318,-4.01943,83.7318,175.981,monload-load_1007,,,,,,,,,0.12,1.02355,1.0257666666666667,
85,0.0,122.779,-35.9886,122.983,-152.247,78.8248,-4.08816,78.8248,175.912,monload-load_1007,,,,,,,,,0.12,1.0231583333333334,1.0248583333333334,
86,0.0,122.952,-34.8886,123.137,-152.062,59.4104,-3.44899,59.4104,176.551,monload-load_1007,,,,,,,,,0.12,1.0246,1.0261416666666667,
87,0.0,123.266,-34.4677,123.499,-151.498,61.013,-2.94967,61.013,177.05,monload-load_1007,,,,,,,,,0.12,1.0272166666666667,1.0291583333333334,
88,0.0,122.644,-36.1901,122.889,-152.412,79.3141,-4.26553,79.3141,175.734,monload-load_1007,,,,,,,,,0.12,1.0220333333333333,1.024075,
89,0.0,122.521,-36.2546,122.807,-152.627,75.5965,-4.39961,75.5965,175.6,monload-load_1007,,,,,,,,,0.12,1.0210083333333333,1.0233916666666667,
90,0.0,122.161,-38.1378,122.581,-152.919,108.576,-5.4653,108.576,174.535,monload-load_1007,,,,,,,,,0.12,1.0180083333333334,1.0215083333333335,
91,0.0,122.505,-37.1782,122.825,-152.608,96.6334,-4.84606,96.6334,175.154,monload-load_1007,,,,,,,,,0.12,1.020875,1.0235416666666668,
92,0.0,122.508,-37.2865,122.787,-152.66,97.3481,-4.93162,97.3481,175.068,monload-load_1007,,,,,,,,,0.12,1.0209,1.023225,
93,0.0,122.521,-37.2218,122.808,-152.664,95.6076,-4.90042,95.6076,175.1,monload-load_1007,,,,,,,,,0.12,1.0210083333333333,1.0234,
94,0.0,122.826,-36.1259,123.113,-152.315,79.6556,-4.17878,79.6556,175.821,monload-load_1007,,,,,,,,,0.12,1.02355,1.0259416666666668,
95,0.0,123.083,-35.2377,123.379,-152.004,66.5917,-3.58182,66.5917,176.418,monload-load_1007,,,,,,,,,0.12,1.0256916666666667,1.0281583333333333,
96,0.0,123.299,-34.7899,123.534,-151.784,62.3034,-3.25357,62.3034,176.746,monload-load_1007,,,,,,,,,0.12,1.0274916666666667,1.02945,
1,0.0,119.572,-32.6058,119.641,-152.379,106.166,-32.6074,106.228,-152.38,monload-load_1008,119.699,87.5409,106.279,87.5395,0.0,0.0,0.304445,65.3267,0.12,0.9964333333333334,0.9970083333333334,0.9974916666666667
2,0.0,119.471,-32.5731,119.537,-152.388,112.404,-32.5731,112.467,-152.388,monload-load_1008,119.566,87.5273,112.494,87.5273,0.0,0.0,0.265794,72.3678,0.12,0.9955916666666667,0.9961416666666667,0.9963833333333334
3,0.0,119.553,-32.4912,119.609,-152.322,111.369,-32.4924,111.421,-152.322,monload-load_1008,119.633,87.5965,111.443,87.5957,0.0,0.0,0.243886,75.6384,0.12,0.996275,0.9967416666666666,0.9969416666666666
4,0.0,119.559,-32.4999,119.608,-152.322,111.163,-32.5,111.207,-152.322,monload-load_1008,119.629,87.6043,111.228,87.6036,0.0,0.0,0.265108,72.9028,0.12,0.996325,0.9967333333333334,0.9969083333333334
5,0.0,119.475,-32.539,119.537,-152.336,114.056,-32.5391,114.116,-152.337,monload-load_1008,119.568,87.5817,114.145,87.5816,0.0,0.0,0.303617,70.2559,0.12,0.995625,0.9961416666666667,0.9964
6,0.0,120.193,-32.3168,120.252,-152.127,84.3743,-32.32,84.4156,-152.13,monload-load_1008,120.297,87.8194,84.4473,87.8159,0.0,0.0,0.212493,60.8245,0.12,1.0016083333333332,1.0021,1.002475
7,0.0,120.394,-32.3302,120.483,-152.101,72.9738,-32.3307,73.0278,-152.102,monload-load_1008,120.535,87.8298,73.0595,87.8286,0.0,0.0,0.219536,59.4217,0.12,1.0032833333333333,1.004025,1.0044583333333332
8,0.0,120.295,-32.4974,120.428,-152.224,71.1722,-32.4974,71.2507,-152.224,monload-load_1008,120.481,87.6985,71.282,87.6985,0.0,0.0,0.264476,55.2089,0.12,1.0024583333333335,1.0035666666666667,1.0040083333333334
9,0.0,120.411,-32.2823,120.452,-152.166,72.5404,-32.286,72.5637,-152.168,monload-load_1008,120.457,87.7652,72.5674,87.7631,0.0,0.0,0.113847,83.8794,0.12,1.003425,1.0037666666666667,1.0038083333333332
10,0.0,120.548,-32.3145,120.568,-152.177,64.3817,-32.3146,64.3924,-152.177,monload-load_1008,120.595,87.7454,64.407,87.7454,0.0,0.0,0.113466,88.0166,0.12,1.0045666666666666,1.0047333333333333,1.0049583333333334
11,0.0,120.477,-32.1515,120.581,-151.898,71.4169,-32.1515,71.4784,-151.898,monload-load_1008,120.572,87.9072,71.4728,87.9072,0.0,0.0,0.250794,95.2694,0.12,1.003975,1.0048416666666666,1.0047666666666666
12,0.0,121.055,-31.3151,121.195,-150.889,67.8014,-31.3152,67.88,-150.889,monload-load_1008,121.249,88.8802,67.91,88.88,0.0,0.0,0.370262,81.6462,0.12,1.0087916666666668,1.0099583333333333,1.0104083333333334
13,0.0,121.197,-31.1418,121.251,-150.797,67.5368,-31.1415,67.5673,-150.797,monload-load_1008,121.326,89.0116,67.6086,89.0118,0.0,0.0,0.294882,88.2468,0.12,1.009975,1.0104250000000001,1.01105
14,0.0,121.81,-29.6812,121.784,-149.376,78.2681,-29.6811,78.2515,-149.376,monload-load_1008,121.935,90.522,78.3486,90.5222,0.0,0.0,0.276979,78.9728,0.12,1.0150833333333333,1.0148666666666668,1.016125
15,0.0,121.367,-30.2987,121.447,-150.002,82.0042,-30.299,82.058,-150.003,monload-load_1008,121.477,89.7991,82.0786,89.7989,0.0,0.0,0.320544,94.4215,0.12,1.0113916666666667,1.0120583333333333,1.0123083333333334
16,0.0,120.529,-31.4347,120.614,-151.194,91.2468,-31.4347,91.3117,-151.194,monload-load_1008,120.588,88.5892,91.2919,88.5892,0.0,0.0,0.333635,105.665,0.12,1.0044083333333333,1.0051166666666667,1.0049
17,0.0,120.501,-33.1054,120.571,-152.891,77.5312,-33.1079,77.5764,-152.894,monload-load_1008,120.558,86.9143,77.5676,86.9118,0.0,0.0,0.250239,105.456,0.12,1.004175,1.0047583333333334,1.00465
18,0.0,120.756,-32.9287,120.846,-152.741,68.8667,-32.9287,68.918,-152.741,monload-load_1008,120.746,87.023,68.8606,87.0239,0.0,0.0,0.260013,116.052,0.12,1.0063,1.00705,1.0062166666666665
19,0.0,120.804,-32.9307,120.919,-152.659,66.3373,-32.9308,66.4002,-152.659,monload-load_1008,120.923,87.1493,66.4025,87.1493,0.0,0.0,0.238576,89.6219,0.12,1.0067,1.0076583333333333,1.0076916666666667
20,0.0,120.863,-32.8899,120.934,-152.633,66.1414,-32.8899,66.1799,-152.633,monload-load_1008,121.045,87.3094,66.2408,87.3094,0.0,0.0,0.210848,54.0919,0.12,1.0071916666666667,1.0077833333333333,1.0087083333333333
21,0.0,120.882,-32.798,120.947,-152.591,68.2623,-32.8006,68.2986,-152.593,monload-load_1008,121.019,87.3313,68.3388,87.3301,0.0,0.0,0.168017,65.0856,0.12,1.00735,1.0078916666666666,1.0084916666666668
22,0.0,120.99,-32.7188,121.086,-152.45,65.6394,-32.7188,65.6914,-152.45,monload-load_1008,121.16,87.4341,65.7314,87.4341,0.0,0.0,0.211203,69.1303,0.12,1.0082499999999999,1.00905,1.0096666666666667
23,0.0,120.23,-32.8705,120.358,-152.563,100.239,-32.8703,100.345,-152.563,monload-load_1008,120.406,87.2958,100.386,87.296,0.0,0.0,0.389145,70.1752,0.12,1.0019166666666668,1.0029833333333333,1.0033833333333333
24,0.0,120.49,-32.5038,120.508,-152.352,101.494,-32.5039,101.509,-152.352,monload-load_1008,120.548,87.5691,101.542,87.5691,0.0,0.0,0.192594,85.3411,0.12,1.0040833333333332,1.0042333333333333,1.0045666666666666
25,0.0,106.099,-0.894544,106.081,-120.885,97.0902,-0.894532,97.0739,-120.885,monload-load_1008,106.097,119.114,97.0888,119.114,0.0,0.0,0.0101979,164.982,0.12,0.8841583333333334,0.8840083333333334,0.8841416666666666
26,0.0,106.131,-0.880428,106.119,-120.873,95.7294,-0.880428,95.7184,-120.873,monload-load_1008,106.133,119.128,95.7312,119.128,0.0,0.0,0.00345178,145.374,0.12,0.884425,0.884325,0.8844416666666667
27,0.0,106.098,-0.893432,106.091,-120.884,97.0028,-0.893379,96.996,-120.884,monload-load_1008,106.1,119.117,97.0043,119.117,0.0,0.0,0.00986139,102.812,0.12,0.88415,0.8840916666666666,0.8841666666666667
28,0.0,106.639,-0.696933,106.634,-120.688,75.0476,-0.699759,75.0436,-120.691,monload-load_1008,106.643,119.313,75.0503,119.311,0.0,0.0,0.00686989,81.9112,0.12,0.8886583333333333,0.8886166666666667,0.8886916666666667
29,0.0,107.075,-0.539762,107.066,-120.531,57.3869,-0.543264,57.3822,-120.534,monload-load_1008,107.076,119.469,57.3876,119.466,0.0,0.0,0.00462317,112.813,0.12,0.8922916666666667,0.8922166666666667,0.8923
30,0.0,107.127,-0.520229,107.114,-120.513,55.3582,-0.520682,55.3513,-120.514,monload-load_1008,107.124,119.486,55.3569,119.485,0.0,0.0,0.00537161,164.512,0.12,0.892725,0.8926166666666667,0.8926999999999999
31,0.0,106.442,-0.771071,106.426,-120.76,83.1303,-0.771053,83.1179,-120.76,monload-load_1008,106.445,119.241,83.1329,119.242,0.0,0.0,0.0048044,123.88,0.12,0.8870166666666666,0.8868833333333334,0.8870416666666666
32,0.0,106.182,-0.873242,106.152,-120.855,93.5811,-0.87324,93.5554,-120.855,monload-load_1008,106.18,119.144,93.5801,119.144,0.0,0.0,0.0163302,151.107,0.12,0.88485,0.8846,0.8848333333333334
33,0.0,106.545,-0.746814,106.518,-120.723,78.3044,-0.74683,78.2851,-120.723,monload-load_1008,106.554,119.281,78.3115,119.281,0.0,0.0,0.0131084,96.2073,0.12,0.887875,0.88765,0.88795
34,0.0,106.279,-0.845445,106.227,-120.828,89.0146,-0.845442,88.9706,-120.828,monload-load_1008,106.281,119.175,89.016,119.175,0.0,0.0,0.0205036,-152.341,0.12,0.8856583333333333,0.885225,0.8856750000000001
35,0.0,106.044,-0.929331,105.963,-120.914,98.8234,-0.929331,98.7483,-120.914,monload-load_1008,106.026,119.08,98.8064,119.08,0.0,0.0,0.0622213,-153.743,0.12,0.8836999999999999,0.883025,0.88355
36,0.0,105.63,-1.07444,105.523,-121.079,115.83,-1.07444,115.712,-121.079,monload-load_1008,105.602,118.915,115.799,118.915,0.0,0.0,0.124772,-134.247,0.12,0.88025,0.8793583333333334,0.8800166666666667
37,0.0,105.301,-1.18679,105.222,-121.19,128.793,-1.18756,128.697,-121.191,monload-load_1008,105.294,118.813,128.785,118.813,0.0,0.0,0.0911747,-120.952,0.12,0.8775083333333333,0.8768499999999999,0.87745
38,0.0,105.523,-1.09747,105.438,-121.097,120.625,-1.09692,120.528,-121.097,monload-load_1008,105.496,118.894,120.594,118.895,0.0,0.0,0.102585,-141.557,0.12,0.8793583333333334,0.87865,0.8791333333333333
39,0.0,105.398,-1.14355,105.326,-121.141,125.587,-1.14327,125.501,-121.141,monload-load_1008,105.39,118.86,125.578,118.86,0.0,0.0,0.075442,-128.286,0.12,0.8783166666666666,0.8777166666666666,0.87825
40,0.0,105.819,-0.994553,105.754,-120.993,108.391,-0.995316,108.324,-120.994,monload-load_1008,105.805,119.005,108.377,119.004,0.0,0.0,0.06281,-134.81,0.12,0.881825,0.8812833333333334,0.8817083333333334
41,0.0,106.517,-0.746296,106.489,-120.745,79.7002,-0.745286,79.6795,-120.744,monload-load_1008,106.519,119.258,79.7023,119.259,0.0,0.0,0.0165462,-107.248,0.12,0.8876416666666667,0.8874083333333334,0.8876583333333333
42,0.0,106.829,-0.630715,106.787,-120.636,66.7377,-0.631058,66.7116,-120.636,monload-load_1008,106.829,119.368,66.7378,119.368,0.0,0.0,0.0277033,-108.993,0.12,0.8902416666666666,0.8898916666666667,0.8902416666666666
43,0.0,107.002,-0.570377,106.932,-120.578,60.1466,-0.570381,60.1074,-120.578,monload-load_1008,106.972,119.412,60.1296,119.412,0.0,0.0,0.0493477,-139.028,0.12,0.8916833333333333,0.8911,0.8914333333333333
44,0.0,107.164,-0.515063,107.125,-120.509,53.1232,-0.515067,53.1039,-120.509,monload-load_1008,107.161,119.491,53.1216,119.491,0.0,0.0,0.0139029,-137.245,0.12,0.8930333333333333,0.8927083333333333,0.8930083333333333
45,0.0,107.087,-0.543115,107.065,-120.531,56.2755,-0.543114,56.2637,-120.531,monload-load_1008,107.083,119.466,56.2733,119.466,0.0,0.0,0.00899086,165.847,0.12,0.8923916666666667,0.8922083333333333,0.8923583333333334
46,0.0,107.108,-0.531666,107.079,-120.526,55.6994,-0.531666,55.6845,-120.526,monload-load_1008,107.103,119.473,55.697,119.473,0.0,0.0,0.0113111,-147.683,0.12,0.8925666666666667,0.8923249999999999,0.8925249999999999
47,0.0,107.119,-0.525834,107.097,-120.52,55.3611,-0.525834,55.3494,-120.52,monload-load_1008,107.116,119.48,55.3597,119.48,0.0,0.0,0.00770438,-153.526,0.12,0.8926583333333333,0.8924749999999999,0.8926333333333333
48,0.0,107.14,-0.519781,107.141,-120.506,54.1299,-0.519788,54.1304,-120.506,monload-load_1008,107.153,119.499,54.1369,119.499,0.0,0.0,0.0130135,49.1341,0.12,0.8928333333333334,0.8928416666666668,0.8929416666666667
