hour,t(sec),P1(kW),Q1(kvar),P2(kW),Q2(kvar),P3(kW),Q3(kvar),P4(kW),Q4(kvar),Name,V1,VAngle1,V2,VAngle2,V3,VAngle3,I1,IAngle1,I2,IAngle2,I3,IAngle3
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-solar_bus3004,,,,,,,,,,,,
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-solar_bus3004,,,,,,,,,,,,
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-solar_bus3004,,,,,,,,,,,,
78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-solar_bus3004,,,,,,,,,,,,
79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-solar_bus3004,,,,,,,,,,,,
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-solar_bus3004,,,,,,,,,,,,
81,0.0,-0.527855,-2.7614e-06,-0.532129,-3.27852e-05,-0.531332,-3.07067e-05,0,0,mongenerator-solar_bus3004,,,,,,,,,,,,
82,0.0,-0.524925,-8.90525e-06,-0.529059,-5.77877e-06,-0.528755,-9.04575e-06,0,0,mongenerator-solar_bus3004,,,,,,,,,,,,
83,0.0,-5.98953,-2.84013e-08,-6.04178,1.37598e-06,-6.03055,1.24106e-07,0,0,mongenerator-solar_bus3004,,,,,,,,,,,,
84,0.0,-10.456,-2.45698e-06,-10.5293,4.73562e-06,-10.4859,1.34565e-05,0,0,mongenerator-solar_bus3004,,,,,,,,,,,,
85,0.0,-4.3527,-5.62123e-06,-4.37983,1.49633e-05,-4.37195,-5.43649e-05,0,0,mongenerator-solar_bus3004,,,,,,,,,,,,
86,0.0,-4.33502,-7.80991e-07,-4.3588,-8.94127e-07,-4.34331,1.02224e-06,0,0,mongenerator-solar_bus3004,,,,,,,,,,,,
87,0.0,-9.39267,1.14983e-05,-9.4537,1.27787e-05,-9.42696,1.26443e-05,0,0,mongenerator-solar_bus3004,,,,,,,,,,,,
88,0.0,-4.03531,5.03599e-07,-4.06394,-2.90826e-07,-4.04484,6.25197e-07,0,0,mongenerator-solar_bus3004,,,,,,,,,,,,
89,0.0,-0.288203,7.83974e-09,-0.290343,2.21367e-08,-0.289283,2.28233e-09,0,0,mongenerator-solar_bus3004,,,,,,,,,,,,
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-solar_bus3004,,,,,,,,,,,,
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-solar_bus3004,,,,,,,,,,,,
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-solar_bus3004,,,,,,,,,,,,
93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-solar_bus3004,,,,,,,,,,,,
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-solar_bus3004,,,,,,,,,,,,
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-solar_bus3004,,,,,,,,,,,,
96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-solar_bus3004,,,,,,,,,,,,
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
9,0.0,-81.0608,-0.00231138,-81.5429,-0.00326529,-81.1554,-0.00339081,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
10,0.0,-74.5283,4.3979e-05,-75.0171,3.36473e-05,-74.6606,3.04089e-05,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
11,0.0,-168.4,0.000102681,-170.223,2.26803e-05,-168.791,0.000228891,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
12,0.0,-291.582,-0.000777689,-296.036,-0.00093767,-293.727,-0.000838581,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
13,0.0,-312.796,0.0025346,-316.765,0.00269797,-314.715,0.00255514,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
14,0.0,-914.143,0.00164856,-924.129,0.00184918,-919.957,0.00188976,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
15,0.0,-725.941,-0.00288406,-734.84,-0.00327586,-729.393,-0.00357215,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
16,0.0,-413.688,5.35785e-05,-417.863,7.338e-05,-414.21,6.03409e-06,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
17,0.0,-49.6805,-0.00206369,-50.2057,-0.00195425,-49.7903,-0.00199266,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
33,0.0,-5.50754,9.57828e-08,-5.50875,4.79366e-08,-5.50844,1.53541e-08,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
34,0.0,-30.1931,1.17557e-06,-30.2004,6.10925e-07,-30.1972,1.25387e-06,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
35,0.0,-233.58,-1.30687e-06,-233.659,-4.8964e-07,-233.618,-1.73531e-06,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
36,0.0,-99.5458,-1.72894e-07,-99.5803,-4.90462e-08,-99.567,-4.38956e-08,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
37,0.0,-218.136,-5.64948e-05,-218.212,-2.39011e-05,-218.206,0.00010188,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
38,0.0,-466.922,0.00019366,-467.05,-7.84846e-05,-467.019,-0.000137818,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
39,0.0,-565.648,-7.97222e-05,-565.785,3.54656e-05,-565.741,3.86607e-05,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
40,0.0,-246.281,8.53161e-05,-246.346,4.01664e-05,-246.33,1.43982e-05,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
41,0.0,-17.8222,-6.22362e-06,-17.8267,-6.59581e-06,-17.8256,-6.66895e-06,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
57,0.0,-43.9093,5.21394e-07,-43.9174,3.23376e-07,-43.9137,5.85882e-07,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
58,0.0,-221.748,6.55767e-06,-221.798,6.49676e-06,-221.786,6.38654e-06,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
59,0.0,-172.002,-4.1556e-06,-172.05,-3.92376e-06,-172.028,-5.61288e-06,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
60,0.0,-172.116,2.51492e-06,-172.156,3.0131e-06,-172.142,1.29165e-06,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
61,0.0,-223.131,1.10479e-05,-223.198,8.61599e-06,-223.169,1.18885e-05,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
62,0.0,-46.6885,8.79294e-08,-46.6994,1.78487e-07,-46.6963,1.31037e-07,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
63,0.0,-118.532,-9.98024e-09,-118.56,-1.22695e-08,-118.552,1.44922e-08,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
64,0.0,-63.6295,2.152e-06,-63.6453,-4.23919e-07,-63.6423,-6.02078e-06,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
65,0.0,-2.29258,2.09211e-08,-2.29306,2.05521e-08,-2.29288,1.86648e-08,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
81,0.0,-20.5761,-0.000112478,-20.8446,-0.00127478,-20.7543,-0.0012411,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
82,0.0,-20.4556,-0.000404905,-20.7172,-0.000243582,-20.6563,-0.000411217,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
83,0.0,-233.947,-3.11919e-05,-237.218,4.80083e-05,-236.082,-3.60223e-05,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
84,0.0,-408.747,-0.000372132,-413.292,0.000187737,-410.168,0.000593163,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
85,0.0,-170.123,-0.000262456,-171.857,0.000834071,-171.124,-0.00248466,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
86,0.0,-169.542,-5.67436e-05,-171.008,-4.10214e-05,-169.903,5.01384e-05,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
87,0.0,-367.728,0.000380514,-371.471,0.000469782,-369.401,0.000457915,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
88,0.0,-157.751,3.9558e-05,-159.485,-4.92201e-06,-158.146,5.26308e-05,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
89,0.0,-11.2707,5.60021e-07,-11.3998,1.33774e-06,-11.3213,1.39676e-07,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,mongenerator-solar_bus3005,,,,,,,,,,,,
1,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus1001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
2,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus1001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
3,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus1001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
4,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus1001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
5,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus1001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
6,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus1001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
7,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus1001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
8,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus1001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
9,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus1001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
10,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus1001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
11,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus1001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
12,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus1001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
13,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus1001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
14,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus1001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
15,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus1001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
16,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus1001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
17,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus1001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
18,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus1001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
19,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus1001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
20,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus1001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
21,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus1001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
22,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus1001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
23,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus1001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
24,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus1001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
25,0.0,61.3570188,,60.196236368399994,,51.9377683752,,,,monvsource-lead_gen_bus1001,7199.5,-0.00526138,7199.37,-120.005,7199.46,119.996,8.5224,-170.941,8.36132,56.9452,7.21412,-55.8826
26,0.0,59.3698023411,,58.0114607237,,50.563967418,,,,monvsource-lead_gen_bus1001,7199.49,-0.00507709,7199.39,-120.005,7199.46,119.996,8.24639,-171.863,8.05783,58.2606,7.0233,-55.7692
27,0.0,60.2853614844,,56.7430721935,,51.0545386224,,,,monvsource-lead_gen_bus1001,7199.49,-0.00514762,7199.39,-120.005,7199.46,119.996,8.37356,-172.111,7.88165,58.3799,7.09144,-55.7961
28,0.0,55.84306574,,52.2159528421,,46.245859779999996,,,,monvsource-lead_gen_bus1001,7199.5,-0.00476836,7199.41,-120.004,7199.48,119.996,7.75652,-171.734,7.25281,58.6996,6.4235,-55.2577
29,0.0,53.092642504800004,,50.233667292700005,,44.3849381896,,,,monvsource-lead_gen_bus1001,7199.51,-0.00454396,7199.41,-120.004,7199.48,119.996,7.37448,-170.994,6.97747,58.4376,6.16502,-54.9955
30,0.0,51.6389174456,,50.6687996331,,45.38544992519999,,,,monvsource-lead_gen_bus1001,7199.51,-0.00442857,7199.41,-120.004,7199.48,119.996,7.17256,-170.957,7.03791,58.7246,6.30399,-55.1137
31,0.0,59.6406688449,,57.177612521099995,,46.6517664624,,,,monvsource-lead_gen_bus1001,7199.51,-0.005114,7199.37,-120.005,7199.48,119.996,8.28399,-169.874,7.94203,56.0536,6.47988,-55.3109
32,0.0,71.13399341760001,,68.11421051960001,,52.8063832242,,,,monvsource-lead_gen_bus1001,7199.52,-0.00611776,7199.29,-120.005,7199.46,119.996,9.88038,-168.319,9.46124,52.5256,7.33477,-55.9669
33,0.0,64.54515298979999,,57.594959927999994,,35.9827910045,,,,monvsource-lead_gen_bus1001,7199.57,-0.00553784,7199.28,-120.004,7199.51,119.997,8.96514,-164.855,8.0001,47.8143,4.99795,-54.0344
34,0.0,88.55193614400001,,90.539641588,,63.4534002081,,,,monvsource-lead_gen_bus1001,7199.52,-0.00763147,7199.17,-120.007,7199.43,119.995,12.2997,-167.992,12.5764,50.66,8.81367,-56.842
35,0.0,25.0681639086,,30.6668714108,,3.3034454764200003,,,,monvsource-lead_gen_bus1001,7199.73,-0.00174409,7199.32,-120.002,7199.59,120.0,3.48182,-126.955,4.25969,25.3751,0.458838,46.5601
36,0.0,78.56796919500002,,103.48922108,,73.57838353800001,,,,monvsource-lead_gen_bus1001,7199.55,-0.0068685,7199.15,-120.008,7199.38,119.994,10.9129,-167.039,14.3752,51.7582,10.2201,-57.8896
37,0.0,50.543495872,,67.5116365908,,37.2247673504,,,,monvsource-lead_gen_bus1001,7199.6,-0.00440491,7199.26,-120.005,7199.48,119.997,7.02032,-162.106,9.37758,49.3471,5.17048,-55.6952
38,0.0,110.91759405200001,,91.79316762399999,,111.745582335,,,,monvsource-lead_gen_bus1001,7200.01,0.00874944,7199.69,-119.992,7199.87,120.009,15.4052,-7.86053,12.7496,-112.813,15.5205,118.517
39,0.0,81.69411921000001,,66.8216682969,,92.455176979,,,,monvsource-lead_gen_bus1001,7199.94,0.00627022,7199.61,-119.994,7199.83,120.008,11.3465,-11.5211,9.28129,-109.309,12.8413,117.935
40,0.0,32.658130082199996,,18.4360012423,,36.4500359264,,,,monvsource-lead_gen_bus1001,7199.78,0.00209865,7199.51,-119.998,7199.68,120.003,4.53599,-25.5833,2.56073,-89.5396,5.06273,114.781
41,0.0,120.12386763600001,,125.15665215999998,,111.61578741000001,,,,monvsource-lead_gen_bus1001,7199.34,-0.0101997,7199.2,-120.01,7199.3,119.991,16.6854,-175.501,17.3848,58.5399,15.5037,-58.1321
42,0.0,73.59802196899999,,84.24044916,,67.355520137,,,,monvsource-lead_gen_bus1001,7199.47,-0.00632183,7199.3,-120.007,7199.41,119.994,10.2227,-172.415,11.7012,57.4221,9.3557,-56.9969
43,0.0,72.240302268,,90.99313977599999,,79.857571851,,,,monvsource-lead_gen_bus1001,7199.48,-0.00626314,7199.28,-120.007,7199.37,119.993,10.0341,-172.176,12.6392,57.2512,11.0923,-57.7475
44,0.0,74.28793756500001,,79.02948604599999,,63.2963086455,,,,monvsource-lead_gen_bus1001,7199.49,-0.00639176,7199.29,-120.006,7199.43,119.995,10.3185,-170.696,10.9774,55.193,8.79185,-56.7887
45,0.0,71.25411749759999,,70.0727347359,,60.93426029999999,,,,monvsource-lead_gen_bus1001,7199.48,-0.00610864,7199.33,-120.006,7199.44,119.995,9.89712,-171.398,9.73323,56.149,8.46375,-56.6053
46,0.0,65.2529375895,,68.3423267124,,57.95441208399999,,,,monvsource-lead_gen_bus1001,7199.49,-0.00560723,7199.34,-120.006,7199.44,119.995,9.06355,-171.229,9.49286,56.8906,8.04985,-56.3834
47,0.0,61.14664941,,62.6753394279,,53.727479503999994,,,,monvsource-lead_gen_bus1001,7199.5,-0.00524817,7199.37,-120.005,7199.45,119.995,8.49318,-171.273,8.70567,57.4581,7.46272,-56.0362
48,0.0,64.4005179735,,56.8712863286,,47.257026745999994,,,,monvsource-lead_gen_bus1001,7199.49,-0.00548224,7199.38,-120.005,7199.48,119.996,8.94515,-171.601,7.89947,57.0217,6.56395,-55.424
49,0.0,57.449490175,,54.245895132,,48.7016787514,,,,monvsource-lead_gen_bus1001,7199.5,-0.00491622,7199.4,-120.004,7199.47,119.996,7.97965,-171.326,7.53478,57.9451,6.76462,-55.5541
50,0.0,58.350147625,,55.337823259400004,,46.443557500800004,,,,monvsource-lead_gen_bus1001,7199.5,-0.00499036,7199.39,-120.005,7199.48,119.996,8.10475,-170.951,7.68646,57.4089,6.45096,-55.3093
