hour,t(sec),V1,VAngle1,V2,VAngle2,I1,IAngle1,I2,IAngle2,V3,Name,VAngle3,I3,IAngle3,V4,VAngle4,I4,IAngle4,kv,V1(PU),V2(PU),V3(PU)
70,0.0,,114.015,,0.0,41.9513,114.02,41.9513,-65.9799,2345.98,monload-611_runway,,,,,,,,2.4,,,0.9774916666666666
71,0.0,,113.728,,0.0,30.874,113.728,30.874,-66.2716,2327.65,monload-611_runway,,,,,,,,2.4,,,0.9698541666666667
72,0.0,,114.0,,0.0,21.1947,113.997,21.1947,-66.0034,2338.32,monload-611_runway,,,,,,,,2.4,,,0.9743
73,0.0,,113.961,,0.0,18.5785,113.961,18.5785,-66.039,2335.38,monload-611_runway,,,,,,,,2.4,,,0.973075
74,0.0,,113.949,,0.0,17.7129,113.952,17.7129,-66.0481,2334.65,monload-611_runway,,,,,,,,2.4,,,0.9727708333333334
75,0.0,,113.962,,0.0,16.7422,113.961,16.7422,-66.0391,2335.09,monload-611_runway,,,,,,,,2.4,,,0.9729541666666667
76,0.0,,114.307,,0.0,16.8093,114.303,16.8093,-65.697,2351.1,monload-611_runway,,,,,,,,2.4,,,0.979625
77,0.0,,113.776,,0.0,17.5128,113.777,17.5128,-66.223,2330.91,monload-611_runway,,,,,,,,2.4,,,0.9712124999999999
78,0.0,,113.769,,0.0,20.9229,113.767,20.9229,-66.2329,2331.34,monload-611_runway,,,,,,,,2.4,,,0.9713916666666668
79,0.0,,113.938,,0.0,32.7171,113.937,32.7171,-66.063,2347.07,monload-611_runway,,,,,,,,2.4,,,0.9779458333333334
80,0.0,,113.668,,0.0,34.9942,113.669,34.9942,-66.3308,2337.96,monload-611_runway,,,,,,,,2.4,,,0.97415
81,0.0,,114.1,,0.0,30.82,114.097,30.82,-65.9029,2358.28,monload-611_runway,,,,,,,,2.4,,,0.9826166666666668
82,0.0,,115.377,,0.0,30.1071,115.377,30.1071,-64.6234,2414.62,monload-611_runway,,,,,,,,2.4,,,1.0060916666666666
83,0.0,,118.373,,0.0,23.1536,118.374,23.1536,-61.6264,2528.04,monload-611_runway,,,,,,,,2.4,,,1.05335
84,0.0,,117.757,,0.0,23.6213,117.759,23.6213,-62.241,2502.25,monload-611_runway,,,,,,,,2.4,,,1.0426041666666668
85,0.0,,116.425,,0.0,24.733,116.426,24.733,-63.574,2444.99,monload-611_runway,,,,,,,,2.4,,,1.0187458333333332
86,0.0,,114.128,,0.0,26.0612,114.126,26.0612,-65.8742,2360.43,monload-611_runway,,,,,,,,2.4,,,0.9835124999999999
87,0.0,,118.323,,0.0,26.477,118.326,26.477,-61.6745,2526.88,monload-611_runway,,,,,,,,2.4,,,1.0528666666666666
88,0.0,,114.128,,0.0,26.3335,114.129,26.3335,-65.8707,2346.64,monload-611_runway,,,,,,,,2.4,,,0.9777666666666666
89,0.0,,114.195,,0.0,27.5633,114.193,27.5633,-65.8074,2349.59,monload-611_runway,,,,,,,,2.4,,,0.9789958333333334
90,0.0,,114.023,,0.0,33.8235,114.024,33.8235,-65.9758,2341.53,monload-611_runway,,,,,,,,2.4,,,0.9756375
91,0.0,,114.257,,0.0,41.4629,114.256,41.4629,-65.7444,2362.44,monload-611_runway,,,,,,,,2.4,,,0.9843500000000001
92,0.0,,114.198,,0.0,44.545,114.199,44.545,-65.8007,2359.81,monload-611_runway,,,,,,,,2.4,,,0.9832541666666667
93,0.0,,114.202,,0.0,49.2734,114.204,49.2734,-65.7963,2357.17,monload-611_runway,,,,,,,,2.4,,,0.9821541666666667
94,0.0,,114.005,,0.0,46.4184,114.009,46.4184,-65.9905,2347.05,monload-611_runway,,,,,,,,2.4,,,0.9779375000000001
95,0.0,,113.728,,0.0,34.3923,113.735,34.3923,-66.2646,2330.22,monload-611_runway,,,,,,,,2.4,,,0.9709249999999999
96,0.0,,113.9,,0.0,24.0131,113.901,24.0131,-66.0987,2336.43,monload-611_runway,,,,,,,,2.4,,,0.9735124999999999
97,0.0,,113.863,,0.0,21.7964,113.864,21.7964,-66.1363,2333.91,monload-611_runway,,,,,,,,2.4,,,0.9724624999999999
