solar_675,diesel_675,battery_675
0.0,0.0,146.017
0.0,0.0,159.679
0.0,0.0,248.309
0.0,0.0,279.395
111.839,0.0,188.317
158.616,0.0,160.071
503.064,0.0,-48.815
703.781,0.0,-227.715
750.557,0.0,-286.655
908.749,0.0,-449.245
578.758,0.0,-120.888
502.215,0.0,-35.458
534.533,0.0,-46.873
198.589,0.0,166.548
0.0,0.0,289.062
0.0,0.0,277.539
0.0,0.0,226.467
0.0,0.0,199.718
0.0,0.0,151.662
0.0,0.0,132.4
0.0,0.0,115.268
0.0,0.0,112.057
0.0,0.0,110.564
0.0,0.0,109.814
0.0,0.0,150.597
0.0,0.0,163.816
0.0,0.0,275.554
0.0,0.0,400.411
12.332,0.0,406.73
548.566,0.0,-107.025
975.938,0.0,-516.729
1263.404,0.0,-787.452
1910.626,0.0,-978.371
2183.208,0.0,-978.371
1708.209,0.0,-978.371
2113.043,0.0,-978.371
797.334,0.0,-303.102
273.007,0.0,225.951
0.0,0.0,414.116
0.0,0.0,399.121
0.0,0.0,349.6
0.0,0.0,321.645
0.0,0.0,268.918
0.0,0.0,248.171
0.0,0.0,231.118
0.0,0.0,228.296
0.0,0.0,228.195
0.0,0.0,226.681
0.0,0.0,239.125
0.0,0.0,253.044
0.0,0.0,291.683
89.727,0.0,238.654
278.536,0.0,70.055
600.446,0.0,-204.619
1058.435,0.0,-647.883
1464.969,0.0,-978.371
2833.408,0.0,-978.371
2735.602,0.0,-978.371
2492.361,0.0,-933.664
2048.406,0.0,0.0
1382.047,0.0,0.0
557.496,0.0,0.0
0.0,0.0,395.588
0.0,0.0,381.452
0.0,0.0,337.53
0.0,0.0,316.672
0.0,0.0,283.558
0.0,0.0,264.129
0.0,0.0,242.072
0.0,0.0,238.42
0.0,0.0,237.106
0.0,0.0,235.605
0.0,0.0,248.292
0.0,0.0,263.306
0.0,0.0,302.133
114.816,0.0,191.208
851.766,0.0,-511.472
1647.399,0.0,-978.371
2217.653,0.0,-978.371
2565.929,0.0,-978.371
2689.675,0.0,-934.948
2636.52,0.0,0.0
2411.14,0.0,0.0
1980.792,0.0,0.0
1338.246,0.0,0.0
542.613,0.0,0.0
0.0,0.0,378.207
0.0,0.0,365.626
0.0,0.0,348.232
0.0,0.0,326.324
0.0,0.0,291.958
0.0,0.0,270.623
0.0,0.0,250.801
0.0,0.0,247.185
0.0,0.0,243.247
0.0,0.0,241.181
0.0,0.0,254.598
0.0,0.0,265.775
0.0,0.0,304.674
104.61,0.0,203.501
324.037,0.0,22.302
1355.681,0.0,-978.371
1638.469,0.0,-978.371
2534.035,0.0,-978.371
2667.137,0.0,-978.371
2619.935,0.0,-553.923
2392.004,0.0,0.0
1963.357,0.0,0.0
1328.466,0.0,0.0
515.822,0.0,0.0
0.0,0.0,261.636
0.0,0.0,256.081
0.0,0.0,241.704
0.0,0.0,220.001
0.0,0.0,185.469
0.0,0.0,164.83
0.0,0.0,151.475
0.0,0.0,146.929
0.0,0.0,242.949
0.0,0.0,252.37
0.0,0.0,290.602
0.0,0.0,303.07
0.0,0.0,395.31
46.352,0.0,386.457
172.224,0.0,277.167
847.514,0.0,-389.683
797.335,0.0,-296.591
1100.96,0.0,-589.477
1511.321,0.0,-978.371
1232.36,0.0,-716.596
1572.1309999999999,0.0,-978.371
774.797,0.0,-253.246
241.539,0.0,181.533
0.42499999999999993,0.0,416.327
0.0,0.0,335.766
0.0,0.0,321.856
0.0,0.0,270.182
0.0,0.0,241.686
0.0,0.0,187.723
0.0,0.0,163.933
0.0,0.0,146.628
0.0,0.0,146.486
0.0,0.0,144.659
0.0,0.0,142.422
0.0,0.0,183.253
0.0,0.0,198.669
0.0,0.0,289.767
0.0,0.0,329.221
22.113,0.0,336.183
11.056,0.0,364.191
133.102,0.0,253.943
863.247,0.0,-461.904
599.17,0.0,-203.395
1382.472,0.0,-971.363
1499.84,0.0,-978.372
992.9480000000001,0.0,-579.296
108.863,0.0,323.329
510.295,0.0,-83.475
0.0,0.0,341.808
0.0,0.0,324.14
0.0,0.0,275.357
0.0,0.0,247.516
0.0,0.0,191.8
0.0,0.0,170.475
0.0,0.0,155.532
0.0,0.0,154.697
0.0,0.0,153.3
0.0,0.0,150.731
0.0,0.0,190.078
0.0,0.0,203.844
0.0,0.0,292.086
153.513,0.0,181.071
961.904,0.0,-472.561
1820.899,0.0,-978.371
2439.206,0.0,-978.371
2824.478,0.0,-978.371
2965.234,0.0,-978.371
2804.4910000000004,0.0,-978.371
2562.527,0.0,-272.257
2110.066,0.0,0.0
1448.385,0.0,0.0
612.353,0.0,0.0
0.0,0.0,455.796
0.0,0.0,447.376
0.0,0.0,396.939
0.0,0.0,364.905
0.0,0.0,305.121
0.0,0.0,280.49
0.0,0.0,260.176
0.0,0.0,252.492
0.0,0.0,247.283
0.0,0.0,244.863
0.0,0.0,285.89
0.0,0.0,303.792
0.0,0.0,392.591
162.44399999999996,0.0,272.609
943.194,0.0,-465.016
1734.149,0.0,-978.371
2298.875,0.0,-978.371
2641.622,0.0,-978.371
2778.551,0.0,-978.371
2720.718,0.0,-641.0
2482.156,0.0,0.0
2049.681,0.0,0.0
1402.884,0.0,0.0
590.665,0.0,0.0
0.0,0.0,462.744
0.0,0.0,442.689
0.0,0.0,394.661
0.0,0.0,365.24
0.0,0.0,309.419
0.0,0.0,287.385
0.0,0.0,267.998
0.0,0.0,265.198
0.0,0.0,261.856
0.0,0.0,260.558
0.0,0.0,276.948
0.0,0.0,291.732
0.0,0.0,334.86
108.012,0.0,263.283
853.892,0.0,-480.833
1339.5219999999997,0.0,-933.986
1850.241,0.0,-978.371
2244.444,0.0,-978.371
2245.719,0.0,-978.371
2246.57,0.0,-640.909
1346.751,0.0,0.0
943.619,0.0,0.0
1293.5960000000002,0.0,0.0
566.852,0.0,0.0
0.0,0.0,377.251
0.0,0.0,364.765
0.0,0.0,315.327
0.0,0.0,292.006
0.0,0.0,260.47
0.0,0.0,243.736
0.0,0.0,227.784
0.0,0.0,227.434
0.0,0.0,228.346
0.0,0.0,227.95
0.0,0.0,240.413
0.0,0.0,249.954
0.0,0.0,282.661
61.661,0.0,207.364
525.178,0.0,-241.085
1180.055,0.0,-903.516
1408.837,0.0,-978.371
1716.714,0.0,-978.371
1675.4659999999997,0.0,-978.371
2067.542,0.0,-88.58
1536.836,0.0,0.0
776.072,0.0,0.0
242.81499999999997,0.0,81.109
240.689,0.0,79.943
0.0,0.0,314.173
0.0,0.0,311.289
0.0,0.0,304.99
0.0,0.0,290.131
0.0,0.0,261.497
0.0,0.0,244.664
0.0,0.0,236.01
0.0,0.0,235.093
0.0,0.0,235.556
0.0,0.0,236.023
0.0,0.0,275.564
0.0,0.0,287.572
0.0,0.0,373.66
131.826,0.0,267.851
646.373,0.0,-236.51
870.902,0.0,-448.84
1442.856,0.0,-978.371
2003.755,0.0,-978.371
1976.114,0.0,-978.371
1818.348,0.0,-870.193
1574.257,0.0,0.0
1522.3770000000002,0.0,0.0
883.659,0.0,0.0
204.968,0.0,281.12
0.0,0.0,423.317
0.0,0.0,419.843
0.0,0.0,374.6
0.0,0.0,347.554
0.0,0.0,293.785
0.0,0.0,275.884
0.0,0.0,256.331
0.0,0.0,251.761
0.0,0.0,250.588
0.0,0.0,247.164
0.0,0.0,285.175
0.0,0.0,295.707
0.0,0.0,379.759
70.165,0.0,362.071
389.099,0.0,89.072
1025.691,0.0,-523.067
1058.435,0.0,-541.809
1324.639,0.0,-798.199
1612.104,0.0,-978.371
1871.929,0.0,-978.371
1652.502,0.0,-978.371
1463.694,0.0,-581.232
1061.412,0.0,0.0
329.565,0.0,211.082
0.0,0.0,451.513
0.0,0.0,423.643
0.0,0.0,359.234
0.0,0.0,320.095
0.0,0.0,262.397
0.0,0.0,240.005
0.0,0.0,222.266
0.0,0.0,219.28
0.0,0.0,217.785
0.0,0.0,217.633
0.0,0.0,259.281
0.0,0.0,273.091
0.0,0.0,356.773
189.659,0.0,198.753
958.502,0.0,-551.217
1718.841,0.0,-978.371
2263.154,0.0,-978.371
2570.181,0.0,-978.371
2781.953,0.0,-978.371
2700.306,0.0,-245.981
2429.425,0.0,0.0
1959.104,0.0,0.0
1281.689,0.0,0.0
556.646,0.0,0.0
0.0,0.0,409.791
0.0,0.0,394.806
0.0,0.0,342.469
0.0,0.0,311.745
0.0,0.0,259.903
0.0,0.0,243.989
0.0,0.0,231.587
0.0,0.0,230.586
0.0,0.0,231.105
0.0,0.0,232.48
0.0,0.0,273.289
0.0,0.0,287.265
0.0,0.0,370.727
207.52,0.0,194.358
1026.967,0.0,-599.354
1852.368,0.0,-978.371
2448.136,0.0,-978.371
2812.571,0.0,-978.371
2952.902,0.0,-932.791
2895.0690000000004,0.0,0.0
2374.143,0.0,0.0
2179.806,0.0,0.0
1383.748,0.0,0.0
664.233,0.0,0.0
0.0,0.0,415.655
0.0,0.0,406.66
0.0,0.0,356.52
0.0,0.0,327.427
0.0,0.0,277.009
0.0,0.0,258.696
0.0,0.0,242.701
0.0,0.0,240.002
0.0,0.0,239.873
0.0,0.0,240.086
0.0,0.0,280.058
0.0,0.0,292.203
0.0,0.0,377.044
201.991,0.0,215.503
938.941,0.0,-487.044
1602.323,0.0,-978.371
2452.388,0.0,-978.371
2778.551,0.0,-978.371
2896.769,0.0,-978.371
2813.847,0.0,-239.604
2509.797,0.0,0.0
1952.3,0.0,0.0
1299.9739999999997,0.0,0.0
558.772,0.0,0.0
0.0,0.0,450.02
0.0,0.0,438.673
0.0,0.0,386.633
0.0,0.0,356.047
0.0,0.0,301.855
0.0,0.0,284.039
0.0,0.0,270.524
0.0,0.0,268.23
0.0,0.0,264.261
0.0,0.0,259.96
0.0,0.0,269.391
0.0,0.0,281.807
0.0,0.0,318.268
214.749,0.0,146.397
96.105,0.0,287.098
1877.457,0.0,-978.371
822.424,0.0,-374.689
1006.98,0.0,-536.203
1388.85,0.0,-926.944
2970.762,0.0,-978.371
2650.978,0.0,-978.371
2187.036,0.0,-327.661
1468.797,0.0,0.0
661.681,0.0,0.0
0.0,0.0,424.632
0.0,0.0,416.322
0.0,0.0,375.134
0.0,0.0,353.971
0.0,0.0,319.684
0.0,0.0,297.642
0.0,0.0,272.839
0.0,0.0,266.662
0.0,0.0,264.567
0.0,0.0,264.903
0.0,0.0,278.527
0.0,0.0,288.287
0.0,0.0,321.114
237.71199999999996,0.0,84.281
1057.585,0.0,-707.268
1837.9089999999999,0.0,-978.371
2383.073,0.0,-978.371
2714.765,0.0,-978.371
2845.74,0.0,-978.371
2799.388,0.0,-85.182
2544.667,0.0,0.0
2120.697,0.0,0.0
1472.624,0.0,0.0
664.233,0.0,0.0
0.0,0.0,388.629
0.0,0.0,380.435
0.0,0.0,365.229
0.0,0.0,342.707
0.0,0.0,306.983
0.0,0.0,282.774
0.0,0.0,264.493
0.0,0.0,260.608
0.0,0.0,259.138
0.0,0.0,253.219
0.0,0.0,292.115
0.0,0.0,307.802
0.0,0.0,394.114
252.17,0.0,182.121
1117.97,0.0,-657.055
1932.739,0.0,-978.371
2528.507,0.0,-978.371
2884.8630000000003,0.0,-978.371
3021.792,0.0,-978.371
2952.4769999999994,0.0,-193.047
2693.077,0.0,0.0
2161.946,0.0,0.0
1513.447,0.0,0.0
693.15,0.0,0.0
35.295,0.0,394.597
0.0,0.0,425.233
0.0,0.0,376.258
0.0,0.0,346.171
0.0,0.0,292.142
0.0,0.0,269.561
0.0,0.0,249.214
0.0,0.0,245.157
0.0,0.0,243.737
0.0,0.0,243.237
0.0,0.0,284.845
0.0,0.0,299.758
0.0,0.0,383.391
255.147,0.0,162.949
1090.754,0.0,-656.508
1895.317,0.0,-978.371
2451.963,0.0,-978.371
2772.173,0.0,-978.371
2789.608,0.0,-978.371
2732.2,0.0,-122.236
2482.156,0.0,0.0
2031.821,0.0,0.0
1418.192,0.0,0.0
638.718,0.0,0.0
24.239,0.0,401.912
0.0,0.0,424.016
0.0,0.0,375.176
0.0,0.0,341.344
0.0,0.0,280.859
0.0,0.0,253.039
0.0,0.0,232.729
0.0,0.0,229.11
0.0,0.0,226.127
0.0,0.0,224.316
0.0,0.0,264.864
0.0,0.0,278.807
0.0,0.0,364.587
250.895,0.0,158.56
980.615,0.0,-543.79
1857.045,0.0,-978.371
2424.322,0.0,-978.371
2745.382,0.0,-978.371
2854.2450000000003,0.0,-978.371
2815.9730000000004,0.0,-55.996
2440.056,0.0,0.0
2008.433,0.0,0.0
1390.126,0.0,0.0
623.409,0.0,0.0
21.688,0.0,403.382
0.0,0.0,418.647
0.0,0.0,370.214
0.0,0.0,338.502
0.0,0.0,280.919
0.0,0.0,258.648
0.0,0.0,239.4
0.0,0.0,234.069
0.0,0.0,231.22
0.0,0.0,231.761
0.0,0.0,274.186
0.0,0.0,289.155
0.0,0.0,376.108
263.227,0.0,153.406
1077.146,0.0,-627.92
1847.265,0.0,-978.371
2412.415,0.0,-978.371
2742.406,0.0,-978.371
2887.839,0.0,-978.371
2838.511,0.0,-21.026
2591.0179999999996,0.0,0.0
2156.418,0.0,0.0
1456.89,0.0,0.0
664.233,0.0,0.0
38.272,0.0,400.187
0.0,0.0,427.772
0.0,0.0,377.92
0.0,0.0,346.178
0.0,0.0,289.088
0.0,0.0,267.185
0.0,0.0,249.044
0.0,0.0,247.656
0.0,0.0,245.154
0.0,0.0,242.228
0.0,0.0,282.633
0.0,0.0,298.952
0.0,0.0,386.492
239.413,0.0,190.75
925.759,0.0,-479.501
1846.8390000000002,0.0,-978.371
2148.763,0.0,-978.371
2712.638,0.0,-978.371
2816.398,0.0,-978.371
2749.209,0.0,-338.184
2499.165,0.0,0.0
2045.004,0.0,0.0
1047.379,0.0,0.0
639.143,0.0,0.0
32.319,0.0,355.054
0.0,0.0,379.305
0.0,0.0,330.278
0.0,0.0,304.943
0.0,0.0,256.881
0.0,0.0,240.963
0.0,0.0,229.484
0.0,0.0,229.94
0.0,0.0,233.848
0.0,0.0,235.631
0.0,0.0,250.671
0.0,0.0,265.088
0.0,0.0,296.937
267.904,0.0,62.684
1047.804,0.0,-721.051
1419.893,0.0,-978.371
1643.572,0.0,-978.371
1746.056,0.0,-978.371
2558.275,0.0,-430.046
2764.944,0.0,0.0
1706.083,0.0,0.0
2018.213,0.0,0.0
1369.289,0.0,0.0
631.914,0.0,0.0
28.917,0.0,344.808
0.0,0.0,370.483
0.0,0.0,331.209
0.0,0.0,313.346
0.0,0.0,277.245
0.0,0.0,246.221
0.0,0.0,218.071
0.0,0.0,215.288
0.0,0.0,213.287
0.0,0.0,226.687
0.0,0.0,240.309
0.0,0.0,280.595
0.0,0.0,279.136
228.357,0.0,59.958
819.447,0.0,-531.188
1580.211,0.0,-978.371
2350.33,0.0,-978.371
2694.778,0.0,-978.371
2148.338,0.0,-558.629
2349.054,0.0,0.0
2030.12,0.0,0.0
1845.139,0.0,0.0
1339.5219999999997,0.0,0.0
640.844,0.0,0.0
36.146,0.0,316.232
0.0,0.0,339.329
0.0,0.0,318.482
0.0,0.0,284.054
0.0,0.0,261.367
0.0,0.0,244.771
0.0,0.0,247.332
0.0,0.0,243.579
0.0,0.0,237.921
0.0,0.0,274.649
0.0,0.0,293.142
0.0,0.0,384.748
0.0,0.0,423.967
199.865,0.0,241.16
713.561,0.0,-244.065
715.688,0.0,-234.901
406.96,0.0,97.639
1095.856,0.0,-576.491
1486.232,0.0,-948.036
2763.668,0.0,-978.371
2515.7500000000005,0.0,-978.371
2089.654,0.0,-723.228
1458.165,0.0,0.0
655.7280000000001,0.0,0.0
47.202,0.0,430.44
0.0,0.0,423.175
0.0,0.0,388.242
0.0,0.0,331.254
0.0,0.0,307.55
0.0,0.0,285.6
0.0,0.0,277.975
0.0,0.0,273.832
0.0,0.0,271.242
0.0,0.0,310.813
0.0,0.0,323.801
0.0,0.0,413.445
0.0,0.0,452.299
309.153,0.0,151.26
1122.222,0.0,-644.613
1873.205,0.0,-978.371
1816.222,0.0,-978.371
2733.901,0.0,-978.371
2834.258,0.0,-978.371
2791.309,0.0,-606.753
2555.298,0.0,0.0
2127.927,0.0,0.0
1493.461,0.0,0.0
682.518,0.0,0.0
55.707,0.0,371.409
0.0,0.0,372.236
0.0,0.0,335.419
0.0,0.0,275.205
0.0,0.0,252.705
0.0,0.0,238.208
0.0,0.0,235.3
0.0,0.0,234.99
0.0,0.0,235.639
0.0,0.0,276.034
0.0,0.0,288.342
0.0,0.0,375.757
0.0,0.0,412.952
322.761,0.0,85.561
1119.671,0.0,-714.956
1835.783,0.0,-978.371
2339.698,0.0,-978.371
2713.914,0.0,-978.371
2841.062,0.0,-790.1
2765.369,0.0,0.0
2195.966,0.0,0.0
2101.136,0.0,0.0
1432.226,0.0,0.0
680.817,0.0,0.0
55.282,0.0,312.591
0.0,0.0,327.444
0.0,0.0,301.48
0.0,0.0,253.812
0.0,0.0,239.556
0.0,0.0,227.548
0.0,0.0,227.734
0.0,0.0,229.228
0.0,0.0,230.607
0.0,0.0,271.376
0.0,0.0,285.428
0.0,0.0,375.814
0.0,0.0,415.066
318.509,0.0,92.385
1098.833,0.0,-688.429
1606.5759999999998,0.0,-978.371
1740.103,0.0,-978.371
2231.261,0.0,-978.371
2487.259,0.0,-594.392
2223.607,0.0,0.0
2162.371,0.0,0.0
1845.139,0.0,0.0
906.623,0.0,0.0
434.6,0.0,0.0
21.688,0.0,175.323
0.0,0.0,158.052
0.0,0.0,131.958
0.0,0.0,82.659
0.0,0.0,66.25
0.0,0.0,53.22
0.0,0.0,47.717
0.0,0.0,44.047
0.0,0.0,45.865
0.0,0.0,88.774
0.0,0.0,104.206
0.0,0.0,195.886
0.0,0.0,235.65
44.225,0.0,190.172
184.556,0.0,50.143
291.718,0.0,0.0
549.842,0.0,-129.271
294.695,0.0,0.0
195.613,0.0,52.846
671.0369999999999,0.0,-234.76
929.585,0.0,-485.357
70.59100000000001,0.0,303.994
526.028,0.0,-63.282
249.619,0.0,128.156
0.42499999999999993,0.0,375.402
0.0,0.0,333.476
0.0,0.0,308.808
0.0,0.0,262.058
0.0,0.0,247.164
0.0,0.0,234.959
0.0,0.0,233.783
0.0,0.0,232.889
0.0,0.0,232.466
0.0,0.0,247.023
0.0,0.0,260.12
0.0,0.0,295.052
0.0,0.0,330.755
176.051,0.0,136.106
547.716,0.0,-209.184
876.43,0.0,-540.99
821.149,0.0,-483.111
1228.958,0.0,-893.085
999.751,0.0,-660.71
940.217,0.0,-597.491
1026.542,0.0,-697.093
989.12,0.0,-622.476
305.326,0.0,79.108
141.181,0.0,225.25
0.0,0.0,367.429
0.0,0.0,331.503
0.0,0.0,311.647
0.0,0.0,279.58
0.0,0.0,258.744
0.0,0.0,239.673
0.0,0.0,230.964
0.0,0.0,228.164
0.0,0.0,226.477
0.0,0.0,243.909
0.0,0.0,261.43
0.0,0.0,305.56
0.0,0.0,306.554
52.305,0.0,242.031
221.55300000000003,0.0,52.548
827.102,0.0,-560.071
1197.916,0.0,-930.263
2022.04,0.0,-978.371
2775.149,0.0,-978.371
2241.042,0.0,-978.371
2178.105,0.0,-978.371
2036.925,0.0,-192.367
889.188,0.0,0.0
426.946,0.0,0.0
25.515,0.0,266.078
0.0,0.0,289.402
0.0,0.0,274.163
0.0,0.0,246.75
0.0,0.0,231.182
0.0,0.0,218.345
0.0,0.0,221.532
0.0,0.0,221.418
0.0,0.0,221.704
0.0,0.0,263.226
0.0,0.0,276.722
0.0,0.0,366.199
0.0,0.0,402.646
378.043,0.0,24.956
410.361,0.0,-7.197
1260.4260000000002,0.0,-863.925
1999.502,0.0,-978.371
2841.062,0.0,-978.371
2957.58,0.0,-978.371
2926.537,0.0,-115.955
2702.007,0.0,0.0
2259.327,0.0,0.0
829.228,0.0,0.0
418.441,0.0,0.0
34.445,0.0,334.196
0.0,0.0,329.198
0.0,0.0,301.109
0.0,0.0,251.588
0.0,0.0,236.072
0.0,0.0,223.406
0.0,0.0,222.757
0.0,0.0,222.857
0.0,0.0,223.155
0.0,0.0,264.951
0.0,0.0,278.419
0.0,0.0,369.062
0.0,0.0,406.53
450.76,0.0,-41.44
1364.612,0.0,-952.116
2161.521,0.0,-978.371
2729.223,0.0,-978.371
3042.203,0.0,-978.371
3148.94,0.0,-148.188
3094.934,0.0,0.0
2805.767,0.0,0.0
2326.091,0.0,0.0
1635.493,0.0,0.0
765.441,0.0,0.0
83.348,0.0,316.8
0.0,0.0,352.863
0.0,0.0,320.963
0.0,0.0,269.714
0.0,0.0,252.56
0.0,0.0,237.79
0.0,0.0,236.936
0.0,0.0,236.108
0.0,0.0,233.376
0.0,0.0,275.979
0.0,0.0,290.268
0.0,0.0,378.193
0.0,0.0,412.658
445.231,0.0,-26.605
1315.708,0.0,-894.922
2055.209,0.0,-978.371
2559.975,0.0,-978.371
2839.787,0.0,-978.371
2917.607,0.0,-388.16
2895.919,0.0,0.0
2610.58,0.0,0.0
2153.441,0.0,0.0
1518.55,0.0,0.0
737.8,0.0,0.0
79.521,0.0,331.357
0.0,0.0,364.084
0.0,0.0,331.87
0.0,0.0,281.205
0.0,0.0,264.11
0.0,0.0,248.703
0.0,0.0,245.945
0.0,0.0,244.188
0.0,0.0,241.672
0.0,0.0,280.567
0.0,0.0,293.456
0.0,0.0,381.59
0.0,0.0,415.333
439.704,0.0,-17.61
1278.712,0.0,-848.816
1989.722,0.0,-978.371
2582.939,0.0,-978.371
2886.564,0.0,-978.371
1595.52,0.0,-565.538
2956.729,0.0,0.0
2682.871,0.0,0.0
2241.467,0.0,0.0
1541.088,0.0,0.0
755.235,0.0,0.0
94.83,0.0,323.955
0.0,0.0,371.214
0.0,0.0,338.531
0.0,0.0,284.332
0.0,0.0,261.473
0.0,0.0,240.401
0.0,0.0,234.084
0.0,0.0,230.209
0.0,0.0,226.461
0.0,0.0,266.229
0.0,0.0,279.19
0.0,0.0,371.168
0.0,0.0,408.49
433.325,0.0,-6.695
1256.174,0.0,-812.462
1976.964,0.0,-978.371
2487.6840000000007,0.0,-978.371
1336.546,0.0,-861.785
2275.486,0.0,-631.078
2317.161,0.0,0.0
1743.08,0.0,0.0
1113.292,0.0,0.0
866.224,0.0,0.0
427.371,0.0,0.0
40.398,0.0,198.376
0.0,0.0,195.161
0.0,0.0,163.736
0.0,0.0,108.619
0.0,0.0,87.243
0.0,0.0,71.657
0.0,0.0,241.088
0.0,0.0,238.34
0.0,0.0,236.142
0.0,0.0,248.503
0.0,0.0,260.828
0.0,0.0,302.044
0.0,0.0,336.118
48.05299999999999,0.0,287.954
106.311,0.0,270.028
116.517,0.0,272.346
394.627,0.0,11.404
877.28,0.0,-466.332
1203.018,0.0,-784.573
1547.467,0.0,-978.371
1220.878,0.0,-801.308
1208.122,0.0,-765.318
572.805,0.0,-132.145
287.466,0.0,0.0
18.286,0.0,208.172
0.0,0.0,185.559
0.0,0.0,160.637
0.0,0.0,123.985
0.0,0.0,91.053
0.0,0.0,74.028
0.0,0.0,70.012
0.0,0.0,64.9
0.0,0.0,58.087
0.0,0.0,67.561
0.0,0.0,76.719
0.0,0.0,116.023
0.0,0.0,114.485
18.711,0.0,118.744
80.371,0.0,64.498
301.073,0.0,-138.448
467.344,0.0,-282.611
483.928,0.0,-289.405
517.098,0.0,-310.526
355.505,0.0,-127.39
401.432,0.0,-161.447
345.724,0.0,-112.375
188.809,0.0,28.374
87.175,0.0,110.973
0.0,0.0,187.375
0.0,0.0,173.419
0.0,0.0,149.903
0.0,0.0,113.625
0.0,0.0,84.014
0.0,0.0,61.372
0.0,0.0,57.172
0.0,0.0,52.322
0.0,0.0,49.411
0.0,0.0,87.641
0.0,0.0,99.322
0.0,0.0,188.289
0.0,0.0,226.319
8.08,0.0,238.503
7.654,0.0,269.176
134.803,0.0,170.196
227.081,0.0,109.762
402.707,0.0,-75.389
289.1669999999999,0.0,61.672
345.299,0.0,16.261
207.52,0.0,166.268
423.545,0.0,-23.449
350.827,0.0,49.319
169.673,0.0,125.989
4.252,0.0,276.396
0.0,0.0,233.319
0.0,0.0,200.104
0.0,0.0,145.11
0.0,0.0,118.139
0.0,0.0,91.396
0.0,0.0,80.714
0.0,0.0,74.347
0.0,0.0,68.338
0.0,0.0,107.904
0.0,0.0,118.672
0.0,0.0,205.767
0.0,0.0,240.286
460.54,0.0,-20.378
1256.5990000000002,0.0,-792.352
1934.865,0.0,-978.371
2410.289,0.0,-978.371
1513.447,0.0,-978.371
1310.18,0.0,-794.965
1755.837,0.0,-978.371
1379.495,0.0,-115.493
2183.208,0.0,0.0
719.0890000000002,0.0,0.0
742.053,0.0,0.0
99.507,0.0,342.745
0.0,0.0,396.357
0.0,0.0,367.029
0.0,0.0,310.205
0.0,0.0,281.249
0.0,0.0,258.523
0.0,0.0,252.546
0.0,0.0,246.868
0.0,0.0,243.385
0.0,0.0,282.841
0.0,0.0,295.77
0.0,0.0,385.056
0.0,0.0,422.951
127.999,0.0,318.768
628.512,0.0,-162.862
1263.403,0.0,-780.745
1448.385,0.0,-952.551
1264.254,0.0,-772.128
1379.07,0.0,-871.856
1621.034,0.0,-978.371
1391.402,0.0,-382.988
1865.9760000000003,0.0,0.0
1068.216,0.0,0.0
547.716,0.0,0.0
76.119,0.0,376.404
0.0,0.0,405.81
0.0,0.0,372.726
0.0,0.0,316.808
0.0,0.0,291.778
0.0,0.0,269.188
0.0,0.0,262.797
0.0,0.0,257.148
0.0,0.0,251.533
0.0,0.0,289.9
0.0,0.0,303.2
0.0,0.0,395.138
0.0,0.0,431.869
510.294,0.0,-57.239
1332.292,0.0,-860.468
1822.175,0.0,-978.371
2136.006,0.0,-978.371
2496.189,0.0,-978.371
2612.28,0.0,-848.366
2508.096,0.0,0.0
2282.29,0.0,0.0
1862.999,0.0,0.0
1097.132,0.0,0.0
558.772,0.0,0.0
81.647,0.0,347.816
0.0,0.0,378.064
0.0,0.0,349.086
0.0,0.0,298.256
0.0,0.0,279.843
0.0,0.0,262.566
0.0,0.0,258.638
0.0,0.0,253.457
0.0,0.0,249.818
0.0,0.0,289.612
0.0,0.0,303.664
0.0,0.0,394.117
0.0,0.0,430.665
493.71,0.0,-40.195
1144.335,0.0,-672.121
1444.983,0.0,-961.103
1625.712,0.0,-978.371
1705.233,0.0,-978.371
1896.593,0.0,-927.802
2291.646,0.0,0.0
1946.772,0.0,0.0
1124.348,0.0,0.0
620.858,0.0,0.0
308.303,0.0,137.125
32.744,0.0,401.914
0.0,0.0,391.457
0.0,0.0,359.363
0.0,0.0,301.875
0.0,0.0,276.233
0.0,0.0,255.75
0.0,0.0,249.31
0.0,0.0,244.793
0.0,0.0,240.175
0.0,0.0,250.906
0.0,0.0,261.853
0.0,0.0,299.591
0.0,0.0,331.937
243.665,0.0,92.762
592.791,0.0,-205.97
938.0910000000001,0.0,-529.123
2518.727,0.0,-978.371
2783.654,0.0,-978.371
2906.125,0.0,-978.371
2826.604,0.0,-887.133
2594.42,0.0,0.0
2159.395,0.0,0.0
1487.933,0.0,0.0
355.93,0.0,113.688
104.61,0.0,344.592
0.0,0.0,403.131
0.0,0.0,371.88
0.0,0.0,333.918
0.0,0.0,312.426
0.0,0.0,291.646
0.0,0.0,282.284
0.0,0.0,278.143
0.0,0.0,275.882
0.0,0.0,289.033
0.0,0.0,301.653
0.0,0.0,335.947
0.0,0.0,321.759
512.42,0.0,-164.882
1279.5620000000001,0.0,-902.91
1186.009,0.0,-792.93
1654.629,0.0,-978.371
2123.249,0.0,-978.371
2779.402,0.0,-918.981
2690.5259999999994,0.0,0.0
2453.239,0.0,0.0
2049.256,0.0,0.0
1457.315,0.0,0.0
424.395,0.0,18.372
60.81,0.0,362.516
0.0,0.0,403.108
0.0,0.0,370.237
0.0,0.0,330.252
0.0,0.0,307.573
0.0,0.0,286.832
0.0,0.0,286.056
0.0,0.0,282.738
0.0,0.0,279.149
