hour,t(sec),V1,VAngle1,V2,VAngle2,V3,VAngle3,I1,IAngle1,I2,IAngle2,I3,IAngle3,Name,P1(kW),P2(kW),P3(kW)
161,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
162,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
163,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
164,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
165,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
166,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
167,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
168,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
169,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
170,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
171,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
172,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
173,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
174,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
175,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
176,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
177,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
178,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
179,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
180,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
181,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
182,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
183,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
184,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
185,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
186,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
187,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
188,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
189,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
190,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
191,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
192,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
193,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
194,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
195,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
196,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
197,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
198,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
199,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
200,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
201,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
202,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
203,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
204,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
205,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
206,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
207,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
208,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
209,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
210,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
211,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
212,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
213,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
214,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
215,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
216,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
217,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
218,0.0,2157.38,-4.52036,,,,,0.0021,60.0,,,,,monisource-isource_newdiesel675_1_shape,0.004530498,,
