Bus,BasekV,Node1,Magnitude1,Angle1,pu1,Node2,Magnitude2,Angle2,pu2,Node3,Magnitude3,Angle3,pu3,Step
633,4.16,1,2428.53,0.8,1.0111,2,2464.18,-118.9,1.026,3,2482.81,121.5,1.0337,51
633,4.16,1,2428.51,0.8,1.0111,2,2463.69,-118.9,1.0258,3,2480.86,121.5,1.0329,52
633,4.16,1,2416.8,0.8,1.0063,2,2459.55,-118.9,1.0241,3,2476.72,121.5,1.0312,53
633,4.16,1,2413.01,0.7,1.0047,2,2454.77,-118.9,1.0221,3,2473.95,121.5,1.03,54
633,4.16,1,2386.97,0.5,0.99384,2,2438.1,-119.0,1.0151,3,2420.52,121.5,1.0078,55
633,4.16,1,2379.91,0.5,0.9909,2,2440.84,-119.0,1.0163,3,2433.51,121.5,1.0132,56
633,4.16,1,2373.97,0.4,0.9884200000000001,2,2437.09,-119.1,1.0147,3,2430.97,121.5,1.0122,57
633,4.16,1,2370.62,0.4,0.98703,2,2434.69,-119.1,1.0137,3,2430.72,121.5,1.012,58
633,4.16,1,2372.74,0.4,0.9879100000000001,2,2441.0,-119.1,1.0163,3,2433.71,121.5,1.0133,59
633,4.16,1,2370.28,0.4,0.9868899999999999,2,2436.42,-119.2,1.0144,3,2429.67,121.5,1.0116,60
633,4.16,1,2373.81,0.5,0.98836,2,2436.78,-119.2,1.0146,3,2431.18,121.5,1.0122,61
633,4.16,1,2371.05,0.4,0.98721,2,2436.28,-119.2,1.0144,3,2429.85,121.5,1.0117,62
633,4.16,1,2370.83,0.4,0.9871200000000001,2,2436.2,-119.1,1.0143,3,2431.82,121.5,1.0125,63
633,4.16,1,2369.77,0.4,0.98667,2,2435.53,-119.1,1.0141,3,2430.88,121.5,1.0121,64
633,4.16,1,2366.23,0.4,0.9852,2,2432.89,-119.2,1.013,3,2428.25,121.5,1.011,65
633,4.16,1,2363.81,0.4,0.98419,2,2428.69,-119.2,1.0112,3,2442.23,121.6,1.0168,66
633,4.16,1,2383.82,0.6,0.9925200000000001,2,2424.16,-119.2,1.0093,3,2450.5,121.6,1.0203,67
633,4.16,1,2386.21,0.6,0.9935200000000001,2,2424.98,-119.2,1.0097,3,2450.92,121.6,1.0205,68
633,4.16,1,2399.76,0.7,0.99916,2,2425.72,-119.1,1.01,3,2456.9,121.5,1.023,69
633,4.16,1,2410.37,0.7,1.0036,2,2437.06,-119.0,1.0147,3,2463.51,121.5,1.0257,70
633,4.16,1,2425.93,0.8,1.0101,2,2453.33,-118.9,1.0215,3,2480.03,121.5,1.0326,71
633,4.16,1,2426.26,0.8,1.0102,2,2458.54,-118.9,1.0236,3,2480.65,121.6,1.0328,72
633,4.16,1,2431.06,0.9,1.0122,2,2464.43,-118.9,1.0261,3,2484.12,121.5,1.0343,73
633,4.16,1,2431.82,0.9,1.0125,2,2465.86,-118.9,1.0267,3,2484.84,121.5,1.0346,74
633,4.16,1,2431.92,0.9,1.0126,2,2466.53,-118.9,1.0270000000000001,3,2484.91,121.5,1.0346,75
633,4.16,1,2431.79,0.9,1.0125,2,2466.37,-118.9,1.0269,3,2484.86,121.5,1.0346,76
633,4.16,1,2421.25,0.8,1.0081,2,2464.02,-118.9,1.0259,3,2482.96,121.5,1.0338,77
633,4.16,1,2418.81,0.8,1.0071,2,2459.97,-118.9,1.0242,3,2480.23,121.5,1.0327,78
633,4.16,1,2392.52,0.6,0.9961399999999999,2,2443.71,-119.0,1.0175,3,2439.67,121.5,1.0158,79
633,4.16,1,2384.2,0.5,0.9926799999999999,2,2443.71,-119.0,1.0175,3,2442.31,121.5,1.0169,80
633,4.16,1,2375.96,0.5,0.98925,2,2437.78,-119.1,1.015,3,2430.94,121.5,1.0121,81
633,4.16,1,2371.7,0.4,0.9874799999999999,2,2434.78,-119.2,1.0137,3,2429.37,121.5,1.0115,82
633,4.16,1,2372.76,0.4,0.98792,2,2441.37,-119.1,1.0165,3,2433.13,121.5,1.0131,83
633,4.16,1,2368.73,0.4,0.98624,2,2437.56,-119.2,1.0149,3,2430.66,121.5,1.012,84
633,4.16,1,2371.16,0.4,0.98725,2,2437.94,-119.2,1.0151,3,2433.79,121.5,1.0133,85
633,4.16,1,2367.97,0.4,0.98593,2,2436.63,-119.2,1.0145,3,2431.27,121.5,1.0123,86
633,4.16,1,2366.6,0.4,0.98535,2,2436.51,-119.2,1.0145,3,2432.31,121.5,1.0127,87
633,4.16,1,2364.93,0.4,0.9846600000000001,2,2436.13,-119.2,1.0143,3,2431.68,121.5,1.0125,88
633,4.16,1,2360.56,0.4,0.9828399999999999,2,2432.28,-119.2,1.0127,3,2427.67,121.5,1.0108,89
633,4.16,1,2355.08,0.3,0.98056,2,2424.57,-119.2,1.0095,3,2437.47,121.6,1.0149,90
633,4.16,1,2374.86,0.5,0.98879,2,2418.77,-119.2,1.0071,3,2446.93,121.6,1.0188,91
633,4.16,1,2376.8,0.5,0.9896,2,2418.01,-119.2,1.0068,3,2448.18,121.6,1.0193,92
633,4.16,1,2390.77,0.6,0.9954200000000001,2,2418.15,-119.2,1.0068,3,2455.42,121.6,1.0223,93
633,4.16,1,2402.41,0.7,1.0003,2,2430.48,-119.1,1.012,3,2462.43,121.5,1.0253,94
633,4.16,1,2418.43,0.8,1.0069,2,2448.15,-119.0,1.0193,3,2478.8,121.6,1.0321,95
633,4.16,1,2419.05,0.8,1.0072,2,2454.27,-119.0,1.0219,3,2479.74,121.6,1.0325,96
633,4.16,1,2423.3,0.8,1.0090000000000001,2,2459.17,-119.0,1.0239,3,2482.72,121.6,1.0337,97
633,4.16,1,2424.54,0.8,1.0095,2,2461.02,-118.9,1.0247,3,2483.71,121.6,1.0341,98
633,4.16,1,2424.79,0.8,1.0096,2,2461.97,-118.9,1.0251,3,2483.83,121.6,1.0342,99
633,4.16,1,2425.49,0.8,1.0099,2,2462.16,-118.9,1.0251,3,2483.89,121.6,1.0342,100
634,0.48,1,279.603,0.8,1.0089,2,283.23400000000004,-119.0,1.022,3,285.928,121.5,1.0318,1
634,0.48,1,279.69,0.8,1.0092,2,283.219,-119.0,1.022,3,286.04200000000003,121.5,1.0322,2
634,0.48,1,279.659,0.8,1.0091,2,283.438,-119.0,1.0228,3,286.058,121.5,1.0322,3
634,0.48,1,279.654,0.8,1.0091,2,283.48400000000004,-119.0,1.0229,3,286.061,121.5,1.0322,4
634,0.48,1,279.1,0.8,1.0071,2,283.177,-119.0,1.0218,3,285.788,121.5,1.0312,5
634,0.48,1,278.595,0.7,1.0053,2,282.658,-119.0,1.02,3,285.388,121.5,1.0298,6
634,0.48,1,276.923,0.6,0.99926,2,280.949,-119.1,1.0138,3,284.54200000000003,121.5,1.0268,7
634,0.48,1,277.194,0.6,1.0002,2,281.027,-119.1,1.0141,3,285.749,121.5,1.0311,8
634,0.48,1,276.757,0.6,0.99866,2,280.007,-119.2,1.0104,3,285.92900000000003,121.6,1.0318,9
634,0.48,1,277.335,0.6,1.0007,2,280.981,-119.1,1.0139,3,286.36400000000003,121.6,1.0333,10
634,0.48,1,277.244,0.7,1.0004,2,281.59,-119.1,1.0161,3,286.226,121.6,1.0328,11
634,0.48,1,276.999,0.6,0.9995299999999999,2,281.437,-119.2,1.0155,3,286.006,121.7,1.032,12
634,0.48,1,276.816,0.6,0.99887,2,281.152,-119.2,1.0145,3,285.78,121.7,1.0312,13
634,0.48,1,276.928,0.6,0.99928,2,281.188,-119.2,1.0147,3,285.818,121.7,1.0314,14
634,0.48,1,276.983,0.6,0.9994799999999999,2,281.277,-119.2,1.015,3,285.88599999999997,121.7,1.0316,15
634,0.48,1,276.855,0.6,0.9990100000000001,2,281.211,-119.2,1.0147,3,285.802,121.7,1.0313,16
634,0.48,1,276.161,0.6,0.99651,2,280.457,-119.2,1.012,3,285.153,121.6,1.0290000000000001,17
634,0.48,1,275.51599999999996,0.5,0.99418,2,279.442,-119.3,1.0084,3,283.91900000000004,121.5,1.0245,18
634,0.48,1,275.106,0.5,0.9927,2,277.991,-119.3,1.0031,3,282.81,121.5,1.0205,19
634,0.48,1,275.394,0.5,0.99374,2,278.084,-119.3,1.0035,3,283.029,121.5,1.0213,20
634,0.48,1,275.866,0.6,0.99545,2,278.106,-119.3,1.0035,3,283.21,121.5,1.0219,21
634,0.48,1,276.748,0.6,0.9986299999999999,2,278.991,-119.2,1.0067,3,283.909,121.5,1.0245,22
634,0.48,1,278.335,0.7,1.0044,2,281.175,-119.1,1.0146,3,285.039,121.4,1.0285,23
634,0.48,1,278.672,0.7,1.0056,2,282.275,-119.1,1.0186,3,285.205,121.5,1.0291,24
634,0.48,1,279.225,0.8,1.0076,2,283.16700000000003,-119.0,1.0218,3,285.54,121.5,1.0304,25
634,0.48,1,279.32,0.8,1.0079,2,283.357,-119.0,1.0225,3,285.623,121.5,1.0307,26
634,0.48,1,279.334,0.8,1.008,2,283.44599999999997,-119.0,1.0228,3,285.623,121.5,1.0307,27
634,0.48,1,279.345,0.8,1.008,2,283.442,-119.0,1.0228,3,285.60400000000004,121.5,1.0306,28
634,0.48,1,277.994,0.7,1.0031,2,283.082,-119.0,1.0215,3,285.302,121.5,1.0295,29
634,0.48,1,277.278,0.6,1.0005,2,282.356,-119.0,1.0189,3,284.39599999999996,121.4,1.0262,30
634,0.48,1,273.918,0.4,0.98841,2,280.181,-119.1,1.011,3,277.927,121.4,1.0029,31
634,0.48,1,273.192,0.3,0.9858,2,280.385,-119.1,1.0118,3,279.198,121.4,1.0075,32
634,0.48,1,272.44,0.3,0.98308,2,279.861,-119.2,1.0099,3,278.654,121.4,1.0055,33
634,0.48,1,272.224,0.3,0.98231,2,279.70799999999997,-119.2,1.0093,3,279.157,121.4,1.0073,34
634,0.48,1,272.525,0.3,0.98339,2,280.578,-119.2,1.0124,3,279.76,121.4,1.0095,35
634,0.48,1,271.89099999999996,0.3,0.9811,2,280.06,-119.3,1.0106,3,279.315,121.5,1.0079,36
634,0.48,1,272.243,0.3,0.9823700000000001,2,280.24,-119.2,1.0112,3,279.684,121.5,1.0092,37
634,0.48,1,272.147,0.3,0.98203,2,280.443,-119.2,1.012,3,279.725,121.5,1.0094,38
634,0.48,1,272.255,0.3,0.9824200000000001,2,280.607,-119.2,1.0126,3,279.944,121.5,1.0102,39
634,0.48,1,272.106,0.3,0.98188,2,280.499,-119.2,1.0122,3,279.899,121.5,1.01,40
634,0.48,1,271.222,0.2,0.97869,2,279.72700000000003,-119.3,1.0094,3,279.1,121.4,1.0071,41
634,0.48,1,270.155,0.2,0.9748399999999999,2,278.498,-119.3,1.0049,3,279.77099999999996,121.5,1.0095,42
634,0.48,1,271.97900000000004,0.3,0.9814200000000001,2,277.58,-119.4,1.0016,3,280.32599999999996,121.4,1.0115,43
634,0.48,1,272.22900000000004,0.3,0.9823200000000001,2,277.62,-119.3,1.0018,3,280.41200000000003,121.4,1.0118,44
634,0.48,1,273.853,0.4,0.98818,2,277.746,-119.3,1.0022,3,281.113,121.4,1.0144,45
634,0.48,1,275.483,0.5,0.99406,2,279.325,-119.2,1.0079,3,282.166,121.4,1.0182,46
634,0.48,1,277.732,0.6,1.0022,2,281.57099999999997,-119.0,1.016,3,284.689,121.4,1.0273,47
634,0.48,1,278.058,0.7,1.0034,2,282.39099999999996,-119.0,1.0190000000000001,3,284.95099999999996,121.5,1.0282,48
634,0.48,1,278.70799999999997,0.7,1.0057,2,283.166,-119.0,1.0218,3,285.453,121.5,1.03,49
634,0.48,1,278.816,0.7,1.0061,2,283.281,-119.0,1.0222,3,285.51099999999997,121.5,1.0302,50
634,0.48,1,278.86400000000003,0.7,1.0063,2,283.295,-119.0,1.0223,3,285.454,121.5,1.03,51
634,0.48,1,278.841,0.7,1.0062,2,283.222,-119.0,1.022,3,285.212,121.5,1.0292,52
634,0.48,1,277.328,0.6,1.0007,2,282.623,-119.0,1.0198,3,284.61400000000003,121.5,1.0270000000000001,53
634,0.48,1,276.58,0.6,0.99802,2,281.83099999999996,-119.1,1.0170000000000001,3,284.057,121.4,1.025,54
634,0.48,1,273.187,0.3,0.9857799999999999,2,279.615,-119.2,1.0090000000000001,3,277.574,121.4,1.0016,55
634,0.48,1,272.589,0.3,0.98362,2,280.105,-119.1,1.0107,3,279.254,121.4,1.0077,56
634,0.48,1,272.10900000000004,0.3,0.9818899999999999,2,279.83099999999996,-119.2,1.0098,3,279.121,121.4,1.0072,57
634,0.48,1,271.97900000000004,0.3,0.9814200000000001,2,279.751,-119.2,1.0095,3,279.291,121.4,1.0078,58
634,0.48,1,272.421,0.3,0.98301,2,280.631,-119.2,1.0126,3,279.788,121.4,1.0096,59
634,0.48,1,272.051,0.3,0.9816799999999999,2,280.03700000000003,-119.3,1.0105,3,279.255,121.4,1.0077,60
634,0.48,1,272.393,0.3,0.9829100000000001,2,280.026,-119.2,1.0105,3,279.378,121.4,1.0081,61
634,0.48,1,272.022,0.3,0.98157,2,279.92900000000003,-119.2,1.0101,3,279.185,121.4,1.0074,62
634,0.48,1,271.95,0.3,0.9813200000000001,2,279.88599999999997,-119.2,1.01,3,279.378,121.4,1.0081,63
634,0.48,1,271.692,0.3,0.9803799999999999,2,279.705,-119.2,1.0093,3,279.166,121.4,1.0074,64
634,0.48,1,270.926,0.2,0.97762,2,279.127,-119.3,1.0072,3,278.59,121.4,1.0053,65
634,0.48,1,270.455,0.2,0.9759200000000001,2,278.494,-119.3,1.0049,3,280.068,121.4,1.0106,66
634,0.48,1,272.505,0.3,0.9833200000000001,2,277.753,-119.3,1.0023,3,280.816,121.4,1.0133,67
634,0.48,1,272.817,0.3,0.98444,2,277.874,-119.3,1.0027,3,280.89,121.4,1.0136,68
634,0.48,1,274.39799999999997,0.5,0.99015,2,277.96299999999997,-119.3,1.003,3,281.58799999999997,121.4,1.0161,69
634,0.48,1,275.938,0.5,0.99571,2,279.517,-119.2,1.0086,3,282.589,121.4,1.0197,70
634,0.48,1,278.135,0.7,1.0036,2,281.707,-119.0,1.0165,3,284.803,121.4,1.0277,71
634,0.48,1,278.515,0.7,1.005,2,282.575,-119.0,1.0197,3,285.138,121.5,1.0289,72
634,0.48,1,279.279,0.8,1.0078,2,283.418,-119.0,1.0227,3,285.699,121.5,1.0309,73
634,0.48,1,279.387,0.8,1.0082,2,283.599,-119.0,1.0234,3,285.798,121.5,1.0313,74
634,0.48,1,279.425,0.8,1.0083,2,283.697,-119.0,1.0237,3,285.82599999999996,121.5,1.0314,75
634,0.48,1,279.41200000000003,0.8,1.0082,2,283.681,-119.0,1.0236,3,285.82099999999997,121.5,1.0314,76
634,0.48,1,278.045,0.7,1.0033,2,283.296,-119.0,1.0223,3,285.491,121.5,1.0302,77
634,0.48,1,277.496,0.6,1.0013,2,282.622,-119.0,1.0198,3,284.97,121.4,1.0283,78
634,0.48,1,274.139,0.4,0.98921,2,280.503,-119.1,1.0122,3,280.035,121.4,1.0105,79
634,0.48,1,273.35,0.3,0.9863700000000001,2,280.638,-119.1,1.0127,3,280.47700000000003,121.4,1.0121,80
634,0.48,1,272.476,0.3,0.98321,2,280.015,-119.2,1.0104,3,279.223,121.4,1.0076,81
634,0.48,1,272.19599999999997,0.3,0.9822,2,279.832,-119.2,1.0098,3,279.205,121.4,1.0075,82
634,0.48,1,272.53700000000003,0.3,0.9834299999999999,2,280.76099999999997,-119.2,1.0131,3,279.808,121.4,1.0097,83
634,0.48,1,272.082,0.3,0.9817899999999999,2,280.33,-119.3,1.0116,3,279.531,121.5,1.0087,84
634,0.48,1,272.4,0.3,0.9829399999999999,2,280.401,-119.2,1.0118,3,279.922,121.5,1.0101,85
634,0.48,1,272.031,0.3,0.98161,2,280.251,-119.2,1.0113,3,279.631,121.5,1.0090000000000001,86
634,0.48,1,271.878,0.3,0.98105,2,280.24,-119.2,1.0112,3,279.755,121.5,1.0095,87
634,0.48,1,271.596,0.3,0.9800399999999999,2,280.129,-119.3,1.0108,3,279.61400000000003,121.5,1.0090000000000001,88
634,0.48,1,270.622,0.2,0.97652,2,279.328,-119.3,1.0079,3,278.793,121.4,1.006,89
634,0.48,1,269.525,0.1,0.9725600000000001,2,278.082,-119.4,1.0034,3,279.58099999999996,121.5,1.0089,90
634,0.48,1,271.498,0.3,0.9796799999999999,2,277.156,-119.4,1.0001,3,280.42900000000003,121.5,1.0119,91
634,0.48,1,271.784,0.3,0.98072,2,277.11400000000003,-119.4,0.99995,3,280.621,121.5,1.0126,92
634,0.48,1,273.439,0.4,0.98669,2,277.151,-119.3,1.0001,3,281.483,121.4,1.0157,93
634,0.48,1,275.131,0.5,0.99279,2,278.845,-119.2,1.0062,3,282.555,121.4,1.0196,94
634,0.48,1,277.418,0.6,1.001,2,281.225,-119.1,1.0148,3,284.78,121.5,1.0276,95
634,0.48,1,277.849,0.7,1.0026,2,282.212,-119.1,1.0183,3,285.163,121.5,1.0290000000000001,96
634,0.48,1,278.566,0.7,1.0052,2,282.954,-119.0,1.021,3,285.68,121.5,1.0309,97
634,0.48,1,278.745,0.7,1.0058,2,283.19599999999997,-119.0,1.0219,3,285.822,121.5,1.0314,98
634,0.48,1,278.79200000000003,0.7,1.006,2,283.319,-119.0,1.0223,3,285.849,121.5,1.0315,99
634,0.48,1,278.881,0.7,1.0063,2,283.348,-119.0,1.0224,3,285.86400000000003,121.5,1.0315,100
645,4.16,2,2466.68,-118.7,1.0270000000000001,3,2501.98,121.9,1.0417,0,0.0,0.0,0.0,1
645,4.16,2,2465.46,-118.7,1.0265,3,2502.05,121.9,1.0418,0,0.0,0.0,0.0,2
645,4.16,2,2467.61,-118.7,1.0274,3,2501.98,121.9,1.0417,0,0.0,0.0,0.0,3
645,4.16,2,2468.02,-118.7,1.0276,3,2501.93,121.9,1.0417,0,0.0,0.0,0.0,4
645,4.16,2,2466.26,-118.8,1.0268,3,2500.45,121.9,1.0411,0,0.0,0.0,0.0,5
645,4.16,2,2463.73,-118.8,1.0258,3,2499.19,121.9,1.0406,0,0.0,0.0,0.0,6
645,4.16,2,2449.39,-118.8,1.0198,3,2493.72,122.0,1.0383,0,0.0,0.0,0.0,7
645,4.16,2,2448.4,-118.9,1.0194,3,2502.73,122.0,1.042,0,0.0,0.0,0.0,8
645,4.16,2,2435.7,-118.9,1.0141,3,2502.27,122.1,1.0418,0,0.0,0.0,0.0,9
645,4.16,2,2444.08,-118.9,1.0176,3,2505.09,122.0,1.043,0,0.0,0.0,0.0,10
645,4.16,2,2449.13,-118.9,1.0197,3,2501.65,122.1,1.0416,0,0.0,0.0,0.0,11
645,4.16,2,2447.81,-119.0,1.0192,3,2499.36,122.1,1.0406,0,0.0,0.0,0.0,12
645,4.16,2,2444.95,-119.0,1.018,3,2496.87,122.1,1.0396,0,0.0,0.0,0.0,13
645,4.16,2,2445.03,-119.0,1.018,3,2496.97,122.1,1.0396,0,0.0,0.0,0.0,14
645,4.16,2,2445.82,-119.0,1.0183,3,2497.6,122.1,1.0399,0,0.0,0.0,0.0,15
645,4.16,2,2445.98,-119.0,1.0184,3,2497.59,122.1,1.0399,0,0.0,0.0,0.0,16
645,4.16,2,2442.91,-119.0,1.0171,3,2495.58,122.1,1.0391,0,0.0,0.0,0.0,17
645,4.16,2,2438.78,-119.0,1.0154,3,2490.6,122.0,1.037,0,0.0,0.0,0.0,18
645,4.16,2,2427.1,-119.0,1.0105,3,2483.82,122.0,1.0342,0,0.0,0.0,0.0,19
645,4.16,2,2427.26,-119.0,1.0106,3,2485.49,122.0,1.0349,0,0.0,0.0,0.0,20
645,4.16,2,2427.02,-118.9,1.0105,3,2487.12,122.0,1.0355,0,0.0,0.0,0.0,21
645,4.16,2,2432.65,-118.9,1.0129,3,2491.07,122.0,1.0372,0,0.0,0.0,0.0,22
645,4.16,2,2451.12,-118.8,1.0205,3,2499.03,121.9,1.0405,0,0.0,0.0,0.0,23
645,4.16,2,2459.85,-118.8,1.0242,3,2497.47,122.0,1.0398,0,0.0,0.0,0.0,24
645,4.16,2,2467.14,-118.7,1.0272,3,2499.4,121.9,1.0406,0,0.0,0.0,0.0,25
645,4.16,2,2469.05,-118.7,1.028,3,2500.31,121.9,1.041,0,0.0,0.0,0.0,26
645,4.16,2,2470.14,-118.7,1.0285,3,2500.5,121.9,1.0411,0,0.0,0.0,0.0,27
645,4.16,2,2470.24,-118.7,1.0285,3,2500.49,121.9,1.0411,0,0.0,0.0,0.0,28
645,4.16,2,2468.13,-118.7,1.0276,3,2498.95,121.9,1.0405,0,0.0,0.0,0.0,29
645,4.16,2,2463.68,-118.7,1.0258,3,2493.57,121.9,1.0382,0,0.0,0.0,0.0,30
645,4.16,2,2444.98,-118.8,1.018,3,2439.94,121.9,1.0159,0,0.0,0.0,0.0,31
645,4.16,2,2445.18,-118.8,1.0181,3,2449.55,121.9,1.0199,0,0.0,0.0,0.0,32
645,4.16,2,2439.19,-118.9,1.0156,3,2442.3,121.9,1.0169,0,0.0,0.0,0.0,33
645,4.16,2,2435.17,-119.0,1.0139,3,2443.73,121.9,1.0175,0,0.0,0.0,0.0,34
645,4.16,2,2442.0,-119.0,1.0167,3,2447.28,121.9,1.0189,0,0.0,0.0,0.0,35
645,4.16,2,2437.3,-119.0,1.0148,3,2443.21,122.0,1.0172,0,0.0,0.0,0.0,36
645,4.16,2,2438.74,-119.0,1.0154,3,2446.39,122.0,1.0186,0,0.0,0.0,0.0,37
645,4.16,2,2440.01,-119.0,1.0159,3,2446.09,121.9,1.0185,0,0.0,0.0,0.0,38
645,4.16,2,2441.31,-119.0,1.0165,3,2447.73,121.9,1.0191,0,0.0,0.0,0.0,39
645,4.16,2,2441.03,-119.0,1.0163,3,2448.05,121.9,1.0193,0,0.0,0.0,0.0,40
645,4.16,2,2437.81,-119.0,1.015,3,2444.82,121.9,1.0179,0,0.0,0.0,0.0,41
645,4.16,2,2429.96,-119.1,1.0117,3,2454.17,122.0,1.0218,0,0.0,0.0,0.0,42
645,4.16,2,2423.75,-119.1,1.0091,3,2461.79,122.0,1.025,0,0.0,0.0,0.0,43
645,4.16,2,2423.6,-119.0,1.0091,3,2462.51,122.0,1.0253,0,0.0,0.0,0.0,44
645,4.16,2,2424.53,-119.0,1.0095,3,2469.19,122.0,1.0281,0,0.0,0.0,0.0,45
645,4.16,2,2437.15,-118.9,1.0147,3,2477.19,121.9,1.0314,0,0.0,0.0,0.0,46
645,4.16,2,2456.19,-118.7,1.0227,3,2496.95,121.9,1.0396,0,0.0,0.0,0.0,47
645,4.16,2,2462.03,-118.8,1.0251,3,2496.24,121.9,1.0393,0,0.0,0.0,0.0,48
645,4.16,2,2468.09,-118.7,1.0276,3,2499.72,121.9,1.0408,0,0.0,0.0,0.0,49
645,4.16,2,2469.33,-118.7,1.0281,3,2500.42,121.9,1.0411,0,0.0,0.0,0.0,50
645,4.16,2,2469.7,-118.7,1.0283,3,2500.11,121.9,1.0409,0,0.0,0.0,0.0,51
645,4.16,2,2469.16,-118.7,1.0281,3,2498.21,121.9,1.0401,0,0.0,0.0,0.0,52
645,4.16,2,2464.72,-118.7,1.0262,3,2493.88,121.9,1.0383,0,0.0,0.0,0.0,53
645,4.16,2,2459.64,-118.7,1.0241,3,2491.52,121.9,1.0374,0,0.0,0.0,0.0,54
645,4.16,2,2440.83,-118.8,1.0163,3,2438.01,121.9,1.0151,0,0.0,0.0,0.0,55
645,4.16,2,2443.45,-118.8,1.0174,3,2450.9,121.9,1.0205,0,0.0,0.0,0.0,56
645,4.16,2,2439.13,-118.9,1.0156,3,2446.66,121.9,1.0187,0,0.0,0.0,0.0,57
645,4.16,2,2435.9,-119.0,1.0142,3,2445.31,121.9,1.0181,0,0.0,0.0,0.0,58
645,4.16,2,2443.13,-119.0,1.0172,3,2448.18,121.9,1.0193,0,0.0,0.0,0.0,59
645,4.16,2,2438.04,-119.0,1.0151,3,2443.66,121.9,1.0174,0,0.0,0.0,0.0,60
645,4.16,2,2438.48,-119.0,1.0153,3,2445.52,121.9,1.0182,0,0.0,0.0,0.0,61
645,4.16,2,2437.99,-119.0,1.0151,3,2444.3,121.9,1.0177,0,0.0,0.0,0.0,62
645,4.16,2,2437.97,-119.0,1.0151,3,2446.39,121.9,1.0186,0,0.0,0.0,0.0,63
645,4.16,2,2437.48,-119.0,1.0149,3,2445.67,121.9,1.0183,0,0.0,0.0,0.0,64
645,4.16,2,2435.19,-119.0,1.0139,3,2443.48,121.9,1.0174,0,0.0,0.0,0.0,65
645,4.16,2,2430.47,-119.0,1.0119,3,2457.47,122.0,1.0232,0,0.0,0.0,0.0,66
645,4.16,2,2425.37,-119.0,1.0098,3,2466.15,122.0,1.0268,0,0.0,0.0,0.0,67
645,4.16,2,2426.06,-119.0,1.0101,3,2466.91,122.0,1.0271,0,0.0,0.0,0.0,68
645,4.16,2,2426.54,-119.0,1.0103,3,2473.41,121.9,1.0298,0,0.0,0.0,0.0,69
645,4.16,2,2438.95,-118.8,1.0155,3,2480.96,121.9,1.033,0,0.0,0.0,0.0,70
645,4.16,2,2457.34,-118.7,1.0231,3,2497.97,121.9,1.04,0,0.0,0.0,0.0,71
645,4.16,2,2463.24,-118.8,1.0256,3,2497.52,121.9,1.0399,0,0.0,0.0,0.0,72
645,4.16,2,2469.67,-118.7,1.0283,3,2501.24,121.9,1.0414,0,0.0,0.0,0.0,73
645,4.16,2,2471.32,-118.7,1.0290000000000001,3,2502.07,121.9,1.0418,0,0.0,0.0,0.0,74
645,4.16,2,2472.1,-118.7,1.0293,3,2502.09,121.9,1.0418,0,0.0,0.0,0.0,75
645,4.16,2,2471.91,-118.7,1.0292,3,2502.0,121.9,1.0417,0,0.0,0.0,0.0,76
645,4.16,2,2469.52,-118.7,1.0282,3,2500.15,121.9,1.041,0,0.0,0.0,0.0,77
645,4.16,2,2465.23,-118.7,1.0264,3,2497.74,121.9,1.04,0,0.0,0.0,0.0,78
645,4.16,2,2446.72,-118.8,1.0187,3,2456.86,121.9,1.0229,0,0.0,0.0,0.0,79
645,4.16,2,2446.2,-118.8,1.0185,3,2459.37,121.9,1.024,0,0.0,0.0,0.0,80
645,4.16,2,2439.68,-118.9,1.0158,3,2446.34,121.9,1.0186,0,0.0,0.0,0.0,81
645,4.16,2,2435.9,-119.0,1.0142,3,2443.63,121.9,1.0174,0,0.0,0.0,0.0,82
645,4.16,2,2443.44,-119.0,1.0173,3,2447.19,121.9,1.0189,0,0.0,0.0,0.0,83
645,4.16,2,2439.07,-119.1,1.0155,3,2444.07,122.0,1.0176,0,0.0,0.0,0.0,84
645,4.16,2,2439.33,-119.0,1.0156,3,2447.29,122.0,1.0189,0,0.0,0.0,0.0,85
645,4.16,2,2437.76,-119.0,1.015,3,2444.73,122.0,1.0179,0,0.0,0.0,0.0,86
645,4.16,2,2437.58,-119.0,1.0149,3,2445.76,122.0,1.0183,0,0.0,0.0,0.0,87
645,4.16,2,2437.35,-119.0,1.0148,3,2445.28,122.0,1.0181,0,0.0,0.0,0.0,88
645,4.16,2,2433.87,-119.1,1.0134,3,2441.85,122.0,1.0167,0,0.0,0.0,0.0,89
645,4.16,2,2425.58,-119.1,1.0099,3,2451.98,122.0,1.0209,0,0.0,0.0,0.0,90
645,4.16,2,2419.02,-119.1,1.0072,3,2461.92,122.0,1.025,0,0.0,0.0,0.0,91
645,4.16,2,2417.79,-119.1,1.0067,3,2463.26,122.0,1.0256,0,0.0,0.0,0.0,92
645,4.16,2,2417.48,-119.1,1.0065,3,2470.93,122.0,1.0288,0,0.0,0.0,0.0,93
645,4.16,2,2430.93,-118.9,1.0121,3,2478.96,121.9,1.0321,0,0.0,0.0,0.0,94
645,4.16,2,2450.89,-118.8,1.0205,3,2495.87,121.9,1.0392,0,0.0,0.0,0.0,95
645,4.16,2,2457.85,-118.8,1.0233,3,2495.78,122.0,1.0391,0,0.0,0.0,0.0,96
