hour,t(sec),V1,VAngle1,V2,VAngle2,V3,VAngle3,I1,IAngle1,I2,IAngle2,I3,IAngle3,Name,V4,VAngle4,I4,IAngle4,kv,V1(PU),V2(PU),V3(PU)
22,0.0,2315.54,-4.95806,2326.41,-124.2,2324.63,113.627,12.4857,-5.05247,12.7437,-124.631,12.6969,114.152,monload-692_warehouse2,,,,,2.4,0.9648083333333333,0.9693375,0.9685958333333334
23,0.0,2330.82,-4.57975,2335.65,-124.007,2344.19,114.097,13.1514,-4.76455,13.3811,-124.331,13.3546,114.601,monload-692_warehouse2,,,,,2.4,0.9711750000000001,0.9731875,0.9767458333333333
24,0.0,2328.29,-4.58827,2339.66,-123.964,2358.22,114.449,13.4776,-4.77649,13.6867,-124.129,13.716,114.793,monload-692_warehouse2,,,,,2.4,0.9701208333333333,0.9748583333333333,0.9825916666666665
25,0.0,2331.67,-4.49979,2340.42,-123.963,2363.59,114.581,13.6793,-4.73078,13.8717,-124.076,13.9126,114.913,monload-692_warehouse2,,,,,2.4,0.9715291666666667,0.975175,0.9848291666666668
26,0.0,2332.59,-4.47879,2340.05,-123.975,2363.85,114.587,13.9512,-4.72095,14.143,-124.083,14.1832,114.929,monload-692_warehouse2,,,,,2.4,0.9719125000000001,0.9750208333333334,0.9849374999999999
27,0.0,2332.92,-4.46955,2340.02,-123.978,2364.35,114.6,14.0956,-4.7167,14.2868,-124.081,14.3283,114.941,monload-692_warehouse2,,,,,2.4,0.9720500000000001,0.9750083333333334,0.9851458333333333
28,0.0,2333.35,-4.46051,2340.01,-123.977,2364.33,114.6,14.3386,-4.71039,14.5326,-124.082,14.5735,114.946,monload-692_warehouse2,,,,,2.4,0.9722291666666666,0.9750041666666668,0.9851375
29,0.0,2309.03,-5.03773,2317.48,-124.564,2338.02,113.976,14.2312,-5.2712,14.4354,-124.686,14.4611,114.323,monload-692_warehouse2,,,,,2.4,0.9620958333333334,0.9656166666666667,0.974175
30,0.0,2303.89,-5.17311,2309.21,-124.747,2327.12,113.714,14.4943,-5.41927,14.7078,-124.918,14.7128,114.113,monload-692_warehouse2,,,,,2.4,0.9599541666666667,0.9621708333333333,0.9696333333333332
31,0.0,2270.03,-6.29493,2260.67,-126.234,2286.49,112.416,16.143,-6.68691,16.3267,-126.354,16.3172,112.922,monload-692_warehouse2,,,,,2.4,0.9458458333333334,0.9419458333333334,0.9527041666666666
32,0.0,2253.21,-6.68296,2247.27,-126.587,2268.56,112.001,19.6577,-7.05094,19.9058,-126.74,19.8758,112.486,monload-692_warehouse2,,,,,2.4,0.9388375,0.9363625,0.9452333333333333
33,0.0,2236.21,-7.0396,2249.02,-126.91,2265.64,111.955,28.2381,-7.30839,28.6286,-126.908,28.6073,112.216,monload-692_warehouse2,,,,,2.4,0.9317541666666667,0.9370916666666667,0.9440166666666666
34,0.0,2225.73,-7.26996,2245.94,-127.013,2261.95,111.876,34.0527,-7.49047,34.5502,-126.98,34.5687,112.053,monload-692_warehouse2,,,,,2.4,0.9273875,0.9358083333333334,0.9424791666666666
35,0.0,2224.75,-7.27895,2246.94,-127.029,2266.69,111.994,34.0795,-7.50654,34.5486,-126.93,34.6152,112.111,monload-692_warehouse2,,,,,2.4,0.9269791666666667,0.936225,0.9444541666666667
36,0.0,2226.11,-7.53689,2237.43,-127.235,2256.46,111.759,34.0399,-7.74526,34.4239,-127.232,34.4985,111.96,monload-692_warehouse2,,,,,2.4,0.9275458333333334,0.9322624999999999,0.9401916666666666
37,0.0,2268.05,-6.63321,2277.41,-126.268,2298.27,112.69,31.2477,-6.83688,31.5867,-126.287,31.6795,112.909,monload-692_warehouse2,,,,,2.4,0.9450208333333334,0.9489208333333333,0.9576125
38,0.0,2236.87,-7.30974,2247.07,-127.014,2267.36,111.999,34.2043,-7.52631,34.5757,-127.007,34.6611,112.203,monload-692_warehouse2,,,,,2.4,0.9320291666666666,0.9362791666666668,0.9447333333333334
39,0.0,2300.03,-5.90571,2306.95,-125.542,2333.29,113.483,35.1688,-6.14381,35.5069,-125.535,35.6637,113.691,monload-692_warehouse2,,,,,2.4,0.9583458333333335,0.9612291666666666,0.9722041666666666
40,0.0,2271.78,-6.54044,2280.35,-126.2,2303.18,112.8,34.7329,-6.75874,35.0929,-126.199,35.2093,113.015,monload-692_warehouse2,,,,,2.4,0.946575,0.9501458333333332,0.9596583333333333
41,0.0,2240.92,-7.23541,2248.96,-126.949,2266.09,111.963,34.2295,-7.44798,34.6211,-126.997,34.6616,112.218,monload-692_warehouse2,,,,,2.4,0.9337166666666668,0.9370666666666667,0.9442041666666667
42,0.0,2237.85,-7.31937,2252.5,-126.825,2254.73,111.707,15.2741,-7.41273,15.5151,-127.03,15.485,112.008,monload-692_warehouse2,,,,,2.4,0.9324374999999999,0.9385416666666667,0.9394708333333334
43,0.0,2273.42,-6.54017,2286.97,-125.922,2281.67,112.313,12.54,-6.58826,12.7635,-126.264,12.7152,112.703,monload-692_warehouse2,,,,,2.4,0.9472583333333333,0.9529041666666666,0.9506958333333334
44,0.0,2275.96,-6.49328,2286.92,-125.913,2280.95,112.291,12.8273,-6.55423,13.0547,-126.277,12.9967,112.717,monload-692_warehouse2,,,,,2.4,0.9483166666666667,0.9528833333333334,0.9503958333333332
45,0.0,2299.07,-5.98753,2305.18,-125.435,2297.23,112.66,13.2711,-6.05941,13.5085,-125.862,13.4314,113.163,monload-692_warehouse2,,,,,2.4,0.9579458333333334,0.9604916666666666,0.9571791666666667
46,0.0,2312.97,-5.67896,2310.15,-125.323,2306.98,112.884,13.5187,-5.83365,13.7318,-125.729,13.6481,113.444,monload-692_warehouse2,,,,,2.4,0.9637374999999999,0.9625625,0.9612416666666667
47,0.0,2332.14,-5.22024,2336.45,-124.75,2331.43,113.469,13.9868,-5.32352,14.2194,-125.136,14.1444,113.955,monload-692_warehouse2,,,,,2.4,0.971725,0.9735208333333333,0.9714291666666666
48,0.0,2333.32,-5.15247,2344.07,-124.605,2346.94,113.845,14.246,-5.24845,14.4645,-124.863,14.4402,114.195,monload-692_warehouse2,,,,,2.4,0.9722166666666667,0.9766958333333334,0.9778916666666667
49,0.0,2336.38,-4.74079,2358.2,-124.259,2365.21,114.273,14.6399,-4.87423,14.8924,-124.386,14.8766,114.53,monload-692_warehouse2,,,,,2.4,0.9734916666666668,0.9825833333333333,0.9855041666666667
50,0.0,2338.3,-4.69622,2359.21,-124.233,2366.63,114.307,14.669,-4.83843,14.9193,-124.36,14.9026,114.569,monload-692_warehouse2,,,,,2.4,0.9742916666666668,0.9830041666666667,0.9860958333333334
51,0.0,2339.72,-4.66181,2360.34,-124.204,2368.26,114.346,15.1184,-4.80752,15.3742,-124.327,15.3584,114.608,monload-692_warehouse2,,,,,2.4,0.9748833333333332,0.9834750000000001,0.9867750000000001
52,0.0,2340.15,-4.65316,2359.68,-124.215,2368.05,114.34,14.9203,-4.80709,15.1699,-124.338,15.1533,114.612,monload-692_warehouse2,,,,,2.4,0.9750625,0.9832,0.9866875
53,0.0,2313.75,-5.27174,2336.12,-124.815,2341.01,113.707,15.2213,-5.40042,15.4898,-124.949,15.462,113.966,monload-692_warehouse2,,,,,2.4,0.9640625,0.9733833333333333,0.9754208333333334
54,0.0,2308.6,-5.4092,2329.26,-124.962,2329.45,113.432,14.8179,-5.52967,15.094,-125.162,15.0409,113.745,monload-692_warehouse2,,,,,2.4,0.9619166666666666,0.9705250000000001,0.9706041666666666
55,0.0,2264.68,-6.4318,2270.24,-126.337,2278.64,112.239,16.114,-6.68842,16.358,-126.479,16.2888,112.674,monload-692_warehouse2,,,,,2.4,0.9436166666666665,0.9459333333333333,0.9494333333333332
56,0.0,2248.22,-6.81026,2257.45,-126.682,2261.55,111.848,19.6069,-7.04832,19.9295,-126.863,19.8256,112.238,monload-692_warehouse2,,,,,2.4,0.9367583333333332,0.9406041666666666,0.9423125000000001
57,0.0,2241.95,-6.9243,2255.34,-126.763,2269.89,112.043,28.3003,-7.19179,28.7048,-126.801,28.6728,112.305,monload-692_warehouse2,,,,,2.4,0.9341458333333332,0.939725,0.9457874999999999
58,0.0,2263.7,-6.42873,2281.62,-126.136,2300.34,112.729,34.6219,-6.65824,35.1099,-126.113,35.1552,112.927,monload-692_warehouse2,,,,,2.4,0.9432083333333332,0.9506749999999999,0.9584750000000001
59,0.0,2284.95,-5.92962,2303.09,-125.64,2328.28,113.377,34.99,-6.18212,35.4303,-125.546,35.5503,113.523,monload-692_warehouse2,,,,,2.4,0.9520624999999999,0.9596208333333334,0.9701166666666667
60,0.0,2237.11,-6.99895,2260.48,-126.685,2280.58,112.304,34.2693,-7.21183,34.7492,-126.591,34.8352,112.417,monload-692_warehouse2,,,,,2.4,0.9321291666666667,0.9418666666666666,0.9502416666666667
61,0.0,2272.75,-6.20712,2293.32,-125.862,2314.81,113.071,31.36,-6.42838,31.7902,-125.799,31.877,113.219,monload-692_warehouse2,,,,,2.4,0.9469791666666667,0.9555500000000001,0.9645041666666666
62,0.0,2264.6,-6.39541,2284.14,-126.088,2305.25,112.851,34.6644,-6.6167,35.1365,-126.016,35.2193,113.021,monload-692_warehouse2,,,,,2.4,0.9435833333333333,0.9517249999999999,0.9605208333333334
63,0.0,2253.66,-6.64463,2273.7,-126.345,2292.4,112.56,34.488,-6.85786,34.9753,-126.289,35.0323,112.738,monload-692_warehouse2,,,,,2.4,0.9390249999999999,0.947375,0.9551666666666667
64,0.0,2246.25,-6.8139,2265.73,-126.535,2282.98,112.346,34.364,-7.03118,34.8576,-126.498,34.892,112.535,monload-692_warehouse2,,,,,2.4,0.9359375,0.9440541666666666,0.9512416666666667
65,0.0,2222.98,-7.33837,2242.3,-127.095,2255.49,111.731,33.9866,-7.55638,34.5044,-127.103,34.4828,111.927,monload-692_warehouse2,,,,,2.4,0.9262416666666666,0.9342916666666667,0.9397874999999999
66,0.0,2229.29,-7.20731,2257.06,-126.718,2257.46,111.776,15.2403,-7.29769,15.5323,-126.847,15.493,111.994,monload-692_warehouse2,,,,,2.4,0.9288708333333333,0.9404416666666666,0.9406083333333334
67,0.0,2259.86,-6.53236,2287.81,-125.914,2280.87,112.305,12.5464,-6.57072,12.8132,-126.166,12.7593,112.596,monload-692_warehouse2,,,,,2.4,0.9416083333333334,0.9532541666666666,0.9503625
68,0.0,2263.92,-6.45144,2288.34,-125.89,2281.21,112.307,12.9442,-6.50979,13.2158,-126.163,13.1506,112.641,monload-692_warehouse2,,,,,2.4,0.9433,0.9534750000000001,0.9505041666666667
69,0.0,2294.78,-5.76099,2314.74,-125.203,2306.55,112.879,13.3547,-5.83343,13.6364,-125.538,13.558,113.285,monload-692_warehouse2,,,,,2.4,0.9561583333333334,0.9644749999999999,0.9610625
70,0.0,2312.1,-5.36932,2322.94,-125.007,2320.11,113.189,13.6454,-5.52709,13.903,-125.317,13.8197,113.654,monload-692_warehouse2,,,,,2.4,0.963375,0.9678916666666667,0.9667125000000001
71,0.0,2340.13,-4.6981,2356.67,-124.233,2353.99,113.992,14.0806,-4.82075,14.3523,-124.517,14.2836,114.389,monload-692_warehouse2,,,,,2.4,0.9750541666666667,0.9819458333333334,0.9808291666666665
72,0.0,2338.45,-4.69091,2347.23,-124.149,2367.14,114.313,14.0383,-4.9065,14.2476,-124.297,14.2742,114.673,monload-692_warehouse2,,,,,2.4,0.9743541666666666,0.9780125000000001,0.9863083333333332
73,0.0,2345.6,-4.51875,2351.69,-124.048,2375.06,114.501,14.1975,-4.77385,14.3929,-124.17,14.4266,114.858,monload-692_warehouse2,,,,,2.4,0.9773333333333333,0.9798708333333334,0.9896083333333333
74,0.0,2346.61,-4.49412,2352.02,-124.043,2376.07,114.526,14.1792,-4.75373,14.3705,-124.156,14.4046,114.888,monload-692_warehouse2,,,,,2.4,0.9777541666666667,0.9800083333333334,0.9900291666666667
75,0.0,2346.54,-4.49217,2352.34,-124.039,2377.15,114.553,14.1819,-4.75217,14.3709,-124.141,14.4091,114.904,monload-692_warehouse2,,,,,2.4,0.977725,0.9801416666666667,0.9904791666666667
76,0.0,2346.32,-4.49703,2352.3,-124.04,2377.05,114.55,14.1223,-4.75533,14.3109,-124.141,14.3492,114.901,monload-692_warehouse2,,,,,2.4,0.9776333333333334,0.980125,0.9904375000000001
77,0.0,2321.59,-5.0794,2329.56,-124.629,2350.58,113.927,14.1784,-5.32048,14.3795,-124.745,14.4041,114.277,monload-692_warehouse2,,,,,2.4,0.9673291666666667,0.97065,0.9794083333333333
78,0.0,2319.16,-5.15023,2325.63,-124.706,2343.14,113.748,14.0242,-5.38532,14.2336,-124.873,14.2393,114.143,monload-692_warehouse2,,,,,2.4,0.9663166666666666,0.9690125,0.9763083333333333
79,0.0,2263.66,-6.44372,2261.73,-126.239,2280.89,112.294,16.097,-6.75806,16.3138,-126.396,16.2952,112.764,monload-692_warehouse2,,,,,2.4,0.9431916666666667,0.9423875,0.9503708333333333
80,0.0,2240.26,-6.97943,2239.14,-126.81,2255.87,111.721,19.546,-7.28877,19.8165,-126.972,19.7767,112.192,monload-692_warehouse2,,,,,2.4,0.9334416666666667,0.932975,0.9399458333333333
81,0.0,2258.39,-6.5394,2257.74,-126.362,2289.99,112.487,28.4918,-6.9105,28.7977,-126.358,28.8846,112.842,monload-692_warehouse2,,,,,2.4,0.9409958333333333,0.9407249999999999,0.9541624999999999
82,0.0,2295.81,-5.68148,2298.49,-125.363,2337.21,113.56,35.0949,-6.03621,35.446,-125.304,35.6614,113.843,monload-692_warehouse2,,,,,2.4,0.9565874999999999,0.9577041666666666,0.9738375
83,0.0,2309.62,-5.35403,2313.69,-125.029,2357.93,114.055,35.3562,-5.71689,35.6606,-124.896,35.9488,114.275,monload-692_warehouse2,,,,,2.4,0.9623416666666667,0.9640375,0.9824708333333333
84,0.0,2307.01,-5.41923,2315.5,-124.99,2358.93,114.086,35.3359,-5.74201,35.6579,-124.85,35.9754,114.262,monload-692_warehouse2,,,,,2.4,0.9612541666666667,0.9647916666666667,0.9828874999999999
85,0.0,2344.3,-4.54786,2350.16,-124.086,2396.11,114.944,32.3477,-4.88233,32.6339,-123.966,32.9409,115.147,monload-692_warehouse2,,,,,2.4,0.9767916666666667,0.9792333333333333,0.9983791666666667
86,0.0,2305.56,-5.45137,2313.18,-125.035,2355.54,113.998,35.2985,-5.7785,35.6314,-124.914,35.9286,114.196,monload-692_warehouse2,,,,,2.4,0.96065,0.9638249999999999,0.981475
87,0.0,2295.19,-5.68488,2303.89,-125.27,2344.76,113.747,35.1388,-6.00617,35.4852,-125.152,35.7681,113.942,monload-692_warehouse2,,,,,2.4,0.9563291666666667,0.9599541666666667,0.9769833333333334
88,0.0,2293.23,-5.73078,2301.56,-125.325,2341.86,113.679,35.1038,-6.0554,35.4539,-125.217,35.7262,113.88,monload-692_warehouse2,,,,,2.4,0.9555125,0.9589833333333333,0.9757750000000001
89,0.0,2241.57,-6.90702,2250.95,-126.567,2283.02,112.338,34.2828,-7.21429,34.68,-126.507,34.851,112.576,monload-692_warehouse2,,,,,2.4,0.9339875000000001,0.9378958333333333,0.9512583333333333
90,0.0,2231.17,-7.46484,2234.3,-126.929,2249.21,111.57,15.2148,-7.64711,15.4167,-127.14,15.4339,111.959,monload-692_warehouse2,,,,,2.4,0.9296541666666667,0.9309583333333334,0.9371708333333334
91,0.0,2266.41,-6.69266,2269.24,-126.006,2275.59,112.165,12.2225,-6.81489,12.415,-126.365,12.4036,112.642,monload-692_warehouse2,,,,,2.4,0.9443374999999999,0.9455166666666666,0.9481625
92,0.0,2269.07,-6.64294,2270.38,-125.966,2275.31,112.153,12.2296,-6.76688,12.4249,-126.354,12.4053,112.66,monload-692_warehouse2,,,,,2.4,0.9454458333333334,0.9459916666666667,0.9480458333333334
93,0.0,2291.54,-6.15276,2289.74,-125.459,2291.63,112.523,12.3339,-6.27011,12.5383,-125.917,12.5036,113.096,monload-692_warehouse2,,,,,2.4,0.9548083333333334,0.9540583333333332,0.9548458333333334
94,0.0,2309.96,-5.74507,2297.79,-125.267,2305.46,112.837,12.4276,-5.9533,12.6033,-125.701,12.5641,113.48,monload-692_warehouse2,,,,,2.4,0.9624833333333334,0.9574125,0.9606083333333334
95,0.0,2338.33,-5.07353,2330.8,-124.513,2339.92,113.651,12.5935,-5.25719,12.7722,-124.908,12.7507,114.223,monload-692_warehouse2,,,,,2.4,0.9743041666666666,0.9711666666666667,0.9749666666666666
96,0.0,2336.69,-5.06706,2336.05,-124.434,2353.41,113.983,12.6199,-5.24543,12.7828,-124.699,12.8069,114.399,monload-692_warehouse2,,,,,2.4,0.9736208333333334,0.9733541666666667,0.9805875
97,0.0,2343.06,-4.91417,2340.69,-124.329,2361.3,114.17,12.6601,-5.11641,12.8096,-124.553,12.8437,114.589,monload-692_warehouse2,,,,,2.4,0.976275,0.9752875,0.983875
98,0.0,2344.9,-4.87082,2341.57,-124.31,2363.12,114.213,12.6705,-5.08583,12.816,-124.528,12.8511,114.632,monload-692_warehouse2,,,,,2.4,0.9770416666666667,0.9756541666666667,0.9846333333333332
99,0.0,2345.15,-4.86095,2342.09,-124.303,2364.56,114.249,12.6751,-5.07679,12.818,-124.506,12.8569,114.658,monload-692_warehouse2,,,,,2.4,0.9771458333333334,0.9758708333333334,0.9852333333333333
100,0.0,2346.82,-4.82133,2343.7,-124.261,2366.51,114.295,12.6846,-5.03956,12.8267,-124.464,12.867,114.702,monload-692_warehouse2,,,,,2.4,0.9778416666666667,0.9765416666666666,0.9860458333333334
101,0.0,2324.59,-5.33906,2323.58,-124.78,2343.13,113.747,12.5638,-5.53783,12.7137,-124.992,12.7435,114.153,monload-692_warehouse2,,,,,2.4,0.9685791666666668,0.9681583333333333,0.9763041666666668
102,0.0,2319.76,-5.46629,2317.15,-124.919,2332.64,113.497,12.5248,-5.65422,12.684,-125.182,12.695,113.961,monload-692_warehouse2,,,,,2.4,0.9665666666666668,0.9654791666666667,0.9719333333333333
103,0.0,2270.33,-6.62168,2264.06,-126.177,2274.5,112.134,16.1064,-6.8295,16.324,-126.506,16.2954,112.671,monload-692_warehouse2,,,,,2.4,0.9459708333333333,0.9433583333333333,0.9477083333333334
104,0.0,2237.73,-7.35877,2245.2,-126.994,2253.76,111.355,19.519,-7.57601,19.8435,-127.221,19.7887,111.789,monload-692_warehouse2,,,,,2.4,0.9323875,0.9354999999999999,0.9390666666666667
105,0.0,2257.99,-6.88121,2262.84,-126.557,2287.78,112.105,28.4671,-7.18047,28.8403,-126.623,28.8967,112.459,monload-692_warehouse2,,,,,2.4,0.9408291666666666,0.9428500000000001,0.9532416666666668
106,0.0,2290.81,-6.15858,2296.03,-125.713,2323.03,112.884,34.9436,-6.44384,35.4065,-125.798,35.5201,113.234,monload-692_warehouse2,,,,,2.4,0.9545041666666666,0.9566791666666667,0.9679291666666667
107,0.0,2310.45,-5.71496,2313.47,-125.287,2344.22,113.373,35.2526,-6.01723,35.6819,-125.347,35.8278,113.725,monload-692_warehouse2,,,,,2.4,0.9626874999999999,0.9639458333333333,0.9767583333333333
108,0.0,2314.18,-5.62774,2320.05,-125.144,2353.08,113.59,35.3426,-5.91597,35.7585,-125.165,35.9552,113.888,monload-692_warehouse2,,,,,2.4,0.9642416666666666,0.9666875,0.9804499999999999
109,0.0,2340.93,-4.69002,2358.87,-124.141,2378.81,114.525,32.2371,-4.87084,32.7111,-124.194,32.8085,114.753,monload-692_warehouse2,,,,,2.4,0.9753875,0.9828625,0.9911708333333333
110,0.0,2317.34,-5.2456,2335.05,-124.743,2353.07,113.928,35.4014,-5.42859,35.9276,-124.8,36.0057,114.163,monload-692_warehouse2,,,,,2.4,0.9655583333333334,0.9729375000000001,0.9804458333333333
111,0.0,2295.87,-5.73196,2314.64,-125.255,2329.73,113.385,35.0673,-5.908,35.6136,-125.324,35.6553,113.626,monload-692_warehouse2,,,,,2.4,0.9566125,0.9644333333333333,0.9707208333333334
112,0.0,2285.98,-5.95333,2305.16,-125.495,2319.44,113.151,34.9175,-6.12987,35.4667,-125.562,35.4969,113.389,monload-692_warehouse2,,,,,2.4,0.9524916666666666,0.9604833333333332,0.9664333333333334
113,0.0,2238.17,-7.03598,2257.35,-126.656,2263.77,111.892,34.1515,-7.19689,34.739,-126.777,34.6673,112.174,monload-692_warehouse2,,,,,2.4,0.9325708333333333,0.9405625,0.9432375
114,0.0,2237.63,-7.34545,2252.37,-126.757,2258.49,111.459,15.2525,-7.49112,15.5353,-127.005,15.5088,111.849,monload-692_warehouse2,,,,,2.4,0.9323458333333334,0.9384874999999999,0.9410374999999999
115,0.0,2274.25,-6.52995,2290.74,-125.776,2290.26,112.176,12.2689,-6.61547,12.5232,-126.134,12.4881,112.617,monload-692_warehouse2,,,,,2.4,0.9476041666666667,0.954475,0.9542750000000001
116,0.0,2276.71,-6.48214,2291.93,-125.741,2290.99,112.189,12.278,-6.57282,12.5324,-126.114,12.4931,112.648,monload-692_warehouse2,,,,,2.4,0.9486291666666666,0.9549708333333332,0.9545791666666665
117,0.0,2297.9,-6.01838,2310.65,-125.256,2306.86,112.548,12.3772,-6.10041,12.641,-125.692,12.5883,113.066,monload-692_warehouse2,,,,,2.4,0.9574583333333334,0.9627708333333334,0.9611916666666667
118,0.0,2314.11,-5.66697,2316.39,-125.127,2317.4,112.786,12.4572,-5.83908,12.6938,-125.549,12.6323,113.378,monload-692_warehouse2,,,,,2.4,0.9642125,0.9651624999999999,0.9655833333333333
119,0.0,2334.0,-5.19221,2340.61,-124.603,2342.95,113.392,12.5783,-5.34596,12.8156,-124.98,12.7688,113.916,monload-692_warehouse2,,,,,2.4,0.9725,0.9752541666666668,0.9762291666666666
120,0.0,2345.67,-4.87318,2358.16,-124.211,2371.45,114.062,12.6793,-5.03602,12.8946,-124.436,12.9042,114.439,monload-692_warehouse2,,,,,2.4,0.9773625,0.9825666666666666,0.9881041666666666
121,0.0,2341.89,-4.61254,2353.06,-123.99,2371.61,114.412,12.6697,-4.8033,12.8669,-124.158,12.8939,114.763,monload-692_warehouse2,,,,,2.4,0.9757874999999999,0.9804416666666667,0.9881708333333333
122,0.0,2343.38,-4.57597,2353.72,-123.979,2373.43,114.456,12.6792,-4.77905,12.8717,-124.135,12.9008,114.805,monload-692_warehouse2,,,,,2.4,0.9764083333333334,0.9807166666666666,0.9889291666666666
123,0.0,2343.65,-4.56488,2354.21,-123.974,2375.1,114.498,12.6846,-4.77153,12.8735,-124.112,12.9072,114.834,monload-692_warehouse2,,,,,2.4,0.9765208333333334,0.9809208333333334,0.989625
124,0.0,2343.67,-4.56172,2354.42,-123.973,2376.01,114.52,12.6871,-4.77035,12.8739,-124.101,12.9106,114.849,monload-692_warehouse2,,,,,2.4,0.9765291666666667,0.9810083333333334,0.9900041666666668
125,0.0,2316.11,-5.20352,2331.55,-124.568,2349.41,113.897,12.5417,-5.3761,12.74,-124.699,12.7711,114.194,monload-692_warehouse2,,,,,2.4,0.9650458333333334,0.9714791666666668,0.9789208333333332
126,0.0,2312.86,-5.29568,2326.5,-124.67,2340.26,113.678,12.51,-5.46257,12.7186,-124.862,12.7299,114.027,monload-692_warehouse2,,,,,2.4,0.9636916666666667,0.969375,0.9751083333333335
127,0.0,2261.15,-6.51399,2272.04,-125.971,2279.2,112.248,16.07,-6.6815,16.3567,-126.233,16.325,112.673,monload-692_warehouse2,,,,,2.4,0.9421458333333333,0.9466833333333333,0.9496666666666665
128,0.0,2243.87,-6.91834,2251.63,-126.465,2257.88,111.752,19.5563,-7.11991,19.9027,-126.755,19.8406,112.198,monload-692_warehouse2,,,,,2.4,0.9349458333333333,0.9381791666666667,0.9407833333333334
129,0.0,2238.83,-7.02246,2240.67,-126.705,2258.22,111.751,28.169,-7.3182,28.5779,-126.892,28.5582,112.186,monload-692_warehouse2,,,,,2.4,0.9328458333333333,0.9336125000000001,0.9409249999999999
130,0.0,2267.61,-6.37459,2271.73,-125.929,2293.57,112.538,34.5494,-6.64233,35.0438,-126.077,35.096,112.943,monload-692_warehouse2,,,,,2.4,0.9448375000000001,0.9465541666666667,0.9556541666666667
131,0.0,2303.19,-5.56446,2303.99,-125.124,2331.72,113.411,35.1008,-5.86222,35.5534,-125.244,35.6588,113.819,monload-692_warehouse2,,,,,2.4,0.9596625,0.9599958333333333,0.9715499999999999
132,0.0,2289.63,-5.87345,2292.24,-125.408,2317.64,113.089,34.9853,-6.1534,35.4598,-125.541,35.5507,113.493,monload-692_warehouse2,,,,,2.4,0.9540125,0.9551,0.9656833333333332
133,0.0,2306.88,-5.48757,2308.8,-124.978,2333.42,113.449,32.1659,-5.75804,32.6128,-125.142,32.6927,113.874,monload-692_warehouse2,,,,,2.4,0.9612,0.9620000000000001,0.9722583333333333
134,0.0,2300.94,-5.62604,2300.78,-125.173,2326.64,113.29,36.0029,-5.91807,36.4836,-125.327,36.569,113.727,monload-692_warehouse2,,,,,2.4,0.958725,0.9586583333333334,0.9694333333333333
135,0.0,2302.05,-5.6011,2301.56,-125.159,2327.48,113.309,35.9915,-5.89816,36.47,-125.313,36.5533,113.747,monload-692_warehouse2,,,,,2.4,0.9591875000000001,0.9589833333333333,0.9697833333333333
136,0.0,2277.65,-6.1464,2279.44,-125.73,2303.68,112.771,35.3925,-6.43461,35.8728,-125.867,35.9401,113.188,monload-692_warehouse2,,,,,2.4,0.9490208333333334,0.9497666666666666,0.9598666666666666
137,0.0,2232.67,-7.1516,2236.93,-126.798,2256.43,111.716,34.1376,-7.42531,34.627,-126.935,34.6395,112.121,monload-692_warehouse2,,,,,2.4,0.9302791666666667,0.9320541666666666,0.9401791666666666
138,0.0,2237.38,-7.34528,2238.42,-126.746,2257.08,111.418,13.777,-7.59021,13.9966,-127.014,14.0089,111.922,monload-692_warehouse2,,,,,2.4,0.9322416666666667,0.932675,0.94045
139,0.0,2273.28,-6.55766,2274.28,-125.806,2284.56,112.037,12.2391,-6.74129,12.4641,-126.218,12.4506,112.626,monload-692_warehouse2,,,,,2.4,0.9472,0.9476166666666668,0.9519
140,0.0,2262.55,-6.81495,2262.42,-126.105,2270.23,111.719,12.1761,-6.99226,12.4017,-126.533,12.3756,112.335,monload-692_warehouse2,,,,,2.4,0.9427291666666667,0.942675,0.9459291666666667
141,0.0,2292.97,-6.14511,2289.59,-125.4,2295.03,112.273,12.3221,-6.32189,12.5582,-125.907,12.5198,112.952,monload-692_warehouse2,,,,,2.4,0.9554041666666666,0.9539958333333334,0.9562625000000001
142,0.0,2319.34,-5.54516,2306.29,-125.018,2321.75,112.879,12.4702,-5.82759,12.6679,-125.448,12.6423,113.588,monload-692_warehouse2,,,,,2.4,0.9663916666666668,0.9609541666666667,0.9673958333333333
143,0.0,2352.44,-4.74593,2343.25,-124.176,2366.8,113.935,12.6759,-5.03877,12.8584,-124.495,12.8729,114.532,monload-692_warehouse2,,,,,2.4,0.9801833333333334,0.9763541666666666,0.9861666666666667
144,0.0,2351.54,-4.7256,2349.19,-124.084,2367.2,114.306,12.697,-4.90885,12.8568,-124.353,12.8849,114.756,monload-692_warehouse2,,,,,2.4,0.9798083333333333,0.9788291666666666,0.9863333333333333
145,0.0,2343.18,-4.57632,2354.27,-123.977,2374.72,114.489,12.6823,-4.77767,12.8728,-124.117,12.906,114.823,monload-692_warehouse2,,,,,2.4,0.9763249999999999,0.9809458333333333,0.9894666666666666
146,0.0,2343.47,-4.57022,2353.65,-123.995,2374.53,114.484,12.6835,-4.7809,12.8713,-124.132,12.9035,114.824,monload-692_warehouse2,,,,,2.4,0.9764458333333332,0.9806875,0.9893875000000001
147,0.0,2342.85,-4.57563,2353.67,-124.008,2376.56,114.537,12.6873,-4.79188,12.8691,-124.114,12.9098,114.851,monload-692_warehouse2,,,,,2.4,0.9761875,0.9806958333333333,0.9902333333333333
